sample_ID_full,nanodrop_ngul,wc_country
tLIMS15990s346I393BS1,110.9,NA
tLIMS15990s347I393BS2,13.4,NA
tLIMS15990s348I394BS3,79.5,NA
tLIMS15990s349I393BS3,45.6,NA
tLIMS15990s34I318BS2,8.1,NA
tLIMS15990s350I393BS3,83.6,NA
tLIMS15990s351I393BS3,61.5,NA
tLIMS15990s352I393BS5,43.8,NA
tLIMS15990s353I394MS1,330.2,NA
tLIMS15990s354I394BS1,280.6,NA
tLIMS15990s355I394BS2,53.5,NA
tLIMS15990s356I394BS5,137.5,NA
tLIMS15990s357I395MS1,2688.3,NA
tLIMS15990s358I395BS1,263.5,NA
tLIMS15990s359I395BS2,23.1,NA
tLIMS15990s35I318BS3,19,NA
tLIMS15990s360I395BS3,76.6,NA
tLIMS15990s361I395BS3,144.4,NA
tLIMS15990s362I395BS5,36.4,NA
tLIMS15990s363I373toI395WCSctrl,0.001,India
tLIMS15990s364I373toI395MSctrl,NA,NA
tLIMS15990s365I373toI395BSctrl,NA,NA
tLIMS15990s366I373toI395MCctrl,NA,NA
tLIMS15990s367I373toI395MCQiactrl,NA,NA
tLIMS15990s368I373toI395MSctrl,NA,NA
tLIMS15990s369I373toI395PCRctrl,0.001,NA
tLIMS15990s36I318BS5,39.5,NA
tLIMS15990s37I319BS2,91.1,NA
tLIMS15990s38I319BS3,149.5,NA
tLIMS15990s39I319BS5,57.6,NA
tLIMS15990s3I309BS3,32.7,NA
tLIMS15990s40I320MS1,4.2,NA
tLIMS15990s41I320BS1,94,NA
tLIMS15990s42I320BS2,40.6,NA
tLIMS15990s43I320BS3,78.4,NA
tLIMS15990s44I320BS5,88.8,NA
tLIMS15990s45I321MS1,528.5,NA
tLIMS15990s46I321BS1,54.9,NA
tLIMS15990s47I321BS3,33,NA
tLIMS15990s48I321BS5,101.3,NA
tLIMS15990s49I324MS1,365.1,NA
tLIMS15990s4I309BS5,63.2,NA
tLIMS15990s50I324BS1,22.7,NA
tLIMS15990s51I324BS2,24.9,NA
tLIMS15990s52I324BS3,76.6,NA
tLIMS15990s53I324BS5,173.8,NA
tLIMS15990s54I325MS1,1272.6,NA
tLIMS15990s55I325BS1,33,NA
tLIMS15990s56I325BS2,115.6,NA
tLIMS15990s57I325BS3,137.4,NA
tLIMS15990s58I325BS5,273.1,NA
tLIMS15990s59I326BS1,117.4,NA
tLIMS15990s5I310MS1,899.1,NA
tLIMS15990s60I326MS1,626.9,NA
tLIMS15990s61I326BS2,60,NA
tLIMS15990s62I326BS3,9.9,NA
tLIMS15990s63I326BS5,206.2,NA
tLIMS15990s64I327BS1,366.3,NA
tLIMS15990s65I327MS1,598.7,NA
tLIMS15990s66I327BS2,78.5,NA
tLIMS15990s67I327BS3,115.7,NA
tLIMS15990s68I327BS5,179.4,NA
tLIMS15990s69I328BS2,86,NA
tLIMS15990s6I310BS1,47.4,NA
tLIMS15990s70I328BS3,219.3,NA
tLIMS15990s71I328BS5,119.8,NA
tLIMS15990s72I329BS1,90.7,NA
tLIMS15990s73I329MS1,12.9,NA
tLIMS15990s74I329BS2,3.7,NA
tLIMS15990s75I329BS3,12.1,NA
tLIMS15990s76I329BS5,45.5,NA
tLIMS15990s77I330BS1,111.9,NA
tLIMS15990s78I330MS1,1508.7,NA
tLIMS15990s79I330BS2,634.1,NA
tLIMS15990s7I310BS2,38.9,NA
tLIMS15990s80I330BS3,8.4,NA
tLIMS15990s81I330BS5,151.8,NA
tLIMS15990s82I332BS1,45.8,NA
tLIMS15990s83I332MS1,1020,NA
tLIMS15990s84I332BS2,21.1,NA
tLIMS15990s85I332BS3,42.2,NA
tLIMS15990s86I332BS5,46.2,NA
tLIMS15990s87I309toI332WCSctrl,0.001,India
tLIMS15990s88I309toI332MSctrl,NA,NA
tLIMS15990s89I309toI332BSctrl,NA,NA
tLIMS15990s8I310BS3,59.9,NA
tLIMS15990s90I309toI332MCctrl,NA,NA
tLIMS15990s91I309toI332MCQiactrl,NA,NA
tLIMS15990s92I309toI332MCQiactrl,NA,NA
tLIMS15990s93I309toI332PCRctrl,0.001,NA
tLIMS15990s94I333BS1,38.3,NA
tLIMS15990s95I333MS1,79.2,NA
tLIMS15990s96I333BS2,88.5,NA
tLIMS15990s97I333BS3,152.3,NA
tLIMS15990s98I333BS5,95.3,NA
tLIMS15990s99I334BS1,152.7,NA
tLIMS15990s9I310BS5,29.9,NA
tLIMS16518s100I206BM1,1.5,NA
tLIMS16518s101I206BM2,6.6,NA
tLIMS16518s102I206BM3,20.5,NA
tLIMS16518s103I207BM1,27.1,NA
tLIMS16518s104I207BM2,8.4,NA
tLIMS16518s105I207BM3,14.1,NA
tLIMS16518s106I209BM1,53.9,NA
tLIMS16518s107I209BM2,27.5,NA
tLIMS16518s108I210BM1,405.2,NA
tLIMS16518s109I210BM2,61.1,NA
tLIMS16518s10I161BM1,10.5,NA
tLIMS16518s110I210BM3,8.2,NA
tLIMS16518s111I211BM1,16.6,NA
tLIMS16518s112I211BM2,120.3,NA
tLIMS16518s113I211BM3,16.8,NA
tLIMS16518s114I212BM1,15.9,NA
tLIMS16518s115I212BM2,3.9,NA
tLIMS16518s116I212BM3,3.4,NA
tLIMS16518s117I213BM1,7.8,NA
tLIMS16518s118I213BM2,34.3,NA
tLIMS16518s119I213BM3,0.7,NA
tLIMS16518s11I161BM2,28.5,NA
tLIMS16518s120I215BM1,49.1,NA
tLIMS16518s121I215BM2,6.6,NA
tLIMS16518s122I215BM3,24.1,NA
tLIMS16518s123I216BM1,72.7,NA
tLIMS16518s124I216BM2,10.3,NA
tLIMS16518s125I216BM3,0.7,NA
tLIMS16518s126I217BM1,11.2,NA
tLIMS16518s127I217BM2,0.6,NA
tLIMS16518s128I217BM3,7.5,NA
tLIMS16518s129I218BM1,31.4,NA
tLIMS16518s12I161BM3,9.8,NA
tLIMS16518s130I218BM2,26.7,NA
tLIMS16518s131I218BM3,31.9,NA
tLIMS16518s132I219BM1,16.2,NA
tLIMS16518s133I219BM2,7.9,NA
tLIMS16518s134I219BM3,8.3,NA
tLIMS16518s135I220BM1,3.2,NA
tLIMS16518s136I220BM2,6,NA
tLIMS16518s137I220BM3,3.2,NA
tLIMS16518s138I221BM1,81.4,NA
tLIMS16518s139I221BM2,2.4,NA
tLIMS16518s13I162BM1,57.6,NA
tLIMS16518s140I221BM3,26.2,NA
tLIMS16518s141I222BM1,59.8,NA
tLIMS16518s142I222BM2,10.8,NA
tLIMS16518s143I222BM3,41.9,NA
tLIMS16518s146I224BM1,25.8,NA
tLIMS16518s147I224BM2,70,NA
tLIMS16518s148I224BM3,5.1,NA
tLIMS16518s149I225BM1,12.4,NA
tLIMS16518s14I162BM2,131.9,NA
tLIMS16518s150I225BM2,5.2,NA
tLIMS16518s151I225BM3,0.4,NA
tLIMS16518s152I226BM1,44.2,NA
tLIMS16518s153I226BM2,8.9,NA
tLIMS16518s154I226BM3,11.2,NA
tLIMS16518s155I227BM1,26.7,NA
tLIMS16518s156I227BM2,6.5,NA
tLIMS16518s157I227BM3,10,NA
tLIMS16518s158I228BM1,1.9,NA
tLIMS16518s159I228BM2,11.7,NA
tLIMS16518s15I162BM3,8.7,NA
tLIMS16518s160I228BM3,10.2,NA
tLIMS16518s161I229BM1,5.9,NA
tLIMS16518s162I229BM2,5.9,NA
tLIMS16518s163I229BM3,1.5,NA
tLIMS16518s164I230BM1,8.5,NA
tLIMS16518s165I230BM2,50.8,NA
tLIMS16518s166I230BM3,30.9,NA
tLIMS16518s167I231BM1,7.4,NA
tLIMS16518s168I231BM2,5.5,NA
tLIMS16518s169I231BM3,4.5,NA
tLIMS16518s16I164BM1,2,NA
tLIMS16518s170I232BM1,49,NA
tLIMS16518s171I232BM2,1.2,NA
tLIMS16518s172I232BM3,23.5,NA
tLIMS16518s173I234BM1,4.6,NA
tLIMS16518s174I234BM2,1.8,NA
tLIMS16518s175I234BM3,3.7,NA
tLIMS16518s176I202toI234WCBMctrl,0.001,India
tLIMS16518s177I202toI234BMctrl,NA,NA
tLIMS16518s178I202toI234MCctrlBM,NA,NA
tLIMS16518s179I202toI234MCQiactrlBM,NA,NA
tLIMS16518s17I164BM2,8.5,NA
tLIMS16518s180I202toI234PCRctrlBM,0.001,NA
tLIMS16518s181I236BM1,209.3,NA
tLIMS16518s182I236BM2,5.2,NA
tLIMS16518s183I236BM3,24.2,NA
tLIMS16518s184I237BM1,0.8,NA
tLIMS16518s185I237BM2,3.3,NA
tLIMS16518s186I237BM3,39.5,NA
tLIMS16518s187I238BM1,34.7,NA
tLIMS16518s188I238BM2,1.7,NA
tLIMS16518s189I238BM3,3.3,NA
tLIMS16518s18I164BM3,2.4,NA
tLIMS16518s190I239BM1,19.4,NA
tLIMS16518s191I239BM2,15.1,NA
tLIMS16518s192I239BM3,53.2,NA
tLIMS16518s193I240BM1,28.4,NA
tLIMS16518s194I240BM2,0.8,NA
tLIMS16518s195I240BM3,0.2,NA
tLIMS16518s196I241BM1,36.7,NA
tLIMS16518s197I241BM2,29,NA
tLIMS16518s198I241BM3,5.1,NA
tLIMS16518s199I242BM1,21.9,NA
tLIMS16518s19I165BM1,2.4,NA
tLIMS16518s1I156BM1,50,NA
tLIMS16518s200I242BM2,1.2,NA
tLIMS16518s201I242BM3,9.2,NA
tLIMS16518s202I243BM1,150,NA
tLIMS16518s203I243BM2,22,NA
tLIMS16518s204I243BM3,40.6,NA
tLIMS16518s205I244BM1,19.7,NA
tLIMS16518s206I244BM2,20.3,NA
tLIMS16518s207I244BM3,14.1,NA
tLIMS16518s208I245BM2,3.1,NA
tLIMS16518s209I245BM3,15.3,NA
tLIMS16518s20I165BM2,12.8,NA
tLIMS16518s210I246BM1,14.6,NA
tLIMS16518s211I246BM2,9.3,NA
tLIMS16518s212I246BM3,13,NA
tLIMS16518s213I247BM1,17.5,NA
tLIMS16518s214I247BM2,7.1,NA
tLIMS16518s215I247BM3,22.6,NA
tLIMS16518s216I248BM1,79.6,NA
tLIMS16518s217I248BM2,1.3,NA
tLIMS16518s218I248BM3,23.8,NA
tLIMS16518s219I249BM1,23,NA
tLIMS16518s21I165BM3,8.1,NA
tLIMS16518s220I249BM2,80.3,NA
tLIMS16518s221I249BM3,3.8,NA
tLIMS16518s222I251BM1,8.3,NA
tLIMS16518s223I251BM2,20.6,NA
tLIMS16518s224I251BM3,2.3,NA
tLIMS16518s225I253BM1,151.6,NA
tLIMS16518s226I253BM2,12.3,NA
tLIMS16518s227I253BM3,2.9,NA
tLIMS16518s228I254BM1,52.1,NA
tLIMS16518s229I254BM3,4.1,NA
tLIMS16518s22I166BM1,6.3,NA
tLIMS16518s230carryover,NA,NA
tLIMS16518s231I255BM2,31,NA
tLIMS16518s232I255BM3,6.2,NA
tLIMS16518s233I256BM1,40.2,NA
tLIMS16518s234I256BM2,3.4,NA
tLIMS16518s235I256BM3,5,NA
tLIMS16518s236I257BM1,14.7,NA
tLIMS16518s237I257BM2,23,NA
tLIMS16518s238I257BM3,8.3,NA
tLIMS16518s239I258BM1,20.7,NA
tLIMS16518s23I166BM3,11.7,NA
tLIMS16518s240I258BM2,25.6,NA
tLIMS16518s241I258BM3,4,NA
tLIMS16518s242I259BM1,28.1,NA
tLIMS16518s243I259BM2,0.9,NA
tLIMS16518s244I259BM3,5.5,NA
tLIMS16518s245I260BM1,13.8,NA
tLIMS16518s246I260BM2,43.7,NA
tLIMS16518s247I260BM3,312.7,NA
tLIMS16518s249I262BM1,3.1,NA
tLIMS16518s24I167BM1,7.3,NA
tLIMS16518s250I262BM2,14,NA
tLIMS16518s251I262BM3,39.2,NA
tLIMS16518s255I265BM1,8,NA
tLIMS16518s256I265BM2,1.5,NA
tLIMS16518s257I265BM3,8.4,NA
tLIMS16518s258I266BM1,42.8,NA
tLIMS16518s259I266BM2,23.9,NA
tLIMS16518s25I167BM2,25.6,NA
tLIMS16518s260I266BM3,57.2,NA
tLIMS16518s261I267BM1,3.6,NA
tLIMS16518s262I267BM2,15.4,NA
tLIMS16518s263I267BM3,5.1,NA
tLIMS16518s264I268BM1,4.2,NA
tLIMS16518s265I268BM2,10.9,NA
tLIMS16518s266I268BM3,3.2,NA
tLIMS16518s267I236toI268WCBMctrl,0.001,India
tLIMS16518s268I236toI268BMctrl,NA,NA
tLIMS16518s269I236toI268MCctrlBM,NA,NA
tLIMS16518s26I167BM3,17.3,NA
tLIMS16518s270I236toI268MCQiactrlBM,NA,NA
tLIMS16518s271I236toI268PCRctrlBM,0.001,NA
tLIMS16518s272I269BM1,18,NA
tLIMS16518s273I269BM2,49.7,NA
tLIMS16518s274I269BM3,21.4,NA
tLIMS16518s275I270BM1,64.3,NA
tLIMS16518s276I270BM2,52.3,NA
tLIMS16518s277I270BM3,7.6,NA
tLIMS16518s278I271BM1,21.6,NA
tLIMS16518s279I271BM2,22.4,NA
tLIMS16518s27I170BM1,3.1,NA
tLIMS16518s281I274BM1,27.1,NA
tLIMS16518s282I274BM2,6.2,NA
tLIMS16518s283I274BM3,13.4,NA
tLIMS16518s284I276BM1,27.5,NA
tLIMS16518s285I276BM2,3,NA
tLIMS16518s286I276BM3,28.8,NA
tLIMS16518s287I277BM1,72.6,NA
tLIMS16518s288I277BM2,14.6,NA
tLIMS16518s289I277BM3,2.2,NA
tLIMS16518s28I170BM2,17.3,NA
tLIMS16518s290I278BM1,49.4,NA
tLIMS16518s291I278BM2,1,NA
tLIMS16518s292I278BM3,17.8,NA
tLIMS16518s293I279BM1,43.9,NA
tLIMS16518s294I279BM2,20.4,NA
tLIMS16518s295I279BM3,14.7,NA
tLIMS16518s296I280BM1,6.8,NA
tLIMS16518s297I280BM2,21,NA
tLIMS16518s298I280BM3,6.6,NA
tLIMS16518s299I282BM1,93.8,NA
tLIMS16518s29I170BM3,2.6,NA
tLIMS16518s2I156BM2,3.2,NA
tLIMS16518s300I282BM2,6.1,NA
tLIMS16518s301I282BM3,14.3,NA
tLIMS16518s302I283BM1,37.2,NA
tLIMS16518s303I283BM2,4.2,NA
tLIMS16518s304I283BM3,17.8,NA
tLIMS16518s305I284BM1,9.2,NA
tLIMS16518s306I284BM2,282.1,NA
tLIMS16518s307I284BM3,11.1,NA
tLIMS16518s308I285BM1,1.8,NA
tLIMS16518s309I285BM2,5.1,NA
tLIMS16518s30I171BM1,4.1,NA
tLIMS16518s310I285BM3,0.8,NA
tLIMS16518s311I286BM1,4,NA
tLIMS16518s312I286BM2,1.4,NA
tLIMS16518s313I286BM3,6,NA
tLIMS16518s314I287BM1,117.3,NA
tLIMS16518s315I287BM2,70.8,NA
tLIMS16518s316I287BM3,0.5,NA
tLIMS16518s317I289BM1,8.7,NA
tLIMS16518s318I289BM3,40,NA
tLIMS16518s319I289BM2,2.9,NA
tLIMS16518s31I171BM2,6.1,NA
tLIMS16518s320I291BM1,16.4,NA
tLIMS16518s321I291BM2,11.2,NA
tLIMS16518s322I291BM3,2.1,NA
tLIMS16518s323I292BM1,16,NA
tLIMS16518s324I292BM2,23.7,NA
tLIMS16518s325I292BM3,3.8,NA
tLIMS16518s326I293BM1,29,NA
tLIMS16518s327I293BM2,7.6,NA
tLIMS16518s328I293BM3,7.4,NA
tLIMS16518s329I294BM1,88.2,NA
tLIMS16518s32I171BM3,10.2,NA
tLIMS16518s330I294BM2,23.4,NA
tLIMS16518s331I294BM3,20.5,NA
tLIMS16518s332I295BM1,21.8,NA
tLIMS16518s333I295BM2,13.4,NA
tLIMS16518s334I295BM3,17.1,NA
tLIMS16518s335I296BM1,65.6,NA
tLIMS16518s336I296BM2,12.9,NA
tLIMS16518s337I296BM3,0.001,NA
tLIMS16518s338I297BM1,10.3,NA
tLIMS16518s339I297BM2,2.2,NA
tLIMS16518s33I172BM1,4.2,NA
tLIMS16518s340I297BM3,3.1,NA
tLIMS16518s341I298BM1,5.1,NA
tLIMS16518s342I298BM2,9.2,NA
tLIMS16518s343I298BM3,6,NA
tLIMS16518s344I299BM1,12.8,NA
tLIMS16518s345I299BM2,9.4,NA
tLIMS16518s346I299BM3,6.6,NA
tLIMS16518s347I300BM1,17.3,NA
tLIMS16518s348I300BM2,2.5,NA
tLIMS16518s349I300BM3,4.6,NA
tLIMS16518s34I172BM2,49.3,NA
tLIMS16518s350I301BM1,24,NA
tLIMS16518s351I301BM2,5,NA
tLIMS16518s352I302BM1,20,NA
tLIMS16518s353I302BM2,9.2,NA
tLIMS16518s354I302BM3,4.8,NA
tLIMS16518s355I303BM1,2.3,NA
tLIMS16518s356I303BM3,2,NA
tLIMS16518s357I304BM1,4.4,NA
tLIMS16518s358I304BM2,2.2,NA
tLIMS16518s359I304BM3,10.8,NA
tLIMS16518s35I172BM3,54.4,NA
tLIMS16518s360I269toI304WCBMctrl,0.001,India
tLIMS16518s361I269toI304BMctrl,NA,NA
tLIMS16518s362I269toI304MCctrlBM,NA,NA
tLIMS16518s363I269toI304MCQiactrlBM,NA,NA
tLIMS16518s364I269toI304PCRctrlBM,0.001,NA
tLIMS16518s36I174BM1,12.7,NA
tLIMS16518s37I174BM2,17.7,NA
tLIMS16518s38I174BM3,4.1,NA
tLIMS16518s39I175BM2,22.5,NA
tLIMS16518s3I156BM3,5.8,NA
tLIMS16518s40I175BM3,2.7,NA
tLIMS16518s41I176BM1,5.4,NA
tLIMS16518s42I176BM2,6.6,NA
tLIMS16518s43I176BM3,11.4,NA
tLIMS16518s44I177BM1,23.8,NA
tLIMS16518s45I177BM2,13.8,NA
tLIMS16518s46I177BM3,8.5,NA
tLIMS16518s47I179BM1,6.6,NA
tLIMS16518s48I179BM2,5.6,NA
tLIMS16518s49I179BM3,5.2,NA
tLIMS16518s4I157BM1,146.5,NA
tLIMS16518s50I181BM1,2.2,NA
tLIMS16518s51I181BM2,29.3,NA
tLIMS16518s52I181BM3,10.6,NA
tLIMS16518s53I183BM1,2.1,NA
tLIMS16518s54I183BM2,8.6,NA
tLIMS16518s55I183BM3,8,NA
tLIMS16518s56I185BM1,3.1,NA
tLIMS16518s57I185BM2,58.2,NA
tLIMS16518s58I185BM3,4.4,NA
tLIMS16518s59I186BM1,5.9,NA
tLIMS16518s5I157BM2,29.7,NA
tLIMS16518s60I186BM2,14.9,NA
tLIMS16518s61I186BM3,64.1,NA
tLIMS16518s62I187BM1,33.7,NA
tLIMS16518s63I187BM2,14,NA
tLIMS16518s64I187BM3,27.4,NA
tLIMS16518s65I188BM2,72.8,NA
tLIMS16518s66I188BM3,3.6,NA
tLIMS16518s67I190BM1,209.7,NA
tLIMS16518s68I190BM2,2.5,NA
tLIMS16518s69I190BM3,0.8,NA
tLIMS16518s6I157BM3,124,NA
tLIMS16518s70I192BM1,3.4,NA
tLIMS16518s71I192BM2,26.6,NA
tLIMS16518s72I192BM3,8.5,NA
tLIMS16518s73I195BM1,3.4,NA
tLIMS16518s74I195BM2,38,NA
tLIMS16518s75I195BM3,6.2,NA
tLIMS16518s76I196BM1,23.1,NA
tLIMS16518s77I196BM2,11.4,NA
tLIMS16518s78I197BM2,36,NA
tLIMS16518s79I197BM3,1.3,NA
tLIMS16518s7I158BM1,83.4,NA
tLIMS16518s80I199BM1,20.1,NA
tLIMS16518s81I199BM2,5.9,NA
tLIMS16518s82I199BM3,9.7,NA
tLIMS16518s83I153toI199WCBMctrl,0.001,India
tLIMS16518s84I153toI199BMctrl,NA,NA
tLIMS16518s85I153toI199MCQiactrlBM,NA,NA
tLIMS16518s86carryoverBM,NA,NA
tLIMS16518s87carryoverBM,NA,NA
tLIMS16518s88I201BM1,13.8,NA
tLIMS16518s89I201BM2,9.2,NA
tLIMS16518s8I158BM2,7,NA
tLIMS16518s90I201BM3,9.2,NA
tLIMS16518s91I202BM1,20.1,NA
tLIMS16518s92I202BM2,4.6,NA
tLIMS16518s93I202BM3,14.9,NA
tLIMS16518s94I204BM1,14.4,NA
tLIMS16518s95I204BM2,93.9,NA
tLIMS16518s96I204BM3,19.3,NA
tLIMS16518s97I205BM1,5.3,NA
tLIMS16518s98I205BM2,8.5,NA
tLIMS16518s99I205BM3,9.8,NA
tLIMS16518s9I158BM3,15.3,NA
tLIMS16519s100I342BM3,5.5,NA
tLIMS16519s101I344BM1,127.8,NA
tLIMS16519s102I344BM2,158.7,NA
tLIMS16519s103I344BM3,7.1,NA
tLIMS16519s104I345BM1,6.4,NA
tLIMS16519s105I345BM2,10.4,NA
tLIMS16519s106I345BM3,8.4,NA
tLIMS16519s107I346BM1,3.2,NA
tLIMS16519s108I346BM2,15.7,NA
tLIMS16519s109I346BM3,32.8,NA
tLIMS16519s10I308BM3,6.2,NA
tLIMS16519s110I347BM1,6.4,NA
tLIMS16519s111I347BM2,6.5,NA
tLIMS16519s112I348BM1,138.7,NA
tLIMS16519s113I348BM2,3.4,NA
tLIMS16519s114I348BM3,2,NA
tLIMS16519s115carryover,NA,NA
tLIMS16519s116I349BM2,6.2,NA
tLIMS16519s117I349BM3,1.2,NA
tLIMS16519s118I350BM1,17.2,NA
tLIMS16519s119I350BM2,27.6,NA
tLIMS16519s11I309BM1,36.4,NA
tLIMS16519s120I350BM3,2.6,NA
tLIMS16519s121I351BM1,179,NA
tLIMS16519s122I351BM2,10.3,NA
tLIMS16519s123I351BM3,6.6,NA
tLIMS16519s124I352BM1,37.9,NA
tLIMS16519s125I352BM2,1.9,NA
tLIMS16519s126I352BM3,8.6,NA
tLIMS16519s129I355BM1,19.7,NA
tLIMS16519s12I309BM2,5.1,NA
tLIMS16519s130I355BM2,34.8,NA
tLIMS16519s131I355BM3,26.4,NA
tLIMS16519s132I356BM1,26.9,NA
tLIMS16519s133I356BM2,8.9,NA
tLIMS16519s134I356BM3,9.4,NA
tLIMS16519s135I358BM1,14.7,NA
tLIMS16519s136I358BM2,4.4,NA
tLIMS16519s137I358BM3,6.2,NA
tLIMS16519s138I359BM1,7.7,NA
tLIMS16519s139I359BM2,12.2,NA
tLIMS16519s13I309BM3,5.3,NA
tLIMS16519s140I359BM3,4.8,NA
tLIMS16519s141I360BM1,21.5,NA
tLIMS16519s142I360BM2,28.8,NA
tLIMS16519s143I360BM3,4.9,NA
tLIMS16519s144I361BM1,0.9,NA
tLIMS16519s145I361BM2,7.4,NA
tLIMS16519s146I361BM3,6,NA
tLIMS16519s147I362BM1,14.1,NA
tLIMS16519s148I362BM2,4.4,NA
tLIMS16519s149I362BM3,3,NA
tLIMS16519s14I310BM1,17.5,NA
tLIMS16519s150I363BM1,29.7,NA
tLIMS16519s151I363BM2,5.3,NA
tLIMS16519s152I363BM3,4.3,NA
tLIMS16519s153I364BM1,2.6,NA
tLIMS16519s154I364BM2,4.7,NA
tLIMS16519s155I364BM3,109.6,NA
tLIMS16519s156I366BM1,7.6,NA
tLIMS16519s157I366BM2,7.1,NA
tLIMS16519s158I366BM3,1.7,NA
tLIMS16519s159I367BM1,34.9,NA
tLIMS16519s15I310BM2,3.8,NA
tLIMS16519s160I369BM1,8,NA
tLIMS16519s161I369BM2,2.9,NA
tLIMS16519s162I369BM3,3.5,NA
tLIMS16519s163I370BM1,47.7,NA
tLIMS16519s164I370BM2,4.8,NA
tLIMS16519s165I370BM3,3.7,NA
tLIMS16519s166I371BM1,26.9,NA
tLIMS16519s167I371BM2,12.9,NA
tLIMS16519s168I371BM3,6.7,NA
tLIMS16519s169I372BM1,19.8,NA
tLIMS16519s16I310BM3,21.4,NA
tLIMS16519s170I372BM2,20.4,NA
tLIMS16519s171I372BM3,24.3,NA
tLIMS16519s172I373BM1,107.1,NA
tLIMS16519s173I373BM2,28.4,NA
tLIMS16519s174I373BM3,24,NA
tLIMS16519s175I375BM1,5.5,NA
tLIMS16519s176I375BM2,8.7,NA
tLIMS16519s177I375BM3,4.3,NA
tLIMS16519s178I376BM1,97,NA
tLIMS16519s179I376BM2,2.6,NA
tLIMS16519s17I311BM1,1.3,NA
tLIMS16519s180I376BM3,5,NA
tLIMS16519s181I379BM1,10.5,NA
tLIMS16519s182I379BM2,4.6,NA
tLIMS16519s183I379BM3,2.2,NA
tLIMS16519s184I341toI379WCBMctrl,0.001,India
tLIMS16519s185I341toI379BMctrl,NA,NA
tLIMS16519s186I341toI379MCctrlBM,NA,NA
tLIMS16519s187I341toI379MCQiactrlBM,NA,NA
tLIMS16519s188I341toI379PCRctrlBM,0.001,NA
tLIMS16519s189I380BM1,5.4,NA
tLIMS16519s18I311BM2,0.001,NA
tLIMS16519s190I380BM3,39.1,NA
tLIMS16519s191I381BM1,5,NA
tLIMS16519s192I381BM3,3.3,NA
tLIMS16519s193I384BM1,70.3,NA
tLIMS16519s194I384BM2,2.2,NA
tLIMS16519s195I384BM3,2.6,NA
tLIMS16519s196I385BM1,9.4,NA
tLIMS16519s197I385BM2,25.3,NA
tLIMS16519s198I385BM3,6.2,NA
tLIMS16519s199I386BM1,13.6,NA
tLIMS16519s19I311BM3,2.2,NA
tLIMS16519s1I305BM1,10.2,NA
tLIMS16519s200I386BM2,8.2,NA
tLIMS16519s201I386BM3,9,NA
tLIMS16519s202I387BM1,55.8,NA
tLIMS16519s203I387BM2,21.3,NA
tLIMS16519s204I387BM3,12.2,NA
tLIMS16519s205I388BM2,2.2,NA
tLIMS16519s206I388BM3,4,NA
tLIMS16519s207I389BM1,2.3,NA
tLIMS16519s208I389BM2,6.5,NA
tLIMS16519s209I389BM3,4.3,NA
tLIMS16519s20I312BM1,4.6,NA
tLIMS16519s210I392BM1,2,NA
tLIMS16519s211I392BM2,4.9,NA
tLIMS16519s212I392BM3,0.8,NA
tLIMS16519s213I393BM1,6.1,NA
tLIMS16519s214I393BM2,6.6,NA
tLIMS16519s215I393BM3,4,NA
tLIMS16519s216I394BM1,40.7,NA
tLIMS16519s217I394BM2,1.7,NA
tLIMS16519s218I394BM3,11.6,NA
tLIMS16519s219I395BM1,161.8,NA
tLIMS16519s21I312BM2,8.5,NA
tLIMS16519s220I395BM3,42.3,NA
tLIMS16519s221U001BM1,0.001,NA
tLIMS16519s222U001BM2,0.001,NA
tLIMS16519s223U001BM3,0.001,NA
tLIMS16519s224U002BM1,37.6,NA
tLIMS16519s225U002BM2,0.1,NA
tLIMS16519s226U003BM1,9.3,NA
tLIMS16519s227U004BM1,5.2,NA
tLIMS16519s228U005BM1,NA,NA
tLIMS16519s229U005BM2,0.8,NA
tLIMS16519s22I312BM3,2.2,NA
tLIMS16519s230U005BM3,20.8,NA
tLIMS16519s231U007BM1,0.001,NA
tLIMS16519s232U009BM1,219.7,NA
tLIMS16519s233U009BM2,50.7,NA
tLIMS16519s234U010BM1,53.4,NA
tLIMS16519s235U010BM2,14.6,NA
tLIMS16519s236U010BM3,4.8,NA
tLIMS16519s237U012BM1,1.5,NA
tLIMS16519s238U015BM1,13,NA
tLIMS16519s239U015BM3,0.001,NA
tLIMS16519s23carryover,NA,NA
tLIMS16519s240U017BM1,59.5,NA
tLIMS16519s241U017BM2,43,NA
tLIMS16519s242U017BM3,115.2,NA
tLIMS16519s243U018BM1,0.001,NA
tLIMS16519s244U018BM2,0.001,NA
tLIMS16519s245U019BM1,52,NA
tLIMS16519s246U019BM2,72.4,NA
tLIMS16519s247U019BM3,0.001,NA
tLIMS16519s248U020BM1,37.9,NA
tLIMS16519s249U020BM2,11.1,NA
tLIMS16519s24I313BM2,33.1,NA
tLIMS16519s250U020BM3,18.5,NA
tLIMS16519s251U021BM1,NA,NA
tLIMS16519s252U022BM1,0.001,NA
tLIMS16519s253U023BM1,68,NA
tLIMS16519s254U023BM2,48.6,NA
tLIMS16519s255U023BM3,18.1,NA
tLIMS16519s256U024BM1,0.001,NA
tLIMS16519s257U024BM2,0.001,NA
tLIMS16519s258U024BM3,13.9,NA
tLIMS16519s259U025BM1,12.8,NA
tLIMS16519s25I313BM3,5.1,NA
tLIMS16519s260U026BM1,12.7,NA
tLIMS16519s261U026BM2,22.5,NA
