"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B14.F3",5e-04,0.0492674137361964,106,9e-04,-0.040929374234328,26
"B14.F4",0.0019,-0.0409163191853861,106,0.1485,0.314365109665343,26
"B14.F5",0.006,-0.0122738847272199,106,2e-04,0.0904573565010779,26
"B15.F1",0.0227,0.0900308010326333,106,0.0527,-0.0294863063695279,26
"B15.F2",0,0.0174509314508802,105,0.0108,0.104957781881896,27
"B15.F3",0.0329,0.1896440884741,106,0.2232,-0.536777409263928,26
"B15.F4",5e-04,0.021419937124294,106,4e-04,-0.0579763274274719,26
"B15.F5",0.0024,-0.0624531470915124,105,0.095,0.361663522495864,27
"B16.F1",0.0157,0.13898363793478,105,0.0103,-0.133498933095394,27
"B16.F2",0.0461,-0.22825062022441,106,0.148,0.269298325624648,26
"B16.F3",0.0152,0.055689357078504,106,0.0157,0.025658575968639,26
"B16.F4",9e-04,-0.00192601397889363,106,0.0068,0.103183296389062,26
"B16.F5",0.0029,-0.0966690654570079,105,0.0279,0.206846622773093,27
"B17.F1",0.0207,0.16262772723546,106,0.0363,-0.187136547397941,26
"B17.F2",0.0013,-0.0210983249662707,105,0.0164,0.107165229829392,27
"B17.F3",3e-04,-0.0250464058180647,106,0.0083,0.0597018799821696,26
"B17.F4",0,0.0513806558900335,105,0.0209,-0.187199074326201,27
"B17.F5",0.0025,-0.0168437757944188,106,0.006,-0.0168532717435468,26
"B18.F1",0.0035,0.0401137357225598,105,0.0012,0.04756858535583,27
"B18.F2",0.0078,0.0470228243269443,106,0.0084,-0.0545457755086866,26
"B18.F3",0.0244,0.143393846681742,106,0.0651,-0.352880839488103,26
"B18.F4",0.0213,-0.111548914590787,106,0.0868,0.185372828383384,26
"B18.F5",0.005,-0.0665942450926054,105,0.0655,0.192452292671591,27
"B19.F1",0.0221,0.153618736553767,106,0.0158,-0.100239503450816,26
"B19.F2",0.0116,-0.0941562812916448,106,0.0629,0.238054883811494,26
"B19.F3",0.028,0.143484611861768,105,0.0212,-0.243851425767025,27
"B19.F4",1e-04,0.0168173060066771,106,0.0075,0.079931859707698,26
"B19.F5",0.0159,-0.13293568462088,105,0.2005,0.375629721509812,27
"B20.F1",2e-04,0.0567166460028863,106,0.0012,-0.105286243308998,26
"B20.F2",0.0043,0.0147178635643281,105,0.0099,-0.109002348055039,27
"B20.F3",4e-04,-0.0370183934138136,106,0.0284,0.300718510352449,26
"B20.F4",0.004,-0.0577560122064508,105,0.0175,0.140651475452634,27
"B20.F5",0.0016,0.0332922922506029,106,0.0109,0.0700757619400873,26
