"","mean","sd","tax_id","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"Bradyrhizobium",0.00232163159144799,0.00493221384349832,"Bradyrhizobium","Bradyrhizobium",1,0,16,0.0625,0,4.25e-05,0.00017,0,0,27,0,0,0,0,0.372093023255814,1,0.828527131782946,0,NA,NA,0.0625,0,TRUE,FALSE,145,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Microbacterium",0.00230657516328125,0.00485243000136742,"Microbacterium","Microbacterium",1,0,16,0.0625,0,1.25e-05,5e-05,0,0,27,0,0,0,0,0.372093023255814,1,0.828527131782946,0,NA,NA,0.0625,0,TRUE,FALSE,146,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",0.00230563618182284,0.00495027610222153,"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",1,0,16,0.0625,0,1.75e-05,7e-05,0,0,27,0,0,0,0,0.372093023255814,1,0.828527131782946,0,NA,NA,0.0625,0,TRUE,FALSE,147,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Shewanella",0.00229304390289853,0.00487488982724855,"Shewanella","Shewanella",1,1,16,0.0625,0.0625,0.00045,0.0018,0,0,27,0,0,0,0,0.372093023255814,0.372093023255814,0.828527131782946,0,0.705018359853121,0,0.0625,0.0625,TRUE,TRUE,148,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Afipia",0.00228771487859697,0.00482968142285302,"Afipia","Afipia",1,0,16,0.0625,0,2.5e-06,1e-05,0,0,27,0,0,0,0,0.372093023255814,1,0.828527131782946,0,NA,NA,0.0625,0,TRUE,FALSE,149,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Acidovorax",0.00228617641217534,0.00484261982815985,"Acidovorax","Acidovorax",1,0,16,0.0625,0,7.5e-06,3e-05,0,0,27,0,0,0,0,0.372093023255814,1,0.828527131782946,0,NA,NA,0.0625,0,TRUE,FALSE,150,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Phyllobacterium",0.0022733074088764,0.00479063777139381,"Phyllobacterium","Phyllobacterium",1,0,16,0.0625,0,7.5e-06,3e-05,0,0,27,0,0,0,0,0.372093023255814,1,0.828527131782946,0,NA,NA,0.0625,0,TRUE,FALSE,151,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Aeromicrobium",0.00226529737245764,0.00480934415330068,"Aeromicrobium","Aeromicrobium",1,0,16,0.0625,0,2.25e-05,9e-05,0,0,27,0,0,0,0,0.372093023255814,1,0.828527131782946,0,NA,NA,0.0625,0,TRUE,FALSE,152,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Achromobacter",0.00226428467350182,0.00476085842991037,"Achromobacter","Achromobacter",1,0,16,0.0625,0,1.75e-05,7e-05,0,0,27,0,0,0,0,0.372093023255814,1,0.828527131782946,0,NA,NA,0.0625,0,TRUE,FALSE,153,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Brucella",0.00226397692948337,0.00477321561624732,"Brucella","Brucella",1,0,16,0.0625,0,1.25e-05,5e-05,0,0,27,0,0,0,0,0.372093023255814,1,0.828527131782946,0,NA,NA,0.0625,0,TRUE,FALSE,154,0,16,"ns","ns",0.603333333333333,0.167908603725967
"unassigned_Prevotellaceae",0.00225192117663838,0.00518471916378359,"unassigned_Prevotellaceae","unassigned_Prevotellaceae",1,1,16,0.0625,0.0625,0.002665,0.01066,0,0,27,0,0,0,0,0.372093023255814,0.372093023255814,0.828527131782946,0,0.705018359853121,0,0.0625,0.0625,TRUE,TRUE,155,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Burkholderia-Caballeronia-Paraburkholderia",0.00224481538408974,0.00474896327267039,"Burkholderia-Caballeronia-Paraburkholderia","Burkholderia-Caballeronia-Paraburkholderia",1,0,16,0.0625,0,1.5e-05,6e-05,0,0,27,0,0,0,0,0.372093023255814,1,0.828527131782946,0,NA,NA,0.0625,0,TRUE,FALSE,156,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Variovorax",0.00218455100361582,0.00462383765339778,"Variovorax","Variovorax",1,1,16,0.0625,0.0625,0.00025,0.001,0,0,27,0,0,0,0,0.372093023255814,0.372093023255814,0.828527131782946,0,0.705018359853121,0,0.0625,0.0625,TRUE,TRUE,157,0,16,"ns","ns",0.603333333333333,0.167908603725967
"unassigned_Erysipelotrichaceae",0.00203886470880012,0.00441513466111863,"unassigned_Erysipelotrichaceae","unassigned_Erysipelotrichaceae",1,0,16,0.0625,0,3.25e-05,0.00013,0,0,27,0,0,0,0,0.372093023255814,1,0.828527131782946,0,NA,NA,0.0625,0,TRUE,FALSE,158,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Ornithinimicrobium",0.00203079995235153,0.00435153460154287,"Ornithinimicrobium","Ornithinimicrobium",1,0,16,0.0625,0,7.5e-06,3e-05,0,0,27,0,0,0,0,0.372093023255814,1,0.828527131782946,0,NA,NA,0.0625,0,TRUE,FALSE,159,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Dietzia",0.00193715515247768,0.00409193020280483,"Dietzia","Dietzia",1,0,16,0.0625,0,2.5e-06,1e-05,1,0,27,0.037037037037037,0,1.48148148148148e-06,7.69800358919501e-06,1,1,1,0,NA,NA,0.025462962962963,0,TRUE,FALSE,160,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Pseudocitrobacter",0.00192336081997316,0.00618049036464274,"Pseudocitrobacter","Pseudocitrobacter",0,0,16,0,0,0,0,2,0,27,0.0740740740740741,0,2.66666666666667e-05,9.67152839723182e-05,0.521594684385382,1,0.901025399517506,0,NA,NA,-0.0740740740740741,0,FALSE,FALSE,161,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Scardovia",0.00190804879680541,0.00399441656293168,"Scardovia","Scardovia",1,0,16,0.0625,0,3.75e-05,0.00015,0,0,27,0,0,0,0,0.372093023255814,1,0.828527131782946,0,NA,NA,0.0625,0,TRUE,FALSE,162,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Blautia",0.00187864031921549,0.00403728705810133,"Blautia","Blautia",1,0,16,0.0625,0,1.5e-05,6e-05,1,1,27,0.037037037037037,0.037037037037037,3.85185185185185e-05,0.00020014809331907,1,1,1,0,NA,NA,0.025462962962963,-0.037037037037037,TRUE,FALSE,163,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Roseomonas",0.00186213784008202,0.00531497514733088,"Roseomonas","Roseomonas",0,0,16,0,0,0,0,1,0,27,0.037037037037037,0,2.96296296296296e-06,1.539600717839e-05,1,1,NA,NA,NA,NA,-0.037037037037037,0,FALSE,FALSE,164,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Salmonella",0.00184154869378464,0.0039559783270626,"Salmonella","Salmonella",1,0,16,0.0625,0,4.25e-05,0.00017,0,0,27,0,0,0,0,0.372093023255814,1,0.828527131782946,0,NA,NA,0.0625,0,TRUE,FALSE,165,0,16,"ns","ns",0.603333333333333,0.167908603725967
"unassigned_Muribaculaceae",0.00182209559633678,0.00394259073553894,"unassigned_Muribaculaceae","unassigned_Muribaculaceae",1,0,16,0.0625,0,1e-05,4e-05,0,0,27,0,0,0,0,0.372093023255814,1,0.828527131782946,0,NA,NA,0.0625,0,TRUE,FALSE,166,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Dorea",0.00181387703688065,0.00384540772570822,"Dorea","Dorea",1,0,16,0.0625,0,2e-05,8e-05,0,0,27,0,0,0,0,0.372093023255814,1,0.828527131782946,0,NA,NA,0.0625,0,TRUE,FALSE,167,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Mobiluncus",0.00180270612868653,0.00380343893526214,"Mobiluncus","Mobiluncus",1,0,16,0.0625,0,5e-06,2e-05,0,0,27,0,0,0,0,0.372093023255814,1,0.828527131782946,0,NA,NA,0.0625,0,TRUE,FALSE,168,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Weissella",0.00178120174242533,0.0043228037232397,"Weissella","Weissella",0,0,16,0,0,0,0,1,1,27,0.037037037037037,0.037037037037037,7.11111111111111e-05,0.000369504172281361,1,1,NA,NA,NA,NA,-0.037037037037037,-0.037037037037037,FALSE,FALSE,169,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Murdochiella",0.00177450946148167,0.00376116414089406,"Murdochiella","Murdochiella",1,0,16,0.0625,0,2.5e-06,1e-05,0,0,27,0,0,0,0,0.372093023255814,1,0.828527131782946,0,NA,NA,0.0625,0,TRUE,FALSE,170,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Aggregatibacter",0.00171680208475929,0.00420604154815956,"Aggregatibacter","Aggregatibacter",0,0,16,0,0,0,0,1,0,27,0.037037037037037,0,1.48148148148148e-06,7.69800358919501e-06,1,1,NA,NA,NA,NA,-0.037037037037037,0,FALSE,FALSE,171,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Tyzzerella_4",0.00169370253129067,0.00355180145949963,"Tyzzerella_4","Tyzzerella_4",1,0,16,0.0625,0,2.5e-06,1e-05,1,0,27,0.037037037037037,0,4.44444444444444e-06,2.3094010767585e-05,1,1,1,0,NA,NA,0.025462962962963,0,TRUE,FALSE,172,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Allisonella",0.00161881831122378,0.00342627052585654,"Allisonella","Allisonella",1,1,16,0.0625,0.0625,0.0001925,0.00077,0,0,27,0,0,0,0,0.372093023255814,0.372093023255814,0.828527131782946,0,0.705018359853121,0,0.0625,0.0625,TRUE,TRUE,173,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Lachnoanaerobaculum",0.00160628432967655,0.00383086508180944,"Lachnoanaerobaculum","Lachnoanaerobaculum",0,0,16,0,0,0,0,2,0,27,0.0740740740740741,0,7.40740740740741e-06,3.14511333527711e-05,0.521594684385382,1,0.901025399517506,0,NA,NA,-0.0740740740740741,0,FALSE,FALSE,174,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Intestinibacter",0.0015711156683337,0.00354374718810756,"Intestinibacter","Intestinibacter",1,0,16,0.0625,0,5.25e-05,0.00021,0,0,27,0,0,0,0,0.372093023255814,1,0.828527131782946,0,NA,NA,0.0625,0,TRUE,FALSE,175,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Sneathia",0.00154013777561904,0.0057483154521316,"Sneathia","Sneathia",0,0,16,0,0,0,0,2,0,27,0.0740740740740741,0,4.44444444444444e-06,1.69463709147265e-05,0.521594684385382,1,0.901025399517506,0,NA,NA,-0.0740740740740741,0,FALSE,FALSE,176,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Butyricicoccus",0.00150662522249471,0.00317318865073043,"Butyricicoccus","Butyricicoccus",1,1,16,0.0625,0.0625,7.25e-05,0.00029,1,0,27,0.037037037037037,0,1.48148148148148e-06,7.69800358919501e-06,1,0.372093023255814,1,0,0.705018359853121,0,0.025462962962963,0.0625,TRUE,TRUE,177,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Haematobacter",0.00139391812097491,0.00343153391251223,"Haematobacter","Haematobacter",0,0,16,0,0,0,0,1,0,27,0.037037037037037,0,5.92592592592593e-06,3.079201435678e-05,1,1,NA,NA,NA,NA,-0.037037037037037,0,FALSE,FALSE,178,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Gordonibacter",0.00134744632516898,0.00284441855604102,"Gordonibacter","Gordonibacter",1,0,16,0.0625,0,2.5e-06,1e-05,0,0,27,0,0,0,0,0.372093023255814,1,0.828527131782946,0,NA,NA,0.0625,0,TRUE,FALSE,179,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Ruminiclostridium_5",0.00129978428895539,0.00282931891290754,"Ruminiclostridium_5","Ruminiclostridium_5",1,0,16,0.0625,0,1e-05,4e-05,0,0,27,0,0,0,0,0.372093023255814,1,0.828527131782946,0,NA,NA,0.0625,0,TRUE,FALSE,180,0,16,"ns","ns",0.603333333333333,0.167908603725967
"S5-A14a",0.00117100956220669,0.00434007090635293,"S5-A14a","S5-A14a",0,0,16,0,0,0,0,2,0,27,0.0740740740740741,0,4.44444444444444e-06,1.69463709147265e-05,0.521594684385382,1,0.901025399517506,0,NA,NA,-0.0740740740740741,0,FALSE,FALSE,181,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Limnobacter",0.000959736403063292,0.00340321210174765,"Limnobacter","Limnobacter",0,0,16,0,0,0,0,2,0,27,0.0740740740740741,0,5.92592592592593e-06,2.40607019622741e-05,0.521594684385382,1,0.901025399517506,0,NA,NA,-0.0740740740740741,0,FALSE,FALSE,182,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Stomatobaculum",0.000955654052951132,0.00227499658812853,"Stomatobaculum","Stomatobaculum",0,0,16,0,0,0,0,1,0,27,0.037037037037037,0,1.48148148148148e-06,7.69800358919501e-06,1,1,NA,NA,NA,NA,-0.037037037037037,0,FALSE,FALSE,183,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Halomonas",0.000937661345537997,0.00265292495798895,"Halomonas","Halomonas",0,0,16,0,0,0,0,1,0,27,0.037037037037037,0,1.03703703703704e-05,5.38860251243651e-05,1,1,NA,NA,NA,NA,-0.037037037037037,0,FALSE,FALSE,184,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Barnesiella",0.000776927179638537,0.00278443060245632,"Barnesiella","Barnesiella",0,0,16,0,0,0,0,2,1,27,0.0740740740740741,0.037037037037037,0.000111111111111111,0.000483873261643308,0.521594684385382,1,0.901025399517506,0,NA,NA,-0.0740740740740741,-0.037037037037037,FALSE,FALSE,185,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Ruminococcaceae_UCG-014",0.000696277801489278,0.00197922338044397,"Ruminococcaceae_UCG-014","Ruminococcaceae_UCG-014",0,0,16,0,0,0,0,2,0,27,0.0740740740740741,0,7.40740740740741e-06,3.14511333527711e-05,0.521594684385382,1,0.901025399517506,0,NA,NA,-0.0740740740740741,0,FALSE,FALSE,186,0,16,"ns","ns",0.603333333333333,0.167908603725967
"unassigned_Caulobacteraceae",0.00066214915442793,0.00189376756081038,"unassigned_Caulobacteraceae","unassigned_Caulobacteraceae",0,0,16,0,0,0,0,1,0,27,0.037037037037037,0,1.48148148148148e-06,7.69800358919501e-06,1,1,NA,NA,NA,NA,-0.037037037037037,0,FALSE,FALSE,187,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Lachnospiraceae_NK3A20_group",0.000507494207060644,0.00250094456476424,"Lachnospiraceae_NK3A20_group","Lachnospiraceae_NK3A20_group",0,0,16,0,0,0,0,1,1,27,0.037037037037037,0.037037037037037,4.88888888888889e-05,0.000254034118443435,1,1,NA,NA,NA,NA,-0.037037037037037,-0.037037037037037,FALSE,FALSE,188,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Cloacibacillus",0.00050205982734186,0.00251310090725976,"Cloacibacillus","Cloacibacillus",0,0,16,0,0,0,0,1,1,27,0.037037037037037,0.037037037037037,9.48148148148148e-05,0.000492672229708481,1,1,NA,NA,NA,NA,-0.037037037037037,-0.037037037037037,FALSE,FALSE,189,0,16,"ns","ns",0.603333333333333,0.167908603725967
"unassigned_Desulfovibrionaceae",0.000494590482524012,0.00249530673718639,"unassigned_Desulfovibrionaceae","unassigned_Desulfovibrionaceae",0,0,16,0,0,0,0,1,0,27,0.037037037037037,0,1.48148148148148e-06,7.69800358919501e-06,1,1,NA,NA,NA,NA,-0.037037037037037,0,FALSE,FALSE,190,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Oribacterium",0.000466025757592492,0.00166446852776267,"Oribacterium","Oribacterium",0,0,16,0,0,0,0,1,0,27,0.037037037037037,0,2.96296296296296e-06,1.539600717839e-05,1,1,NA,NA,NA,NA,-0.037037037037037,0,FALSE,FALSE,191,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Parvimonas",0.000458533985565593,0.0022964298291708,"Parvimonas","Parvimonas",0,0,16,0,0,0,0,1,0,27,0.037037037037037,0,1.48148148148148e-06,7.69800358919501e-06,1,1,NA,NA,NA,NA,-0.037037037037037,0,FALSE,FALSE,192,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Nosocomiicoccus",0.000306147671701775,0.000968464737708015,"Nosocomiicoccus","Nosocomiicoccus",0,0,16,0,0,0,0,1,1,27,0.037037037037037,0.037037037037037,0.000115555555555556,0.000600444279957211,1,1,NA,NA,NA,NA,-0.037037037037037,-0.037037037037037,FALSE,FALSE,193,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Erythrobacter",0.000301190535081944,0.000978848352930836,"Erythrobacter","Erythrobacter",0,0,16,0,0,0,0,1,0,27,0.037037037037037,0,1.48148148148148e-06,7.69800358919501e-06,1,1,NA,NA,NA,NA,-0.037037037037037,0,FALSE,FALSE,194,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Nocardioides",0.000293816152863006,0.000925718910889605,"Nocardioides","Nocardioides",0,0,16,0,0,0,0,1,0,27,0.037037037037037,0,2.96296296296296e-06,1.539600717839e-05,1,1,NA,NA,NA,NA,-0.037037037037037,0,FALSE,FALSE,195,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Chryseomicrobium",0.000292890202328743,0.00098682388621188,"Chryseomicrobium","Chryseomicrobium",0,0,16,0,0,0,0,1,0,27,0.037037037037037,0,1.48148148148148e-06,7.69800358919501e-06,1,1,NA,NA,NA,NA,-0.037037037037037,0,FALSE,FALSE,196,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Caulobacter",0.000287338252608282,0.000861472163392642,"Caulobacter","Caulobacter",0,0,16,0,0,0,0,1,0,27,0.037037037037037,0,1.48148148148148e-06,7.69800358919501e-06,1,1,NA,NA,NA,NA,-0.037037037037037,0,FALSE,FALSE,197,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Jeotgalicoccus",0.000285150255419638,0.000891391250776491,"Jeotgalicoccus","Jeotgalicoccus",0,0,16,0,0,0,0,1,0,27,0.037037037037037,0,1.48148148148148e-06,7.69800358919501e-06,1,1,NA,NA,NA,NA,-0.037037037037037,0,FALSE,FALSE,198,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Massilia",0.000271871747387982,0.000839885486855913,"Massilia","Massilia",0,0,16,0,0,0,0,1,0,27,0.037037037037037,0,2.96296296296296e-06,1.539600717839e-05,1,1,NA,NA,NA,NA,-0.037037037037037,0,FALSE,FALSE,199,0,16,"ns","ns",0.603333333333333,0.167908603725967
"Macrococcus",0.000246649611153717,0.00076291777891773,"Macrococcus","Macrococcus",0,0,16,0,0,0,0,1,0,27,0.037037037037037,0,2.96296296296296e-06,1.539600717839e-05,1,1,NA,NA,NA,NA,-0.037037037037037,0,FALSE,FALSE,200,0,16,"ns","ns",0.603333333333333,0.167908603725967
