"","mean","sd","tax_id","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"Actinobacillus",0.0271204563429045,0.0562177553085493,"Actinobacillus","Actinobacillus",6,2,97,0.0618556701030928,0.0206185567010309,4.12371134020619e-05,0.000198784104683735,0,0,61,0,0,0,0,0.0825709646335311,0.522937998871241,0.621853969089626,0,NA,NA,0.0618556701030928,0.0206185567010309,TRUE,TRUE,66,0,50,"ns","ns",0.4925,0.109723021349858
"Robinsoniella",0.0264661968826292,0.0508439106618674,"Robinsoniella","Robinsoniella",1,0,97,0.0103092783505155,0,8.65979381443299e-06,8.5289077871224e-05,4,4,61,0.0655737704918033,0.0655737704918033,0.00048,0.00272296896787312,0.0734897246901366,0.0208808442846514,0.621853969089626,0,0.2436098499876,0,-0.0552644921412878,-0.0655737704918033,FALSE,FALSE,67,0,50,"ns","ns",0.4925,0.109723021349858
"unassigned_Erysipelotrichaceae",0.0263786078766159,0.0531407055673649,"unassigned_Erysipelotrichaceae","unassigned_Erysipelotrichaceae",2,1,97,0.0206185567010309,0.0103092783505155,6.63917525773196e-05,0.000641687530343187,5,3,61,0.0819672131147541,0.0491803278688525,0.000395409836065574,0.00226775775732366,0.108787081289908,0.299204206778597,0.621853969089626,0,NA,NA,-0.0613486564137232,-0.038871049518337,FALSE,FALSE,68,0,50,"ns","ns",0.4925,0.109723021349858
"Peptostreptococcus",0.0259457770733377,0.0497172904553638,"Peptostreptococcus","Peptostreptococcus",5,0,97,0.0515463917525773,0,1.81443298969072e-05,9.95021973889188e-05,3,0,61,0.0491803278688525,0,1.04918032786885e-05,5.55705626361115e-05,1,1,1,0,NA,NA,0.00236606388372486,0,TRUE,FALSE,69,0,50,"ns","ns",0.4925,0.109723021349858
"Aggregatibacter",0.0251165619336242,0.053603960598734,"Aggregatibacter","Aggregatibacter",2,0,97,0.0206185567010309,0,2.47422680412371e-06,2.06675534672835e-05,2,1,61,0.0327868852459016,0.0163934426229508,3.08196721311475e-05,0.000179835990854326,0.640131889967388,0.386075949367089,NA,NA,NA,NA,-0.0121683285448707,-0.0163934426229508,FALSE,FALSE,70,0,50,"ns","ns",0.4925,0.109723021349858
"Weissella",0.0228754177813214,0.0443887513612617,"Weissella","Weissella",3,0,97,0.0309278350515464,0,1.27835051546392e-05,8.57411592629385e-05,3,1,61,0.0491803278688525,0.0163934426229508,0.00016,0.001070426706194,0.676970947831689,0.386075949367089,NA,NA,NA,NA,-0.0182524928173061,-0.0163934426229508,FALSE,FALSE,71,0,50,"ns","ns",0.4925,0.109723021349858
"Olsenella",0.0228642942095162,0.0511887768832269,"Olsenella","Olsenella",7,3,97,0.0721649484536082,0.0309278350515464,0.000182680412371134,0.00116637482849632,2,2,61,0.0327868852459016,0.0327868852459016,0.00032655737704918,0.00217291423764331,0.483933335009377,1,0.798490002765471,0,NA,NA,0.0393780632077066,-0.00185905019435525,TRUE,FALSE,72,0,50,"ns","ns",0.4925,0.109723021349858
"Libanicoccus",0.0221250886601891,0.0472219259974427,"Libanicoccus","Libanicoccus",6,3,97,0.0618556701030928,0.0309278350515464,0.00130680412371134,0.0123333108850915,1,1,61,0.0163934426229508,0.0163934426229508,2.68852459016393e-05,0.000209980483089949,0.250211467199736,1,0.692102163481852,0,NA,NA,0.045462227480142,0.0145343924285956,TRUE,TRUE,73,0,50,"ns","ns",0.4925,0.109723021349858
"Dermabacter",0.0201938249943544,0.0387582057461817,"Dermabacter","Dermabacter",3,2,97,0.0309278350515464,0.0206185567010309,3.54639175257732e-05,0.000262987723963166,3,1,61,0.0491803278688525,0.0163934426229508,2.81967213114754e-05,0.000174408602585244,0.676970947831689,1,NA,NA,NA,NA,-0.0182524928173061,0.00422511407808011,FALSE,TRUE,74,0,50,"ns","ns",0.4925,0.109723021349858
"Pantoea",0.0197233005290629,0.0420825225613858,"Pantoea","Pantoea",4,0,97,0.0412371134020619,0,9.48453608247423e-06,7.04209239445892e-05,2,0,61,0.0327868852459016,0,1.24590163934426e-05,6.83290015953431e-05,1,1,NA,NA,NA,NA,0.00845022815616021,0,TRUE,FALSE,75,0,50,"ns","ns",0.4925,0.109723021349858
"Hungatella",0.0187354340720226,0.0358349964288751,"Hungatella","Hungatella",3,1,97,0.0309278350515464,0.0103092783505155,2.10309278350515e-05,0.000168927280558347,3,2,61,0.0491803278688525,0.0327868852459016,0.000222295081967213,0.00121857894484056,0.676970947831689,0.559635075881145,NA,NA,NA,NA,-0.0182524928173061,-0.0224776068953862,FALSE,FALSE,76,0,50,"ns","ns",0.4925,0.109723021349858
"Bradyrhizobium",0.017428028157884,0.0357007560326517,"Bradyrhizobium","Bradyrhizobium",0,0,97,0,0,0,0,1,0,61,0.0163934426229508,0,6.55737704918033e-07,5.12147519731584e-06,0.386075949367089,1,NA,NA,NA,NA,-0.0163934426229508,0,FALSE,FALSE,77,0,50,"ns","ns",0.4925,0.109723021349858
"Scardovia",0.0168772089278587,0.0340215206413859,"Scardovia","Scardovia",1,0,97,0.0103092783505155,0,4.12371134020619e-07,4.06138466053448e-06,2,0,61,0.0327868852459016,0,1.18032786885246e-05,8.24117345350226e-05,0.559635075881145,1,NA,NA,NA,NA,-0.0224776068953862,0,FALSE,FALSE,78,0,50,"ns","ns",0.4925,0.109723021349858
"Pseudomonas",0.0162974983368273,0.0349335724372008,"Pseudomonas","Pseudomonas",2,0,97,0.0206185567010309,0,1.64948453608247e-06,1.1427344067624e-05,3,1,61,0.0491803278688525,0.0163934426229508,2.42622950819672e-05,0.000160379331756448,0.374904419261534,0.386075949367089,NA,NA,NA,NA,-0.0285617711678215,-0.0163934426229508,FALSE,FALSE,79,0,50,"ns","ns",0.4925,0.109723021349858
"Tyzzerella_4",0.016212177747332,0.0307970511120699,"Tyzzerella_4","Tyzzerella_4",1,0,97,0.0103092783505155,0,2.88659793814433e-06,2.84296926237413e-05,4,2,61,0.0655737704918033,0.0327868852459016,9.24590163934426e-05,0.00043257621963343,0.0734897246901366,0.147544948802709,0.621853969089626,0,NA,NA,-0.0552644921412878,-0.0327868852459016,FALSE,FALSE,80,0,50,"ns","ns",0.4925,0.109723021349858
"Paracoccus",0.0160688152704409,0.0304080765123226,"Paracoccus","Paracoccus",2,0,97,0.0206185567010309,0,8.24742268041237e-07,5.71367203381202e-06,2,0,61,0.0327868852459016,0,4.59016393442623e-06,3.10684068088363e-05,0.640131889967388,1,NA,NA,NA,NA,-0.0121683285448707,0,FALSE,FALSE,81,0,50,"ns","ns",0.4925,0.109723021349858
"Alistipes",0.0129672235266509,0.0270695048661369,"Alistipes","Alistipes",1,1,97,0.0103092783505155,0.0103092783505155,2.02061855670103e-05,0.000199007848366189,3,1,61,0.0491803278688525,0.0163934426229508,0.00171540983606557,0.0133406028816505,0.299204206778597,1,NA,NA,NA,NA,-0.038871049518337,-0.00608416427243536,FALSE,FALSE,82,0,50,"ns","ns",0.4925,0.109723021349858
"Psychrobacter",0.012663432170152,0.0267756701418189,"Psychrobacter","Psychrobacter",2,1,97,0.0206185567010309,0.0103092783505155,0.00510309278350515,0.0502432230372255,1,0,61,0.0163934426229508,0,5.24590163934426e-06,4.09718015785267e-05,1,1,NA,NA,NA,NA,0.00422511407808011,0.0103092783505155,TRUE,TRUE,83,0,50,"ns","ns",0.4925,0.109723021349858
"Phascolarctobacterium",0.0126624745323322,0.0258745222096482,"Phascolarctobacterium","Phascolarctobacterium",2,1,97,0.0206185567010309,0.0103092783505155,4.78350515463918e-05,0.000443307236396976,1,0,61,0.0163934426229508,0,1.9672131147541e-06,1.53644255919475e-05,1,1,NA,NA,NA,NA,0.00422511407808011,0.0103092783505155,TRUE,TRUE,84,0,50,"ns","ns",0.4925,0.109723021349858
"Trueperella",0.0115192530596158,0.0258263645332367,"Trueperella","Trueperella",0,0,97,0,0,0,0,2,1,61,0.0327868852459016,0.0163934426229508,4.26229508196721e-05,0.000317647087395977,0.147544948802709,0.386075949367089,NA,NA,NA,NA,-0.0327868852459016,-0.0163934426229508,FALSE,FALSE,85,0,50,"ns","ns",0.4925,0.109723021349858
"Catenibacterium",0.0114774813062844,0.0216788088621127,"Catenibacterium","Catenibacterium",2,1,97,0.0206185567010309,0.0103092783505155,1.69072164948454e-05,0.000126995413505947,2,0,61,0.0327868852459016,0,1.24590163934426e-05,7.9176085145809e-05,0.640131889967388,1,NA,NA,NA,NA,-0.0121683285448707,0.0103092783505155,FALSE,TRUE,86,0,50,"ns","ns",0.4925,0.109723021349858
"Ruminococcus_1",0.0113723010964193,0.025172704060261,"Ruminococcus_1","Ruminococcus_1",1,1,97,0.0103092783505155,0.0103092783505155,1.52577319587629e-05,0.000150271232439776,2,0,61,0.0327868852459016,0,1.9672131147541e-06,1.13753640426944e-05,0.559635075881145,1,NA,NA,NA,NA,-0.0224776068953862,0.0103092783505155,FALSE,TRUE,87,0,50,"ns","ns",0.4925,0.109723021349858
"Intestinibacter",0.0111210025420109,0.0239404035071314,"Intestinibacter","Intestinibacter",3,1,97,0.0309278350515464,0.0103092783505155,1.93814432989691e-05,0.000163412912796782,2,0,61,0.0327868852459016,0,7.86885245901639e-06,4.37079227790706e-05,1,1,NA,NA,NA,NA,-0.00185905019435525,0.0103092783505155,FALSE,TRUE,88,0,50,"ns","ns",0.4925,0.109723021349858
"Buttiauxella",0.0109106681537597,0.0237773969159494,"Buttiauxella","Buttiauxella",4,0,97,0.0412371134020619,0,9.89690721649484e-06,6.42990222411537e-05,2,1,61,0.0327868852459016,0.0163934426229508,2.36065573770492e-05,0.000148481567732443,1,0.386075949367089,NA,NA,NA,NA,0.00845022815616021,-0.0163934426229508,TRUE,FALSE,89,0,50,"ns","ns",0.4925,0.109723021349858
"Eikenella",0.0108321755618142,0.0214308265776454,"Eikenella","Eikenella",0,0,97,0,0,0,0,2,0,61,0.0327868852459016,0,3.9344262295082e-06,2.27507280853888e-05,0.147544948802709,1,NA,NA,NA,NA,-0.0327868852459016,0,FALSE,FALSE,90,0,50,"ns","ns",0.4925,0.109723021349858
"Prevotella_6",0.0107803792854287,0.0205008143280702,"Prevotella_6","Prevotella_6",3,0,97,0.0309278350515464,0,4.5360824742268e-06,3.69126395063596e-05,1,0,61,0.0163934426229508,0,1.9672131147541e-06,1.53644255919475e-05,1,1,NA,NA,NA,NA,0.0145343924285956,0,TRUE,FALSE,91,0,50,"ns","ns",0.4925,0.109723021349858
"Enhydrobacter",0.010617769237158,0.0198522445038664,"Enhydrobacter","Enhydrobacter",1,1,97,0.0103092783505155,0.0103092783505155,1.11340206185567e-05,0.000109657385834431,3,0,61,0.0491803278688525,0,1.11475409836066e-05,5.56805878996662e-05,0.299204206778597,1,NA,NA,NA,NA,-0.038871049518337,0.0103092783505155,FALSE,TRUE,92,0,50,"ns","ns",0.4925,0.109723021349858
"UBA1819",0.00999666960082962,0.0204986249815153,"UBA1819","UBA1819",2,1,97,0.0206185567010309,0.0103092783505155,0.000192164948453608,0.00188033365102453,3,2,61,0.0491803278688525,0.0327868852459016,0.000220983606557377,0.00158618379023159,0.374904419261534,0.559635075881145,NA,NA,NA,NA,-0.0285617711678215,-0.0224776068953862,FALSE,FALSE,93,0,50,"ns","ns",0.4925,0.109723021349858
"Leuconostoc",0.00946797842252462,0.0189452985692039,"Leuconostoc","Leuconostoc",1,0,97,0.0103092783505155,0,5.77319587628866e-06,5.68593852474827e-05,2,1,61,0.0327868852459016,0.0163934426229508,0.000280655737704918,0.00218679054693742,0.559635075881145,0.386075949367089,NA,NA,NA,NA,-0.0224776068953862,-0.0163934426229508,FALSE,FALSE,94,0,50,"ns","ns",0.4925,0.109723021349858
"Aeromonas",0.00894279867306776,0.0181047399658293,"Aeromonas","Aeromonas",3,1,97,0.0309278350515464,0.0103092783505155,3.25773195876289e-05,0.000264721860129156,2,1,61,0.0327868852459016,0.0163934426229508,7.14754098360656e-05,0.000537803669460562,1,1,NA,NA,NA,NA,-0.00185905019435525,-0.00608416427243536,FALSE,FALSE,95,0,50,"ns","ns",0.4925,0.109723021349858
"Holdemanella",0.00861942873095515,0.0215267228400251,"Holdemanella","Holdemanella",3,2,97,0.0309278350515464,0.0206185567010309,0.000105979381443299,0.000851235205199155,0,0,61,0,0,0,0,0.284406998306861,0.522937998871241,NA,NA,NA,NA,0.0309278350515464,0.0206185567010309,TRUE,TRUE,96,0,50,"ns","ns",0.4925,0.109723021349858
"Vagococcus",0.00851357004810763,0.0200426056214717,"Vagococcus","Vagococcus",0,0,97,0,0,0,0,2,0,61,0.0327868852459016,0,4.59016393442623e-06,2.54016909208687e-05,0.147544948802709,1,NA,NA,NA,NA,-0.0327868852459016,0,FALSE,FALSE,97,0,50,"ns","ns",0.4925,0.109723021349858
"Agathobacter",0.00849441315191959,0.0167122776006132,"Agathobacter","Agathobacter",2,0,97,0.0206185567010309,0,1.23711340206186e-06,9.04361330336255e-06,1,0,61,0.0163934426229508,0,4.59016393442623e-06,3.58503263812109e-05,1,1,NA,NA,NA,NA,0.00422511407808011,0,TRUE,FALSE,98,0,50,"ns","ns",0.4925,0.109723021349858
"Pediococcus",0.00825800113192641,0.0172718753744137,"Pediococcus","Pediococcus",1,0,97,0.0103092783505155,0,1.64948453608247e-06,1.62455386421379e-05,1,0,61,0.0163934426229508,0,2.62295081967213e-06,2.04859007892634e-05,1,1,NA,NA,NA,NA,-0.00608416427243536,0,FALSE,FALSE,99,0,50,"ns","ns",0.4925,0.109723021349858
"Bilophila",0.00806293152384857,0.0219794980249205,"Bilophila","Bilophila",3,1,97,0.0309278350515464,0.0103092783505155,3.83505154639175e-05,0.000271656494233262,1,1,61,0.0163934426229508,0.0163934426229508,0.000146885245901639,0.00114721044419875,1,1,NA,NA,NA,NA,0.0145343924285956,-0.00608416427243536,TRUE,FALSE,100,0,50,"ns","ns",0.4925,0.109723021349858
"Ruminiclostridium_5",0.00803117945477802,0.0178810880421351,"Ruminiclostridium_5","Ruminiclostridium_5",1,0,97,0.0103092783505155,0,6.5979381443299e-06,6.49821545685516e-05,1,0,61,0.0163934426229508,0,1.31147540983607e-06,1.02429503946317e-05,1,1,NA,NA,NA,NA,-0.00608416427243536,0,FALSE,FALSE,101,0,50,"ns","ns",0.4925,0.109723021349858
"Parvimonas",0.00733239771992826,0.0212723185097366,"Parvimonas","Parvimonas",2,0,97,0.0206185567010309,0,1.64948453608247e-06,1.1427344067624e-05,1,0,61,0.0163934426229508,0,2.62295081967213e-06,2.04859007892634e-05,1,1,NA,NA,NA,NA,0.00422511407808011,0,TRUE,FALSE,102,0,50,"ns","ns",0.4925,0.109723021349858
"Solobacterium",0.00700255019477701,0.013955102588605,"Solobacterium","Solobacterium",1,0,97,0.0103092783505155,0,8.24742268041237e-07,8.12276932106895e-06,1,0,61,0.0163934426229508,0,6.55737704918033e-07,5.12147519731584e-06,1,1,NA,NA,NA,NA,-0.00608416427243536,0,FALSE,FALSE,103,0,50,"ns","ns",0.4925,0.109723021349858
"Exiguobacterium",0.00633596017260352,0.0143997516054329,"Exiguobacterium","Exiguobacterium",1,0,97,0.0103092783505155,0,4.12371134020619e-07,4.06138466053448e-06,1,0,61,0.0163934426229508,0,1.31147540983607e-06,1.02429503946317e-05,1,1,NA,NA,NA,NA,-0.00608416427243536,0,FALSE,FALSE,104,0,50,"ns","ns",0.4925,0.109723021349858
"Neisseria",0.00633097197269884,0.0139450526372662,"Neisseria","Neisseria",0,0,97,0,0,0,0,1,0,61,0.0163934426229508,0,9.18032786885246e-06,7.17006527624217e-05,0.386075949367089,1,NA,NA,NA,NA,-0.0163934426229508,0,FALSE,FALSE,105,0,50,"ns","ns",0.4925,0.109723021349858
"Anaerostipes",0.00629151302771525,0.0149603874832267,"Anaerostipes","Anaerostipes",2,0,97,0.0206185567010309,0,7.83505154639175e-06,5.43565927487893e-05,1,0,61,0.0163934426229508,0,3.27868852459016e-06,2.56073759865792e-05,1,1,NA,NA,NA,NA,0.00422511407808011,0,TRUE,FALSE,106,0,50,"ns","ns",0.4925,0.109723021349858
"Stenotrophomonas",0.00628648452901401,0.0148590527123438,"Stenotrophomonas","Stenotrophomonas",2,0,97,0.0206185567010309,0,1.64948453608247e-06,1.1427344067624e-05,1,0,61,0.0163934426229508,0,1.11475409836066e-05,8.70650783543693e-05,1,1,NA,NA,NA,NA,0.00422511407808011,0,TRUE,FALSE,107,0,50,"ns","ns",0.4925,0.109723021349858
"Catabacter",0.00626820721365117,0.0131322293694006,"Catabacter","Catabacter",0,0,97,0,0,0,0,1,0,61,0.0163934426229508,0,2.62295081967213e-06,2.04859007892634e-05,0.386075949367089,1,NA,NA,NA,NA,-0.0163934426229508,0,FALSE,FALSE,108,0,50,"ns","ns",0.4925,0.109723021349858
"Acetobacter",0.00615194786040816,0.0149933440372819,"Acetobacter","Acetobacter",3,0,97,0.0309278350515464,0,1.19587628865979e-05,8.79706292754592e-05,0,0,61,0,0,0,0,0.284406998306861,1,NA,NA,NA,NA,0.0309278350515464,0,TRUE,FALSE,109,0,50,"ns","ns",0.4925,0.109723021349858
"Alloprevotella",0.00604809728692522,0.0163266123127652,"Alloprevotella","Alloprevotella",2,1,97,0.0206185567010309,0.0103092783505155,0.000366185567010309,0.00359831136417341,0,0,61,0,0,0,0,0.522937998871241,1,NA,NA,NA,NA,0.0206185567010309,0.0103092783505155,TRUE,TRUE,110,0,50,"ns","ns",0.4925,0.109723021349858
"Brachybacterium",0.0060358292130584,0.0125996286560945,"Brachybacterium","Brachybacterium",1,1,97,0.0103092783505155,0.0103092783505155,1.56701030927835e-05,0.00015433261710031,1,0,61,0.0163934426229508,0,3.9344262295082e-06,3.0728851183895e-05,1,1,NA,NA,NA,NA,-0.00608416427243536,0.0103092783505155,FALSE,TRUE,111,0,50,"ns","ns",0.4925,0.109723021349858
"Nosocomiicoccus",0.0055748307716155,0.0133343733045267,"Nosocomiicoccus","Nosocomiicoccus",0,0,97,0,0,0,0,1,0,61,0.0163934426229508,0,1.31147540983607e-06,1.02429503946317e-05,0.386075949367089,1,NA,NA,NA,NA,-0.0163934426229508,0,FALSE,FALSE,112,0,50,"ns","ns",0.4925,0.109723021349858
"Erwinia",0.00552785125698003,0.0155526264597371,"Erwinia","Erwinia",1,0,97,0.0103092783505155,0,4.12371134020619e-06,4.06138466053448e-05,0,0,61,0,0,0,0,1,1,NA,NA,NA,NA,0.0103092783505155,0,TRUE,FALSE,113,0,50,"ns","ns",0.4925,0.109723021349858
"unassigned_Carnobacteriaceae",0.00546200438878003,0.0129847660656889,"unassigned_Carnobacteriaceae","unassigned_Carnobacteriaceae",0,0,97,0,0,0,0,1,0,61,0.0163934426229508,0,6.55737704918033e-07,5.12147519731584e-06,0.386075949367089,1,NA,NA,NA,NA,-0.0163934426229508,0,FALSE,FALSE,114,0,50,"ns","ns",0.4925,0.109723021349858
"Murdochiella",0.005042127372513,0.0141129161021901,"Murdochiella","Murdochiella",1,0,97,0.0103092783505155,0,4.12371134020619e-07,4.06138466053448e-06,0,0,61,0,0,0,0,1,1,NA,NA,NA,NA,0.0103092783505155,0,TRUE,FALSE,115,0,50,"ns","ns",0.4925,0.109723021349858
"Paeniclostridium",0.00476867488547966,0.0106677638195249,"Paeniclostridium","Paeniclostridium",1,1,97,0.0103092783505155,0.0103092783505155,1.19587628865979e-05,0.0001177801551555,1,1,61,0.0163934426229508,0.0163934426229508,5.37704918032787e-05,0.000419960966179899,1,1,NA,NA,NA,NA,-0.00608416427243536,-0.00608416427243536,FALSE,FALSE,116,0,50,"ns","ns",0.4925,0.109723021349858
"Faecalibacterium",0.00458556495157493,0.00979961928508382,"Faecalibacterium","Faecalibacterium",1,1,97,0.0103092783505155,0.0103092783505155,0.000917938144329897,0.00904064225434974,1,0,61,0.0163934426229508,0,1.31147540983607e-06,1.02429503946317e-05,1,1,NA,NA,NA,NA,-0.00608416427243536,0.0103092783505155,FALSE,TRUE,117,0,50,"ns","ns",0.4925,0.109723021349858
"unassigned_Saccharimonadaceae",0.00456014435197779,0.00945252398140085,"unassigned_Saccharimonadaceae","unassigned_Saccharimonadaceae",0,0,97,0,0,0,0,1,0,61,0.0163934426229508,0,1.9672131147541e-06,1.53644255919475e-05,0.386075949367089,1,NA,NA,NA,NA,-0.0163934426229508,0,FALSE,FALSE,118,0,50,"ns","ns",0.4925,0.109723021349858
"Macrococcus",0.00454275377180388,0.00928193609541506,"Macrococcus","Macrococcus",1,0,97,0.0103092783505155,0,1.64948453608247e-06,1.62455386421379e-05,1,0,61,0.0163934426229508,0,5.9016393442623e-06,4.60932767758426e-05,1,1,NA,NA,NA,NA,-0.00608416427243536,0,FALSE,FALSE,119,0,50,"ns","ns",0.4925,0.109723021349858
"Ruminococcus_2",0.00443334567187596,0.00945078246308736,"Ruminococcus_2","Ruminococcus_2",1,1,97,0.0103092783505155,0.0103092783505155,5.97938144329897e-05,0.000588900775777499,1,0,61,0.0163934426229508,0,3.27868852459016e-06,2.56073759865792e-05,1,1,NA,NA,NA,NA,-0.00608416427243536,0.0103092783505155,FALSE,TRUE,120,0,50,"ns","ns",0.4925,0.109723021349858
"Dysgonomonas",0.00441056606946558,0.00953720732094626,"Dysgonomonas","Dysgonomonas",2,0,97,0.0206185567010309,0,1.64948453608247e-06,1.28030279923616e-05,1,0,61,0.0163934426229508,0,4.59016393442623e-06,3.58503263812109e-05,1,1,NA,NA,NA,NA,0.00422511407808011,0,TRUE,FALSE,121,0,50,"ns","ns",0.4925,0.109723021349858
"Microbacterium",0.00432280914146298,0.0103302272174358,"Microbacterium","Microbacterium",0,0,97,0,0,0,0,1,0,61,0.0163934426229508,0,6.55737704918033e-07,5.12147519731584e-06,0.386075949367089,1,NA,NA,NA,NA,-0.0163934426229508,0,FALSE,FALSE,122,0,50,"ns","ns",0.4925,0.109723021349858
"Subdoligranulum",0.0042901783686906,0.0116367299158591,"Subdoligranulum","Subdoligranulum",2,1,97,0.0206185567010309,0.0103092783505155,0.000486185567010309,0.00478017203388534,0,0,61,0,0,0,0,0.522937998871241,1,NA,NA,NA,NA,0.0206185567010309,0.0103092783505155,TRUE,TRUE,123,0,50,"ns","ns",0.4925,0.109723021349858
"Slackia",0.00418758858888263,0.00871953292614464,"Slackia","Slackia",2,1,97,0.0206185567010309,0.0103092783505155,1.81443298969072e-05,0.000166835309867416,1,0,61,0.0163934426229508,0,4.59016393442623e-06,3.58503263812109e-05,1,1,NA,NA,NA,NA,0.00422511407808011,0.0103092783505155,TRUE,TRUE,124,0,50,"ns","ns",0.4925,0.109723021349858
"Plesiomonas",0.00416448454785519,0.00901990867589708,"Plesiomonas","Plesiomonas",0,0,97,0,0,0,0,1,1,61,0.0163934426229508,0.0163934426229508,2.88524590163934e-05,0.000225344908681897,0.386075949367089,0.386075949367089,NA,NA,NA,NA,-0.0163934426229508,-0.0163934426229508,FALSE,FALSE,125,0,50,"ns","ns",0.4925,0.109723021349858
"Gardnerella",0.00402852210294858,0.00969396742874224,"Gardnerella","Gardnerella",2,0,97,0.0206185567010309,0,1.64948453608247e-06,1.28030279923616e-05,0,0,61,0,0,0,0,0.522937998871241,1,NA,NA,NA,NA,0.0206185567010309,0,TRUE,FALSE,126,0,50,"ns","ns",0.4925,0.109723021349858
"Anoxybacillus",0.00402396030241926,0.0138755317266456,"Anoxybacillus","Anoxybacillus",2,0,97,0.0206185567010309,0,2.47422680412371e-06,2.06675534672835e-05,0,0,61,0,0,0,0,0.522937998871241,1,NA,NA,NA,NA,0.0206185567010309,0,TRUE,FALSE,127,0,50,"ns","ns",0.4925,0.109723021349858
"Comamonas",0.00400265476881813,0.0105687038314943,"Comamonas","Comamonas",1,0,97,0.0103092783505155,0,1.23711340206186e-06,1.21841539816034e-05,1,0,61,0.0163934426229508,0,1.04918032786885e-05,8.19436031570534e-05,1,1,NA,NA,NA,NA,-0.00608416427243536,0,FALSE,FALSE,128,0,50,"ns","ns",0.4925,0.109723021349858
"Thermaerobacter",0.00398098070656606,0.0136845599791272,"Thermaerobacter","Thermaerobacter",0,0,97,0,0,0,0,1,0,61,0.0163934426229508,0,1.31147540983607e-06,1.02429503946317e-05,0.386075949367089,1,NA,NA,NA,NA,-0.0163934426229508,0,FALSE,FALSE,129,0,50,"ns","ns",0.4925,0.109723021349858
"Odoribacter",0.00389995110699636,0.00806265062576932,"Odoribacter","Odoribacter",2,1,97,0.0206185567010309,0.0103092783505155,3.01030927835052e-05,0.000292405593188357,1,1,61,0.0163934426229508,0.0163934426229508,0.000359344262295082,0.00280656840812908,1,1,NA,NA,NA,NA,0.00422511407808011,-0.00608416427243536,TRUE,FALSE,130,0,50,"ns","ns",0.4925,0.109723021349858
"Saccharopolyspora",0.00378062259340835,0.013049205725109,"Saccharopolyspora","Saccharopolyspora",0,0,97,0,0,0,0,1,0,61,0.0163934426229508,0,1.31147540983607e-06,1.02429503946317e-05,0.386075949367089,1,NA,NA,NA,NA,-0.0163934426229508,0,FALSE,FALSE,131,0,50,"ns","ns",0.4925,0.109723021349858
"Geobacillus",0.00376204922354357,0.0129750240237224,"Geobacillus","Geobacillus",0,0,97,0,0,0,0,1,0,61,0.0163934426229508,0,1.31147540983607e-06,1.02429503946317e-05,0.386075949367089,1,NA,NA,NA,NA,-0.0163934426229508,0,FALSE,FALSE,132,0,50,"ns","ns",0.4925,0.109723021349858
"Moryella",0.00352079430393129,0.00837252900004688,"Moryella","Moryella",1,0,97,0.0103092783505155,0,8.24742268041237e-07,8.12276932106895e-06,0,0,61,0,0,0,0,1,1,NA,NA,NA,NA,0.0103092783505155,0,TRUE,FALSE,133,0,50,"ns","ns",0.4925,0.109723021349858
"Franconibacter",0.00337887685393439,0.00811465119889047,"Franconibacter","Franconibacter",0,0,97,0,0,0,0,1,0,61,0.0163934426229508,0,1.9672131147541e-06,1.53644255919475e-05,0.386075949367089,1,NA,NA,NA,NA,-0.0163934426229508,0,FALSE,FALSE,134,0,50,"ns","ns",0.4925,0.109723021349858
"Butyricicoccus",0.00334981262134684,0.00795054802254604,"Butyricicoccus","Butyricicoccus",0,0,97,0,0,0,0,1,0,61,0.0163934426229508,0,1.9672131147541e-06,1.53644255919475e-05,0.386075949367089,1,NA,NA,NA,NA,-0.0163934426229508,0,FALSE,FALSE,135,0,50,"ns","ns",0.4925,0.109723021349858
"Kluyvera",0.00315971093985809,0.00900128561757888,"Kluyvera","Kluyvera",1,1,97,0.0103092783505155,0.0103092783505155,3.95876288659794e-05,0.00038989292741131,0,0,61,0,0,0,0,1,1,NA,NA,NA,NA,0.0103092783505155,0.0103092783505155,TRUE,TRUE,136,0,50,"ns","ns",0.4925,0.109723021349858
"Ruminococcaceae_UCG-014",0.00293195684304268,0.00632560130852902,"Ruminococcaceae_UCG-014","Ruminococcaceae_UCG-014",1,0,97,0.0103092783505155,0,4.12371134020619e-07,4.06138466053448e-06,0,0,61,0,0,0,0,1,1,NA,NA,NA,NA,0.0103092783505155,0,TRUE,FALSE,137,0,50,"ns","ns",0.4925,0.109723021349858
"Terrisporobacter",0.00289854462508445,0.00607836143891291,"Terrisporobacter","Terrisporobacter",0,0,97,0,0,0,0,1,0,61,0.0163934426229508,0,1.9672131147541e-06,1.53644255919475e-05,0.386075949367089,1,NA,NA,NA,NA,-0.0163934426229508,0,FALSE,FALSE,138,0,50,"ns","ns",0.4925,0.109723021349858
