"","mean","sd","tax_id","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"Cutibacterium",0.011159218630815,0.0209115815495171,"Cutibacterium","Cutibacterium",2,0,15,0.133333333333333,0,4.26666666666667e-05,0.000113607511488751,2,1,30,0.0666666666666667,0.0333333333333333,6.66666666666667e-05,0.000357668053901392,0.591261451726568,1,0.923091858307805,0,NA,NA,0.0666666666666667,-0.0333333333333333,TRUE,FALSE,69,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Aeromonas",0.0111375345592854,0.0245264680464043,"Aeromonas","Aeromonas",0,0,15,0,0,0,0,4,0,30,0.133333333333333,0,1.46666666666667e-05,4.86885480646494e-05,0.284707540521494,1,0.836065573770492,0,NA,NA,-0.133333333333333,0,FALSE,FALSE,70,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Campylobacter",0.0111134460817939,0.0230536473840473,"Campylobacter","Campylobacter",1,0,15,0.0666666666666667,0,1.06666666666667e-05,4.13118223595458e-05,4,1,30,0.133333333333333,0.0333333333333333,0.00207733333333333,0.0113176526545567,0.651076849034875,1,1,0,NA,NA,-0.0666666666666667,-0.0333333333333333,FALSE,FALSE,71,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Microbacterium",0.0111071003967413,0.0206784154623003,"Microbacterium","Microbacterium",2,0,15,0.133333333333333,0,2.66666666666667e-05,7.1978832867395e-05,2,0,30,0.0666666666666667,0,5.33333333333333e-06,2.0296650536197e-05,0.591261451726568,1,0.923091858307805,0,NA,NA,0.0666666666666667,0,TRUE,FALSE,72,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Kocuria",0.0106852923316509,0.0199782455779693,"Kocuria","Kocuria",2,1,15,0.133333333333333,0.0666666666666667,0.000138666666666667,0.000367187508865248,2,0,30,0.0666666666666667,0,2.66666666666667e-06,1.01483252680985e-05,0.591261451726568,0.333333333333333,0.923091858307805,0,0.839506172839506,0,0.0666666666666667,0.0666666666666667,TRUE,TRUE,73,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Lachnospiraceae_NK4A136_group",0.0105849607595258,0.0211305551680756,"Lachnospiraceae_NK4A136_group","Lachnospiraceae_NK4A136_group",2,0,15,0.133333333333333,0,2.13333333333333e-05,7.22956891292051e-05,0,0,30,0,0,0,0,0.106060606060606,1,0.836065573770492,0,NA,NA,0.133333333333333,0,TRUE,FALSE,74,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Coriobacteriaceae_UCG-003",0.0103017041250474,0.0255452914971254,"Coriobacteriaceae_UCG-003","Coriobacteriaceae_UCG-003",0,0,15,0,0,0,0,4,2,30,0.133333333333333,0.0666666666666667,0.00128,0.00500884734486268,0.284707540521494,0.545454545454545,0.836065573770492,0,1,0,-0.133333333333333,-0.0666666666666667,FALSE,FALSE,75,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Solobacterium",0.00986316553435123,0.0193251485765765,"Solobacterium","Solobacterium",2,2,15,0.133333333333333,0.133333333333333,0.000277333333333333,0.000770820218678655,4,3,30,0.133333333333333,0.1,0.000888,0.00356365407199234,1,1,1,0,1,0,0,0.0333333333333333,FALSE,TRUE,76,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Bacillus",0.00984478397050296,0.0191416612079808,"Bacillus","Bacillus",2,0,15,0.133333333333333,0,1.06666666666667e-05,3.19523454687192e-05,0,0,30,0,0,0,0,0.106060606060606,1,0.836065573770492,0,NA,NA,0.133333333333333,0,TRUE,FALSE,77,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Ruminococcaceae_UCG-002",0.00969106993196824,0.0226968326376168,"Ruminococcaceae_UCG-002","Ruminococcaceae_UCG-002",0,0,15,0,0,0,0,3,0,30,0.1,0,6.66666666666667e-06,2.36837399966704e-05,0.540169133192389,1,0.907114624505929,0,NA,NA,-0.1,0,FALSE,FALSE,78,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Tyzzerella_3",0.00956927604040341,0.0218778356901773,"Tyzzerella_3","Tyzzerella_3",0,0,15,0,0,0,0,3,2,30,0.1,0.0666666666666667,0.000649333333333333,0.00283986757016801,0.540169133192389,0.545454545454545,0.907114624505929,0,1,0,-0.1,-0.0666666666666667,FALSE,FALSE,79,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Variovorax",0.00935546832212223,0.0197150016647545,"Variovorax","Variovorax",0,0,15,0,0,0,0,4,1,30,0.133333333333333,0.0333333333333333,8e-05,0.000286524958291835,0.284707540521494,1,0.836065573770492,0,NA,NA,-0.133333333333333,-0.0333333333333333,FALSE,FALSE,80,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Citrobacter",0.00915089101864244,0.0243206032465657,"Citrobacter","Citrobacter",0,0,15,0,0,0,0,5,4,30,0.166666666666667,0.133333333333333,0.018908,0.0793354947913801,0.152615204798982,0.284707540521494,0.836065573770492,0,0.839506172839506,0,-0.166666666666667,-0.133333333333333,FALSE,FALSE,81,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Methylobacterium",0.00901722146224126,0.0173828409263831,"Methylobacterium","Methylobacterium",2,1,15,0.133333333333333,0.0666666666666667,0.000186666666666667,0.000649512637803659,2,0,30,0.0666666666666667,0,1.6e-05,8.04127284486214e-05,0.591261451726568,0.333333333333333,0.923091858307805,0,0.839506172839506,0,0.0666666666666667,0.0666666666666667,TRUE,TRUE,82,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Psychrobacter",0.00892622984036947,0.016721430105247,"Psychrobacter","Psychrobacter",1,1,15,0.0666666666666667,0.0666666666666667,0.000189333333333333,0.000733284846881938,3,0,30,0.1,0,1.6e-05,6.6932802122726e-05,1,0.333333333333333,1,0,0.839506172839506,0,-0.0333333333333333,0.0666666666666667,FALSE,TRUE,83,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Chryseobacterium",0.00888550070857038,0.0170327061227738,"Chryseobacterium","Chryseobacterium",2,1,15,0.133333333333333,0.0666666666666667,0.000154666666666667,0.000536201809911512,5,2,30,0.166666666666667,0.0666666666666667,0.00384933333333333,0.017069990391152,1,1,1,0,1,0,-0.0333333333333333,0,FALSE,FALSE,84,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Subdoligranulum",0.00866549799491425,0.0168191443206785,"Subdoligranulum","Subdoligranulum",2,0,15,0.133333333333333,0,1.33333333333333e-05,4.18614494777827e-05,3,0,30,0.1,0,2e-05,8.83566440723285e-05,1,1,1,0,NA,NA,0.0333333333333333,0,TRUE,FALSE,85,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Blautia",0.00833882031969093,0.0186295839271165,"Blautia","Blautia",1,0,15,0.0666666666666667,0,8e-06,3.09838667696593e-05,3,1,30,0.1,0.0333333333333333,0.000184,0.000977800487371247,1,1,1,0,NA,NA,-0.0333333333333333,-0.0333333333333333,FALSE,FALSE,86,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Pseudoclavibacter",0.00817915698797695,0.0162067978763951,"Pseudoclavibacter","Pseudoclavibacter",2,1,15,0.133333333333333,0.0666666666666667,9.86666666666667e-05,0.000360592105663264,1,0,30,0.0333333333333333,0,1.46666666666667e-05,8.03326417674244e-05,0.254052149400987,0.333333333333333,0.836065573770492,0,0.839506172839506,0,0.1,0.0666666666666667,TRUE,TRUE,87,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Tyzzerella_4",0.00769866236206398,0.0156857045464979,"Tyzzerella_4","Tyzzerella_4",2,2,15,0.133333333333333,0.133333333333333,0.001032,0.00340789671204982,2,1,30,0.0666666666666667,0.0333333333333333,5.86666666666667e-05,0.000246740591594147,0.591261451726568,0.254052149400987,0.923091858307805,0,0.839506172839506,0,0.0666666666666667,0.1,TRUE,TRUE,88,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Anaerostipes",0.00757165119438973,0.0179671148577825,"Anaerostipes","Anaerostipes",1,0,15,0.0666666666666667,0,2.13333333333333e-05,8.26236447190916e-05,3,0,30,0.1,0,2.8e-05,9.52093881201161e-05,1,1,1,0,NA,NA,-0.0333333333333333,0,FALSE,FALSE,89,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Ruminiclostridium_5",0.00753656959520714,0.0150629307235594,"Ruminiclostridium_5","Ruminiclostridium_5",2,0,15,0.133333333333333,0,5.86666666666667e-05,0.000154820941120779,0,0,30,0,0,0,0,0.106060606060606,1,0.836065573770492,0,NA,NA,0.133333333333333,0,TRUE,FALSE,90,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Paracoccus",0.00727531648029361,0.0146141601131641,"Paracoccus","Paracoccus",2,0,15,0.133333333333333,0,8e-06,2.24244764232555e-05,2,0,30,0.0666666666666667,0,4e-06,1.6103115997458e-05,0.591261451726568,1,0.923091858307805,0,NA,NA,0.0666666666666667,0,TRUE,FALSE,91,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Hungatella",0.00707827274497163,0.0142981688447011,"Hungatella","Hungatella",2,2,15,0.133333333333333,0.133333333333333,0.000474666666666667,0.00132223764163345,0,0,30,0,0,0,0,0.106060606060606,0.106060606060606,0.836065573770492,0,0.839506172839506,0,0.133333333333333,0.133333333333333,TRUE,TRUE,92,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Mitsuokella",0.00703000528630147,0.0179651028756364,"Mitsuokella","Mitsuokella",0,0,15,0,0,0,0,2,0,30,0.0666666666666667,0,4e-06,1.6103115997458e-05,0.545454545454545,1,0.907114624505929,0,NA,NA,-0.0666666666666667,0,FALSE,FALSE,93,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Prevotella_2",0.0066347908800096,0.0141799834280599,"Prevotella_2","Prevotella_2",2,0,15,0.133333333333333,0,5.33333333333333e-06,1.40746310109799e-05,3,1,30,0.1,0.0333333333333333,0.00112133333333333,0.00607408499329299,1,1,1,0,NA,NA,0.0333333333333333,-0.0333333333333333,TRUE,FALSE,94,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Dietzia",0.00657377613113618,0.0130686982913906,"Dietzia","Dietzia",1,0,15,0.0666666666666667,0,2.66666666666667e-06,1.03279555898864e-05,1,0,30,0.0333333333333333,0,1.33333333333333e-06,7.30296743340222e-06,1,1,1,0,NA,NA,0.0333333333333333,0,TRUE,FALSE,95,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Gardnerella",0.0065105495114359,0.014020361490979,"Gardnerella","Gardnerella",1,0,15,0.0666666666666667,0,2.66666666666667e-06,1.03279555898864e-05,3,0,30,0.1,0,2e-05,8.83566440723285e-05,1,1,1,0,NA,NA,-0.0333333333333333,0,FALSE,FALSE,96,0,15,"ns","ns",0.496666666666667,0.180378701264338
"unassigned_Muribaculaceae",0.00650237558842423,0.0152983299983967,"unassigned_Muribaculaceae","unassigned_Muribaculaceae",0,0,15,0,0,0,0,2,0,30,0.0666666666666667,0,5.33333333333333e-06,2.28538585489346e-05,0.545454545454545,1,0.907114624505929,0,NA,NA,-0.0666666666666667,0,FALSE,FALSE,97,0,15,"ns","ns",0.496666666666667,0.180378701264338
"unassigned_Prevotellaceae",0.0063247392305844,0.0180473832792581,"unassigned_Prevotellaceae","unassigned_Prevotellaceae",0,0,15,0,0,0,0,3,1,30,0.1,0.0333333333333333,0.00252933333333333,0.0137031531567294,0.540169133192389,1,0.907114624505929,0,NA,NA,-0.1,-0.0333333333333333,FALSE,FALSE,98,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Weissella",0.00629750423225314,0.0131075466810794,"Weissella","Weissella",1,0,15,0.0666666666666667,0,5.33333333333333e-06,2.06559111797729e-05,0,0,30,0,0,0,0,0.333333333333333,1,0.836065573770492,0,NA,NA,0.0666666666666667,0,TRUE,FALSE,99,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Ruminococcaceae_UCG-005",0.00622483569365529,0.0129379361326093,"Ruminococcaceae_UCG-005","Ruminococcaceae_UCG-005",1,0,15,0.0666666666666667,0,2.66666666666667e-06,1.03279555898864e-05,3,0,30,0.1,0,6.66666666666667e-06,2.12267452202093e-05,1,1,1,0,NA,NA,-0.0333333333333333,0,FALSE,FALSE,100,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Lelliottia",0.00618073067883941,0.0122954901427353,"Lelliottia","Lelliottia",1,0,15,0.0666666666666667,0,5.33333333333333e-06,2.06559111797729e-05,2,0,30,0.0666666666666667,0,1.73333333333333e-05,6.78199102762976e-05,1,1,1,0,NA,NA,0,0,FALSE,FALSE,101,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Globicatella",0.00615979136755543,0.012736932820956,"Globicatella","Globicatella",1,0,15,0.0666666666666667,0,5.33333333333333e-06,2.06559111797729e-05,0,0,30,0,0,0,0,0.333333333333333,1,0.836065573770492,0,NA,NA,0.0666666666666667,0,TRUE,FALSE,102,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Macrococcus",0.00612404018742732,0.0127313339807369,"Macrococcus","Macrococcus",1,0,15,0.0666666666666667,0,1.86666666666667e-05,7.22956891292051e-05,0,0,30,0,0,0,0,0.333333333333333,1,0.836065573770492,0,NA,NA,0.0666666666666667,0,TRUE,FALSE,103,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Clostridioides",0.00591656606653618,0.0115833259073123,"Clostridioides","Clostridioides",1,0,15,0.0666666666666667,0,2.93333333333333e-05,0.000113607511488751,1,1,30,0.0333333333333333,0.0333333333333333,0.000424,0.0023223436438219,1,1,1,0,NA,NA,0.0333333333333333,-0.0333333333333333,TRUE,FALSE,104,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Varibaculum",0.00581283052333766,0.0133517759007604,"Varibaculum","Varibaculum",1,0,15,0.0666666666666667,0,2.13333333333333e-05,8.26236447190916e-05,2,0,30,0.0666666666666667,0,2.66666666666667e-05,0.000101483252680985,1,1,1,0,NA,NA,0,0,FALSE,FALSE,105,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Empedobacter",0.00559658849630276,0.0113157365384933,"Empedobacter","Empedobacter",1,0,15,0.0666666666666667,0,2.66666666666667e-06,1.03279555898864e-05,2,1,30,0.0666666666666667,0.0333333333333333,6.93333333333333e-05,0.000372271066732881,1,1,1,0,NA,NA,0,-0.0333333333333333,FALSE,FALSE,106,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Barnesiella",0.00526187399243269,0.012753069383573,"Barnesiella","Barnesiella",0,0,15,0,0,0,0,2,2,30,0.0666666666666667,0.0666666666666667,0.00193466666666667,0.00959350632866633,0.545454545454545,0.545454545454545,0.907114624505929,0,1,0,-0.0666666666666667,-0.0666666666666667,FALSE,FALSE,107,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Bradyrhizobium",0.00523111864121879,0.0140399472505915,"Bradyrhizobium","Bradyrhizobium",0,0,15,0,0,0,0,3,0,30,0.1,0,2.26666666666667e-05,9.60938238832535e-05,0.540169133192389,1,0.907114624505929,0,NA,NA,-0.1,0,FALSE,FALSE,108,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Raoultella",0.00519298186955579,0.0123340284403082,"Raoultella","Raoultella",0,0,15,0,0,0,0,4,2,30,0.133333333333333,0.0666666666666667,0.00331733333333333,0.0175842121456041,0.284707540521494,0.545454545454545,0.836065573770492,0,1,0,-0.133333333333333,-0.0666666666666667,FALSE,FALSE,109,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Nosocomiicoccus",0.00492755545784886,0.0111669807643321,"Nosocomiicoccus","Nosocomiicoccus",0,0,15,0,0,0,0,2,0,30,0.0666666666666667,0,4e-06,1.6103115997458e-05,0.545454545454545,1,0.907114624505929,0,NA,NA,-0.0666666666666667,0,FALSE,FALSE,110,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Akkermansia",0.00486540342288393,0.00946392800901943,"Akkermansia","Akkermansia",1,0,15,0.0666666666666667,0,5.33333333333333e-06,2.06559111797729e-05,1,1,30,0.0333333333333333,0.0333333333333333,0.00357466666666667,0.0195792556889513,1,1,1,0,NA,NA,0.0333333333333333,-0.0333333333333333,TRUE,FALSE,111,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Ralstonia",0.0046496721853594,0.00934800729838106,"Ralstonia","Ralstonia",1,0,15,0.0666666666666667,0,5.33333333333333e-06,2.06559111797729e-05,2,0,30,0.0666666666666667,0,8e-06,3.69902130579018e-05,1,1,1,0,NA,NA,0,0,FALSE,FALSE,112,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Prevotella_7",0.00423695923764544,0.00904096568834863,"Prevotella_7","Prevotella_7",1,0,15,0.0666666666666667,0,2.66666666666667e-06,1.03279555898864e-05,2,1,30,0.0666666666666667,0.0333333333333333,5.2e-05,0.000277356983960607,1,1,1,0,NA,NA,0,-0.0333333333333333,FALSE,FALSE,113,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Coprococcus_3",0.00423035110646521,0.0113679444165045,"Coprococcus_3","Coprococcus_3",0,0,15,0,0,0,0,2,1,30,0.0666666666666667,0.0333333333333333,0.000176,0.000926936370244883,0.545454545454545,1,0.907114624505929,0,NA,NA,-0.0666666666666667,-0.0333333333333333,FALSE,FALSE,114,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Roseburia",0.00421879893167959,0.00868417834461049,"Roseburia","Roseburia",1,1,15,0.0666666666666667,0.0666666666666667,0.00209866666666667,0.00812810104924063,2,0,30,0.0666666666666667,0,2.93333333333333e-05,0.000146285816912936,1,0.333333333333333,1,0,0.839506172839506,0,0,0.0666666666666667,FALSE,TRUE,115,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Buttiauxella",0.00400620557554051,0.010628627357849,"Buttiauxella","Buttiauxella",0,0,15,0,0,0,0,2,0,30,0.0666666666666667,0,8e-06,3.22062319949159e-05,0.545454545454545,1,0.907114624505929,0,NA,NA,-0.0666666666666667,0,FALSE,FALSE,116,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Ruminococcus_2",0.0039747790878682,0.00807920542673141,"Ruminococcus_2","Ruminococcus_2",1,0,15,0.0666666666666667,0,5.33333333333333e-06,2.06559111797729e-05,2,0,30,0.0666666666666667,0,2.66666666666667e-06,1.01483252680985e-05,1,1,1,0,NA,NA,0,0,FALSE,FALSE,117,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Delftia",0.00370411523324195,0.00749851879309839,"Delftia","Delftia",0,0,15,0,0,0,0,3,1,30,0.1,0.0333333333333333,5.46666666666667e-05,0.000228333291383501,0.540169133192389,1,0.907114624505929,0,NA,NA,-0.1,-0.0333333333333333,FALSE,FALSE,118,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Roseomonas",0.00354522695856439,0.00705479147107747,"Roseomonas","Roseomonas",1,0,15,0.0666666666666667,0,5.33333333333333e-06,2.06559111797729e-05,1,0,30,0.0333333333333333,0,1.33333333333333e-06,7.30296743340222e-06,1,1,1,0,NA,NA,0.0333333333333333,0,TRUE,FALSE,119,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Odoribacter",0.00344737707977997,0.00688359826320423,"Odoribacter","Odoribacter",1,1,15,0.0666666666666667,0.0666666666666667,0.00118666666666667,0.00459594023749947,1,1,30,0.0333333333333333,0.0333333333333333,0.000294666666666667,0.00161395580278189,1,1,1,0,1,0,0.0333333333333333,0.0333333333333333,TRUE,TRUE,120,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Bosea",0.00325040164086896,0.0068244609413764,"Bosea","Bosea",1,0,15,0.0666666666666667,0,1.33333333333333e-05,5.16397779494322e-05,0,0,30,0,0,0,0,0.333333333333333,1,0.836065573770492,0,NA,NA,0.0666666666666667,0,TRUE,FALSE,121,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Pseudoglutamicibacter",0.00321098694811567,0.00686854816845658,"Pseudoglutamicibacter","Pseudoglutamicibacter",1,0,15,0.0666666666666667,0,5.86666666666667e-05,0.000227215022977502,1,0,30,0.0333333333333333,0,9.33333333333333e-06,5.11207720338155e-05,1,1,1,0,NA,NA,0.0333333333333333,0,TRUE,FALSE,122,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Fusicatenibacter",0.00316161980616563,0.00660992862226172,"Fusicatenibacter","Fusicatenibacter",1,0,15,0.0666666666666667,0,2.66666666666667e-06,1.03279555898864e-05,0,0,30,0,0,0,0,0.333333333333333,1,0.836065573770492,0,NA,NA,0.0666666666666667,0,TRUE,FALSE,123,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Butyricicoccus",0.00309109302478679,0.00670579347961684,"Butyricicoccus","Butyricicoccus",1,1,15,0.0666666666666667,0.0666666666666667,0.000202666666666667,0.00078492462483137,0,0,30,0,0,0,0,0.333333333333333,0.333333333333333,0.836065573770492,0,0.839506172839506,0,0.0666666666666667,0.0666666666666667,TRUE,TRUE,124,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Dermabacter",0.00308236892468967,0.0068052082429525,"Dermabacter","Dermabacter",1,0,15,0.0666666666666667,0,1.6e-05,6.19677335393187e-05,0,0,30,0,0,0,0,0.333333333333333,1,0.836065573770492,0,NA,NA,0.0666666666666667,0,TRUE,FALSE,125,0,15,"ns","ns",0.496666666666667,0.180378701264338
"unassigned_Neisseriaceae",0.0030307215020737,0.00623666107487833,"unassigned_Neisseriaceae","unassigned_Neisseriaceae",1,0,15,0.0666666666666667,0,1.33333333333333e-05,5.16397779494322e-05,0,0,30,0,0,0,0,0.333333333333333,1,0.836065573770492,0,NA,NA,0.0666666666666667,0,TRUE,FALSE,126,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Massilia",0.00301747237983371,0.00646585886980025,"Massilia","Massilia",1,0,15,0.0666666666666667,0,2.66666666666667e-06,1.03279555898864e-05,0,0,30,0,0,0,0,0.333333333333333,1,0.836065573770492,0,NA,NA,0.0666666666666667,0,TRUE,FALSE,127,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Pelomonas",0.00298065656029109,0.00651739032101072,"Pelomonas","Pelomonas",1,0,15,0.0666666666666667,0,2.66666666666667e-06,1.03279555898864e-05,0,0,30,0,0,0,0,0.333333333333333,1,0.836065573770492,0,NA,NA,0.0666666666666667,0,TRUE,FALSE,128,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Helcococcus",0.00297482411027823,0.00642116132340556,"Helcococcus","Helcococcus",1,0,15,0.0666666666666667,0,5.33333333333333e-06,2.06559111797729e-05,0,0,30,0,0,0,0,0.333333333333333,1,0.836065573770492,0,NA,NA,0.0666666666666667,0,TRUE,FALSE,129,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Moraxella",0.00296707166569838,0.00614660770450642,"Moraxella","Moraxella",1,1,15,0.0666666666666667,0.0666666666666667,0.00187733333333333,0.00727088073528006,0,0,30,0,0,0,0,0.333333333333333,0.333333333333333,0.836065573770492,0,0.839506172839506,0,0.0666666666666667,0.0666666666666667,TRUE,TRUE,130,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Leptotrichia",0.00294159085845878,0.0062794446946514,"Leptotrichia","Leptotrichia",1,0,15,0.0666666666666667,0,2.66666666666667e-06,1.03279555898864e-05,0,0,30,0,0,0,0,0.333333333333333,1,0.836065573770492,0,NA,NA,0.0666666666666667,0,TRUE,FALSE,131,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Helcobacillus",0.00294090363323504,0.00630378734675696,"Helcobacillus","Helcobacillus",1,0,15,0.0666666666666667,0,1.86666666666667e-05,7.22956891292051e-05,0,0,30,0,0,0,0,0.333333333333333,1,0.836065573770492,0,NA,NA,0.0666666666666667,0,TRUE,FALSE,132,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Brevibacterium",0.00293128853176856,0.00635130705320574,"Brevibacterium","Brevibacterium",1,0,15,0.0666666666666667,0,1.86666666666667e-05,7.22956891292051e-05,0,0,30,0,0,0,0,0.333333333333333,1,0.836065573770492,0,NA,NA,0.0666666666666667,0,TRUE,FALSE,133,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Achromobacter",0.00280947862856696,0.00625288578319524,"Achromobacter","Achromobacter",0,0,15,0,0,0,0,2,0,30,0.0666666666666667,0,1.33333333333333e-05,5.18175401892484e-05,0.545454545454545,1,0.907114624505929,0,NA,NA,-0.0666666666666667,0,FALSE,FALSE,134,0,15,"ns","ns",0.496666666666667,0.180378701264338
"unassigned_Ruminococcaceae",0.00280126342311612,0.00531570194611111,"unassigned_Ruminococcaceae","unassigned_Ruminococcaceae",1,0,15,0.0666666666666667,0,8e-06,3.09838667696593e-05,1,0,30,0.0333333333333333,0,1.33333333333333e-06,7.30296743340222e-06,1,1,1,0,NA,NA,0.0333333333333333,0,TRUE,FALSE,135,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Shewanella",0.00278450118141083,0.00625731916341263,"Shewanella","Shewanella",0,0,15,0,0,0,0,2,2,30,0.0666666666666667,0.0666666666666667,0.0017,0.00855930870556971,0.545454545454545,0.545454545454545,0.907114624505929,0,1,0,-0.0666666666666667,-0.0666666666666667,FALSE,FALSE,136,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Sediminibacterium",0.00272795156585611,0.00562848764735503,"Sediminibacterium","Sediminibacterium",1,0,15,0.0666666666666667,0,2.66666666666667e-06,1.03279555898864e-05,1,0,30,0.0333333333333333,0,1.33333333333333e-06,7.30296743340222e-06,1,1,1,0,NA,NA,0.0333333333333333,0,TRUE,FALSE,137,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Scardovia",0.00264642052443003,0.00562234918176803,"Scardovia","Scardovia",1,0,15,0.0666666666666667,0,5.33333333333333e-06,2.06559111797729e-05,0,0,30,0,0,0,0,0.333333333333333,1,0.836065573770492,0,NA,NA,0.0666666666666667,0,TRUE,FALSE,138,0,15,"ns","ns",0.496666666666667,0.180378701264338
"unassigned_Saccharimonadaceae",0.00258290905212704,0.00545153630506701,"unassigned_Saccharimonadaceae","unassigned_Saccharimonadaceae",1,0,15,0.0666666666666667,0,1.06666666666667e-05,4.13118223595458e-05,1,0,30,0.0333333333333333,0,1.33333333333333e-06,7.30296743340222e-06,1,1,1,0,NA,NA,0.0333333333333333,0,TRUE,FALSE,139,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Alloprevotella",0.00250050039456587,0.00700341090286316,"Alloprevotella","Alloprevotella",0,0,15,0,0,0,0,2,0,30,0.0666666666666667,0,2.66666666666667e-06,1.01483252680985e-05,0.545454545454545,1,0.907114624505929,0,NA,NA,-0.0666666666666667,0,FALSE,FALSE,140,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Lachnospiraceae_NK3A20_group",0.00248131961768582,0.00603840829692984,"Lachnospiraceae_NK3A20_group","Lachnospiraceae_NK3A20_group",0,0,15,0,0,0,0,1,1,30,0.0333333333333333,0.0333333333333333,0.00157733333333333,0.00863941047371482,1,1,NA,NA,NA,NA,-0.0333333333333333,-0.0333333333333333,FALSE,FALSE,141,0,15,"ns","ns",0.496666666666667,0.180378701264338
"unassigned_Eggerthellaceae",0.0024513257993095,0.0058765508582336,"unassigned_Eggerthellaceae","unassigned_Eggerthellaceae",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,1.33333333333333e-06,7.30296743340222e-06,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,142,0,15,"ns","ns",0.496666666666667,0.180378701264338
