feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
g2309	country	Malawi	-0.00195054113690135	0.000361884322979377	341	341	1.32261295936343e-07	2.49214571509682e-06
g399	country	Malawi	0.00160416448052289	0.000297734393464168	341	308	1.33659908836658e-07	2.49539371084953e-06
g1595	country	Malawi	-0.00312131832955649	0.000580101607600156	341	341	1.38724603164545e-07	2.54328439135e-06
g959	country	Malawi	-0.00144349316158938	0.000268228458893864	341	341	1.38058675230696e-07	2.54328439135e-06
g501	country	Malawi	0.00172657638841695	0.000321249810446769	341	232	1.43107326185587e-07	2.60020900703276e-06
g474	country	Malawi	-0.00137878956479376	0.000257589527270278	341	341	1.60033333152941e-07	2.88201622094013e-06
g1081	country	Malawi	-0.00165517573500628	0.000309397167236438	341	341	1.62483503584599e-07	2.90047306837419e-06
g1588	country	Malawi	0.00107966753993868	0.000202373668242005	341	60	1.7506881357057e-07	3.09795683144443e-06
g1996	country	Malawi	0.00260940564231849	0.00049072381406616	341	293	1.91390140294845e-07	3.33259127734708e-06
g2034	country	Malawi	0.00102147949567023	0.000192106978163201	341	54	1.91603527985065e-07	3.33259127734708e-06
g1608	country	Malawi	-0.00160682501903285	0.000302799165200764	341	341	2.0224879098443e-07	3.44257138184865e-06
g936	country	Malawi	-0.00117058929878007	0.000220622968259449	341	341	2.03001752246603e-07	3.44257138184865e-06
g1512	country	Malawi	0.0017723267082628	0.000333882028264763	341	90	2.00543856851557e-07	3.44257138184865e-06
g1277	country	Malawi	-0.00189484412751905	0.000357506521568349	341	341	2.08909042414978e-07	3.48467132224984e-06
g1221	country	Malawi	-0.0016703468962989	0.000315102725066192	341	341	2.08072585679583e-07	3.48467132224984e-06
g156	country	Malawi	-0.00279391158197708	0.000527562421505682	341	341	2.13477114231199e-07	3.50343489887491e-06
g1435	country	Malawi	0.000829339370208212	0.00015656014812896	341	41	2.12004963284554e-07	3.50343489887491e-06
g1222	country	Malawi	-0.00122342872808178	0.000231495665654165	341	341	2.25671197098713e-07	3.67392708876705e-06
g1994	country	Malawi	0.00151592943822623	0.000287081738663414	341	94	2.30745248324473e-07	3.7267188915897e-06
g1573	country	Malawi	-0.00398532991988096	0.000755522023342652	341	341	2.37285099120069e-07	3.80216674574283e-06
g696	country	Malawi	-0.00163539295057213	0.000310219474232248	341	341	2.41148936076006e-07	3.83389128839587e-06
g1854	country	Malawi	-0.00235295905350718	0.000448440178967845	341	341	2.73087453124013e-07	4.30800749695633e-06
g598	country	Malawi	0.000895317577294768	0.000171028961231782	341	48	2.90159322030279e-07	4.50743679642456e-06
g2032	country	Malawi	0.000695739574101678	0.000132893422729103	341	38	2.89533441133273e-07	4.50743679642456e-06
g2067	country	Malawi	-0.00402515024166697	0.000769752291694436	341	341	2.98615930210425e-07	4.60366225741073e-06
g326	country	Malawi	-0.00181360282896303	0.000347041229444439	341	341	3.03510517713064e-07	4.60928286228421e-06
g2027	country	Malawi	0.000576489750012196	0.000110295259097435	341	22	3.02168292448516e-07	4.60928286228421e-06
g1497	country	Malawi	0.0016445410030276	0.000315090670652885	341	101	3.13749997376558e-07	4.72949070119478e-06
g1334	country	Malawi	0.00288189778320942	0.000553370375182127	341	340	3.32061188301485e-07	4.96870969259943e-06
g2042	country	Malawi	-0.00105899849495857	0.0002035510830882	341	341	3.40923214345554e-07	5.04226188390864e-06
g1443	country	Malawi	0.00168303785289718	0.000323535144597379	341	101	3.41932255518129e-07	5.04226188390864e-06
g2294	country	Malawi	0.00228879006995008	0.000440192314490648	341	340	3.46221180304456e-07	5.06877771165158e-06
g2324	country	Malawi	-0.00164707687394425	0.000317339452089279	341	341	3.62544929704851e-07	5.26984951392409e-06
g870	country	Malawi	0.000882746803327697	0.000170166322520666	341	56	3.6747414269143e-07	5.30361617288695e-06
g852	country	Malawi	0.00191131765793762	0.000369121687892632	341	111	3.85308854896342e-07	5.5218557726342e-06
g620	country	Malawi	-0.00121887583796863	0.00023579169787352	341	341	4.02355012464864e-07	5.68605868309721e-06
g1730	country	Malawi	-0.00319354909705212	0.000617665578551832	341	338	4.00240981142154e-07	5.68605868309721e-06
g530	country	Malawi	-0.00245751729908324	0.000476281481300799	341	341	4.21727991321242e-07	5.91873422302571e-06
g150	country	Malawi	-0.00179868221421386	0.000348915769582127	341	341	4.31736765507332e-07	6.01770080690013e-06
g2258	country	Malawi	0.00224286193887554	0.000436237931951618	341	340	4.61957422634248e-07	6.39512486435847e-06
g1252	country	Malawi	-0.00122272202416115	0.000238180687279185	341	149	4.80043804852672e-07	6.60060231672424e-06
g340	country	Malawi	-0.00122485174205174	0.000238681985914233	341	341	4.84464644403688e-07	6.61668155276178e-06
g2232	country	Malawi	-0.00231022347709985	0.000450414435122247	341	341	4.90773269713326e-07	6.65815735911079e-06
g1254	country	Malawi	0.00249904359407485	0.000488553058292623	341	341	5.25563171301598e-07	7.08292088475995e-06
g1496	country	Malawi	0.00163836105519557	0.000320521544571783	341	162	5.35069686862214e-07	7.16359745239872e-06
g1157	country	Malawi	-0.00144310060752542	0.000282564245440829	341	341	5.46730502268733e-07	7.27187302037172e-06
g2296	country	Malawi	-0.00231087245438014	0.00045283244875669	341	341	5.57596275089685e-07	7.36823649225655e-06
g1637	country	Malawi	0.00104074037076419	0.000204152342459019	341	73	5.7225696970951e-07	7.51318021521841e-06
g1209	country	Malawi	0.000638031895122496	0.000125217656398545	341	34	5.79254618749245e-07	7.55630223817124e-06
g469	country	Malawi	0.00143833856258263	0.000282521733928752	341	277	5.91621616793046e-07	7.66847127499266e-06
g1372	country	Malawi	-0.00268703649313589	0.000530058557731517	341	341	6.58032089295862e-07	8.47528671972835e-06
