"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B11.F4",0.0164,0.0164,105,0.008,0.00139823763920149,26
"B11.F5",0.0063,0.0063,104,0.0099,0.00703838203838204,27
"B12.F1",0.09,0.09,105,0.1274,0.0750944091854739,26
"B12.F2",0.0011,0.0011,105,0.2201,0.219205885534999,26
"B12.F3",3e-04,3e-04,105,0.091,0.135658241540594,26
"B12.F4",0.0047,0.0047,105,0.0114,0.016726716389367,26
"B12.F5",3e-04,3e-04,104,0.0689,0.0339062356958068,27
"B13.F1",0.0041,0.0041,105,0.011,0.000282566162084234,26
"B13.F2",0.0105,0.0105,105,0.0035,0.00247436632978802,26
"B13.F3",0.0598,0.0598,105,0.0363,0.0166356135214267,26
"B13.F4",2e-04,2e-04,105,0.0345,0.0151998944451775,26
"B13.F5",0.0043,0.0043,104,0.0593,0.0642735642735643,27
"B14.F1",0.0078,0.0078,105,0.0059,0.00842374397091378,26
"B14.F2",5e-04,5e-04,105,0.0387,0.0719723183391003,26
"B14.F3",0.0016,0.0016,105,0.0667,0.0417149026940194,26
"B14.F4",0.0117,0.0117,104,0.004,0.00982905982905983,27
"B14.F5",9e-04,9e-04,105,0.0046,1.42401106256528e-05,26
"B15.F1",0.0283,0.0283,105,0.0153,0.00192198955531127,26
"B15.F2",0.0111,0.0111,105,0.0306,0.0324817082187324,26
"B15.F3",0.0145,0.0145,105,0.1209,0.188329136544554,26
"B15.F4",8e-04,8e-04,105,0.0935,0.102618920300972,26
"B15.F5",0.0206,0.0206,104,0.0017,0.00493512871263482,27
"B16.F1",1e-04,1e-04,105,2e-04,0.010604142709586,26
"B16.F2",0.0819,0.0819,104,0.0203,0.00663338163338163,27
"B16.F3",0.0043,0.0043,105,0.0106,0.00675728270191938,26
"B16.F4",4e-04,4e-04,105,0.0011,0.00385553937361166,26
"B16.F5",0.0065,0.0065,105,0.1217,0.215917073314997,26
"B17.F1",0.0094,0.0094,105,0.0044,0.00955911558321197,26
"B17.F2",0.0187,0.0187,105,0.0175,0.0674648829431438,26
"B17.F3",0.0093,0.0093,104,0.0019,0.00251378206062835,27
"B17.F4",0.0069,0.0069,105,0.1876,0.154567914266027,26
"B17.F5",0.0057,0.0057,105,0.0104,0.0231535070796357,26
"B18.F1",0.0255,0.0255,104,0.0067,0.0173337153435888,27
"B18.F2",0.0076,0.0076,105,0.0031,0.00562501649294102,26
"B18.F3",0.0092,0.0092,105,8e-04,0.00270970957763411,26
"B18.F4",0.0511,0.0511,105,0.2191,0.256737308207188,26
"B18.F5",0.0113,0.0113,105,0.0076,0.0167244550912371,26
"B19.F1",2e-04,2e-04,105,0.0605,0.0832878506202719,26
"B19.F2",0.052,0.052,105,0,0.00157593848775445,26
"B19.F3",0.0112,0.0112,105,0.0036,0.000607995777807099,26
"B19.F4",0.0027,0.0027,105,0.0464,0.0478891674363372,26
"B19.F5",0.002,0.002,104,0.1482,0.205243056511853,27
"B20.F1",0.0062,0.0062,105,0.1588,0.128909105677849,26
"B20.F2",0.0031,0.0031,105,4e-04,0.0218503688092729,26
"B20.F3",3e-04,3e-04,105,0.0783,0.0770238168792386,26
"B20.F4",0.0133,0.0133,104,0.0046,0.00224544965818695,27
"B20.F5",0.048,0.048,105,0.0122,0.000467099165894347,26
