"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B10.F2",0.0785,0.0785,43,0.3363,0.195739210284665,10
"B10.F3",0.1764,0.1764,42,0.192,0.125702479338843,11
"B10.F4",0.2512,0.2512,42,0.1779,0.32801652892562,11
"B10.F5",0.1335,0.1335,42,0.0842,0.132231404958678,11
"B11.F1",0.2596,0.2596,43,0.1488,0.24099173553719,10
"B11.F2",0.2052,0.2052,42,0.083,0.01,11
"B11.F3",0.3282,0.3282,43,0.0522,0.0743801652892562,10
"B11.F4",0.2162,0.2162,42,0.2544,0.211726857617269,11
"B11.F5",0.1319,0.1319,42,0.5553,0.440413223140496,11
"B12.F1",0.2007,0.2007,42,0.1562,0.168119551681196,11
"B12.F2",0.3124,0.3124,43,0.0055,0.00179981634527089,10
"B12.F3",0.2664,0.2664,43,0.4326,0.40495867768595,10
"B12.F4",0.2039,0.2039,42,0.1703,0.145785123966942,11
"B12.F5",0.1505,0.1505,42,0.184,0.0846280991735537,11
"B13.F1",0.17,0.17,42,0.2183,0.223471074380165,11
"B13.F2",0.0114,0.0114,42,0.1692,0.107596513075965,11
"B13.F3",0.4224,0.4224,42,0.0403,0.0955371900826446,11
"B13.F4",0.2749,0.2749,43,0.578,0.669421487603306,10
"B13.F5",0.2529,0.2529,43,0.5487,0.573921028466483,10
"B14.F1",0.2787,0.2787,42,0.1795,0.0955371900826446,11
"B14.F2",0.1454,0.1454,42,0.2577,0.37099173553719,11
"B14.F3",0.3558,0.3558,43,0.0206,0.000918273645546373,10
"B14.F4",0.2219,0.2219,43,0.4051,0.185160697887971,10
"B14.F5",0.0911,0.0911,42,0.2883,0.477355371900826,11
"B15.F1",0.3184,0.3184,43,0.0273,3.67309458218549e-05,10
"B15.F2",0.1793,0.1793,42,0.3337,0.464876033057851,11
"B15.F3",0.2375,0.2375,43,0.0152,0.096119733924612,10
"B15.F4",0.1418,0.1418,42,0.0261,0.00132231404958678,11
"B15.F5",0.1332,0.1332,42,0.4973,0.477355371900826,11
"B16.F1",0.3115,0.3115,42,0.0051,0.000330578512396694,11
"B16.F2",0.1292,0.1292,43,0.2185,0.127860422405877,10
"B16.F3",0.3779,0.3779,42,0.0238,0.016198347107438,11
"B16.F4",0.1423,0.1423,43,0.1203,0.000330578512396694,10
"B16.F5",0.1337,0.1337,42,0.1924,0.145785123966942,11
"B17.F1",0.3903,0.3903,42,0.0817,0.259173553719008,11
"B17.F2",0.0409,0.0409,42,0.3132,0.349173553719008,11
"B17.F3",0.328,0.328,43,0.0453,0.03089072543618,10
"B17.F4",0.0408,0.0408,42,0.0474,0.000743801652892562,11
"B17.F5",0.1867,0.1867,43,0.3113,0.436400367309458,10
"B18.F1",0.3453,0.3453,42,0.2477,0.0955371900826446,11
"B18.F2",0.2481,0.2481,43,0.1927,0.229237832874196,10
"B18.F3",0.232,0.232,42,0,8.26446280991736e-05,11
"B18.F4",0.1624,0.1624,42,0.4996,0.625537190082645,11
"B18.F5",0.1693,0.1693,43,0.3654,0.430980613589309,10
"B19.F1",0.2453,0.2453,43,0.0018,3.67309458218549e-05,10
"B19.F2",0.1263,0.1263,42,0.6215,0.528925619834711,11
"B19.F3",0.1483,0.1483,42,0.0653,0.016198347107438,11
"B19.F4",0.2342,0.2342,42,0.027,0.0516528925619835,11
"B19.F5",0.3217,0.3217,43,0.3845,0.36,10
"B20.F1",0.0832,0.0832,43,0.1812,0.436400367309458,10
"B20.F2",0.4317,0.4317,43,0.1391,0.111111111111111,10
"B20.F3",0.1285,0.1285,42,0.5711,0.542231404958678,11
"B20.F4",0.2467,0.2467,42,0.0012,8.26446280991736e-05,11
"B20.F5",0.2284,0.2284,42,0.2197,0.0846280991735537,11
