"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B13.F2",0.0705,0.0705,41,0.6157,0.127860422405877,10
"B13.F3",0.3228,0.3228,41,0.0137,0.000330578512396694,10
"B13.F4",0.1213,0.1213,41,0.1284,0.10317722681359,10
"B13.F5",0.0371,0.0371,41,0.1891,0.0881910009182736,10
"B14.F1",0.1164,0.1164,41,0.0063,0.000330578512396694,10
"B14.F2",0.0031,0.0031,41,0.397,0.290945821854913,10
"B14.F3",0.3421,0.3421,41,0.034,0.0352984389348026,10
"B14.F4",0.0012,0.0012,40,0.1991,0.167355371900826,11
"B14.F5",0.1375,0.1375,41,0.0052,0.00297520661157025,10
"B15.F1",0.2857,0.2857,41,0.0019,0.00297520661157025,10
"B15.F2",0.0594,0.0594,40,0.1556,0.0420298879202989,11
"B15.F3",0.3645,0.3645,41,0.0087,3.67309458218549e-05,10
"B15.F4",0.0822,0.0822,41,0.2091,0.174876033057851,10
"B15.F5",0.0454,0.0454,41,0.1604,0.0743801652892562,10
"B16.F1",0.1231,0.1231,41,0.17,0.10317722681359,10
"B16.F2",0.1517,0.1517,40,0.0174,0.045848899958489,11
"B16.F3",0.1662,0.1662,41,0.0146,0.0449954086317723,10
"B16.F4",0.2622,0.2622,41,0.1726,0.185160697887971,10
"B16.F5",0.1097,0.1097,41,0.2726,0.290945821854913,10
"B17.F1",0.0178,0.0178,41,0.0299,0.03089072543618,10
"B17.F2",0.1327,0.1327,41,0.0358,0.0229568411386593,10
"B17.F3",0.2275,0.2275,40,0.0354,0.00206611570247934,11
"B17.F4",0.029,0.029,41,0.1337,0.0402439024390244,10
"B17.F5",0.286,0.286,41,0.0826,0.0617447199265381,10
"B18.F1",0.1737,0.1737,41,0.0116,3.67309458218549e-05,10
"B18.F2",0.3023,0.3023,41,0.1732,0.04,10
"B18.F3",0.0584,0.0584,41,0.0318,0.0558677685950413,10
"B18.F4",0.1227,0.1227,40,0.1235,0.0267768595041322,11
"B18.F5",0.026,0.026,41,0.4702,0.374692378328742,10
"B19.F1",0.2953,0.2953,41,0.0356,0.0449954086317723,10
"B19.F2",0.2702,0.2702,40,0.0627,0.0846280991735537,11
"B19.F3",0.2373,0.2373,41,0.0751,0.0679155188246097,10
"B19.F4",0.0234,0.0234,41,0.0184,0.016198347107438,10
"B19.F5",0.0019,0.0019,41,0.1289,0.145785123966942,10
"B20.F1",0.0492,0.0492,41,0.1414,0.206611570247934,10
"B20.F2",0.2088,0.2088,41,0.113,0.0955371900826446,10
"B20.F3",0.1197,0.1197,40,0.0036,0.000330578512396694,11
"B20.F4",0.3718,0.3718,41,0.0453,0.016198347107438,10
"B20.F5",0.1475,0.1475,41,0.0011,0.00826446280991735,10
