"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B6.F5",7e-04,7e-04,106,0.0044,0.000114516210716978,26
"B7.F1",0.0252,0.0252,106,0.0109,0.0198468319945748,26
"B7.F2",0.0091,0.0091,105,0.0475,0.0239871028844413,27
"B7.F3",0.0032,0.0032,105,0.0079,0.00504600504600505,27
"B7.F4",0.0077,0.0077,106,0.0714,0.0751314120952675,26
"B7.F5",0.0105,0.0105,106,0.03,0.0222692969680921,26
"B8.F1",0.028,0.028,106,0.0111,0.0361765001626593,26
"B8.F2",0.005,0.005,106,0.0011,0.00500784990154108,26
"B8.F3",0,0,106,5e-04,0.00136845995459585,26
"B8.F4",0.0012,0.0012,105,0.0128,0.0271354021354021,27
"B8.F5",0.0021,0.0021,105,0.0758,0.0405892246829173,27
"B9.F1",0.006,0.006,105,0.0182,0.0413800746930331,27
"B9.F2",0.0158,0.0158,106,0.0546,0.0405165158721644,26
"B9.F3",3e-04,3e-04,106,0.0086,0.0176258440354826,26
"B9.F4",8e-04,8e-04,106,0.0988,0.138032653724312,26
"B9.F5",0.013,0.013,105,0.0398,0.0152266912658111,27
"B10.F1",0.0026,0.0026,106,1e-04,0.00131373718241023,26
"B10.F2",0.0198,0.0198,106,0.0165,0.00048826425395463,26
"B10.F3",0,0,105,0.0078,0.000337500337500337,27
"B10.F4",0.0103,0.0103,106,0.1097,0.122980281772735,26
"B10.F5",4e-04,4e-04,105,0.0023,0.010038833347104,27
"B11.F1",0.0047,0.0047,105,0.0039,0.0128150964652866,27
"B11.F2",1e-04,1e-04,106,0.0052,0.00960873036997604,26
"B11.F3",0.0064,0.0064,105,0.0014,0.0025091724358228,27
"B11.F4",0.0042,0.0042,106,0.001,0.00647696119394233,26
"B11.F5",0.0049,0.0049,106,0.0097,0.0175653780182082,26
"B12.F1",0.0038,0.0038,105,0.0129,0.0174146193893186,27
"B12.F2",0.0423,0.0423,106,0.1333,0.0732625446842314,26
"B12.F3",0.0014,0.0014,106,0.0706,0.0858604694968331,26
"B12.F4",0.0061,0.0061,105,0.0613,0.0522929475776996,27
"B12.F5",0,0,106,0.0013,0.00427054683110046,26
"B13.F1",0.0148,0.0148,106,0.1095,0.0817066339347226,26
"B13.F2",0.0133,0.0133,105,0.0491,0.0337933090941422,27
"B13.F3",3e-04,3e-04,105,0.0042,0.00261226006567622,27
"B13.F4",0.0031,0.0031,106,0.0176,0.0115976331360947,26
"B13.F5",9e-04,9e-04,106,0.0012,0.00517218630426178,26
"B14.F1",0.0033,0.0033,105,0.0125,0.0114060576880694,27
"B14.F2",8e-04,8e-04,105,0.0099,0.0267566349794057,27
"B14.F3",0.0011,0.0011,106,0.0019,0.021996844000962,26
"B14.F4",0.0405,0.0405,106,0.1502,0.176603996398798,26
"B14.F5",0.007,0.007,106,0.0379,0.0384149074750975,26
"B15.F1",0.0026,0.0026,105,0.0553,0.053135236540013,27
"B15.F2",0.0307,0.0307,106,0.0303,0.0277995549239885,26
"B15.F3",0.0086,0.0086,105,0.0163,0.0374610840920182,27
"B15.F4",6e-04,6e-04,106,0.0086,0.000556476002629848,26
"B15.F5",0.005,0.005,106,0.0946,0.0978968165489905,26
"B16.F1",0.0171,0.0171,106,0.0043,0.00536704817673676,26
"B16.F2",0,0,106,0.0491,0.0498758109360519,26
"B16.F3",0.003,0.003,106,0.0062,0.0387883496974406,26
"B16.F4",0.0019,0.0019,105,0.0643,0.0264282301549382,27
"B16.F5",0.0258,0.0258,105,0.0301,0.0324748261789827,27
"B17.F1",0.004,0.004,106,0.1149,0.119672286617492,26
"B17.F2",5e-04,5e-04,106,0.004,0.0490079276601016,26
"B17.F3",8e-04,8e-04,105,0.0242,0.035234702292973,27
"B17.F4",0.0039,0.0039,105,6e-04,0.000120905988876649,27
"B17.F5",1e-04,1e-04,106,0.0078,0.000316157470740234,26
"B18.F1",0.0012,0.0012,105,0.0027,0.00112882906281439,27
"B18.F2",0.0178,0.0178,106,0.0538,0.0498758109360519,26
"B18.F3",0.0175,0.0175,106,0.0348,0.0239193138016667,26
"B18.F4",0.0205,0.0205,105,0.0959,0.0849660849660849,27
"B18.F5",0,0,106,0.016,0.0204921786808579,26
"B19.F1",0.0038,0.0038,105,1e-04,3.75000375000375e-07,27
"B19.F2",4e-04,4e-04,106,0.0046,0.00658767647446893,26
"B19.F3",0.0152,0.0152,106,0,0.000625001832549002,26
"B19.F4",0.0049,0.0049,106,7e-04,0.0115256216615575,26
"B19.F5",0.0172,0.0172,105,0.1712,0.159906422556839,27
"B20.F1",0.0013,0.0013,105,0.026,0.0332134771298269,27
"B20.F2",0.002,0.002,105,0.0058,0.017985392985393,27
"B20.F3",0.0017,0.0017,106,1e-04,0.00455164123088651,26
"B20.F4",0,0,106,0.0109,0.0018189453760388,26
"B20.F5",1e-04,1e-04,106,0.0058,0.00165573444643212,26
