"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B9.F5",1e-04,1e-04,128,0.008,0.0138459045329848,32
"B10.F1",0.0082,0.0082,128,0.0019,0.00123837944290125,32
"B10.F2",1e-04,1e-04,128,0.0363,0.0310886183039361,32
"B10.F3",3e-04,3e-04,128,0.0017,0.00162620856864079,32
"B10.F4",0.0053,0.0053,128,0.0063,0.0327917931562336,32
"B10.F5",0.031,0.031,128,0.1011,0.122702174012381,32
"B11.F1",0.0038,0.0038,128,0.0204,0.00874399988811984,32
"B11.F2",0.0011,0.0011,128,0.0274,0.0612235930633551,32
"B11.F3",0.0132,0.0132,128,0.0401,0.0436577127819678,32
"B11.F4",0.0014,0.0014,128,0.0084,0.0371777203498422,32
"B11.F5",0.0071,0.0071,128,0.0066,0.00609635817545429,32
"B12.F1",0.0027,0.0027,128,0.0051,0.00609635817545429,32
"B12.F2",0.0035,0.0035,128,0.0239,0.000903522501526475,32
"B12.F3",0.0054,0.0054,128,0.1551,0.116615584453984,32
"B12.F4",0.0048,0.0048,128,4e-04,0.000696588436631952,32
"B12.F5",0.0034,0.0034,128,0,0.0020168010192699,32
"B13.F1",0.0092,0.0092,128,0.0159,0.0649054069452447,32
"B13.F2",0.0107,0.0107,128,0.0011,0.000603199361890593,32
"B13.F3",0.012,0.012,128,0.0248,0.0435365805117657,32
"B13.F4",3e-04,3e-04,128,0.0792,0.0700463747301795,32
"B13.F5",5e-04,5e-04,128,0.0419,0.0815429057627644,32
"B14.F1",0.0057,0.0057,128,0.0015,0.00548294648308838,32
"B14.F2",0.0049,0.0049,128,0.0031,3.35931923530069e-06,32
"B14.F3",0.0125,0.0125,128,0.0629,0.101608501710879,32
"B14.F4",0.0038,0.0038,128,0.0765,0.0405075114708183,32
"B14.F5",2e-04,2e-04,128,0.0617,0.0685027003551741,32
"B15.F1",6e-04,6e-04,128,0.0246,0.0223723291876215,32
"B15.F2",2e-04,2e-04,128,2e-04,0.00370277603391784,32
"B15.F3",0.0084,0.0084,128,0.0076,0.00145337587396049,32
"B15.F4",0.0099,0.0099,128,0.0036,0.0015964828733843,32
"B15.F5",0.0071,0.0071,128,1e-04,0.000194034279030968,32
"B16.F1",0.0022,0.0022,128,0.0343,0.0258422349212834,32
"B16.F2",6e-04,6e-04,128,0.0082,0.0067422880780179,32
"B16.F3",0.0126,0.0126,128,0.0041,3.43994289694791e-05,32
"B16.F4",0.0031,0.0031,128,0.0197,8.39829808825173e-05,32
"B16.F5",1e-04,1e-04,128,0.0152,0.0101619406867846,32
"B17.F1",0.012,0.012,128,0.0327,0.000937052288653365,32
"B17.F2",0.0117,0.0117,128,0.0018,0.00223609725578555,32
"B17.F3",0.016,0.016,128,1e-04,0.000436577127819678,32
"B17.F4",5e-04,5e-04,128,0.0026,0.00601189820203155,32
"B17.F5",0,0,128,0.0423,0.0776137116123872,32
"B18.F1",6e-04,6e-04,128,0.0028,0.00662364157825557,32
"B18.F2",0.0051,0.0051,128,1e-04,0.00668344842230889,32
"B18.F3",0.0116,0.0116,128,1e-04,0.000335931923530069,32
"B18.F4",0.0059,0.0059,128,0.0046,0.00459890803312665,32
"B18.F5",0.0042,0.0042,128,0.0319,0.0234781477627471,32
"B19.F1",0.0011,0.0011,128,0.0537,0.0461515303832207,32
"B19.F2",0.0046,0.0046,128,0,0.00335448181560186,32
"B19.F3",0.0049,0.0049,128,0.015,0.007869406867846,32
"B19.F4",3e-04,3e-04,128,0.034,0.0506672831027522,32
"B19.F5",1e-04,1e-04,128,0.0221,0.0154422530335996,32
"B20.F1",0.0201,0.0201,128,0.0156,0.021823347107438,32
"B20.F2",0.0366,0.0366,128,0.0067,0.00177707987547407,32
"B20.F3",5e-04,5e-04,128,0.0217,0.0190982673437621,32
"B20.F4",0.0014,0.0014,128,0.0285,0.0116959339409888,32
"B20.F5",7e-04,7e-04,128,0.1048,0.0694654812480113,32
