"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B15.F3",0.0106,0.0106,228,0,0.000964569122494464,57
"B15.F4",0.0179,0.0179,228,0.0054,0.0175721000552589,57
"B15.F5",3e-04,3e-04,228,0.0528,0.0511526119067504,57
"B16.F1",0.0144,0.0144,228,0.0015,0.00260686843620471,57
"B16.F2",0.0147,0.0147,228,0.0295,0.0282337898036628,57
"B16.F3",0.0473,0.0473,228,0,0.000144961431692563,57
"B16.F4",0.0027,0.0027,228,0.0585,0.0765075034776299,57
"B16.F5",6e-04,6e-04,228,0.047,0.0744058962831056,57
"B17.F1",0.003,0.003,228,0.0272,0.0224475117207476,57
"B17.F2",0.0119,0.0119,228,0.0018,0.0025695114003843,57
"B17.F3",0.0143,0.0143,228,0,0.000693307194855183,57
"B17.F4",0.0052,0.0052,228,0.0067,0.0126695669308671,57
"B17.F5",0.0026,0.0026,228,0.0351,0.033850584103998,57
"B18.F1",0.0057,0.0057,228,0.0242,0.0217416947263893,57
"B18.F2",0.0128,0.0128,228,0.0027,0.00228968137844533,57
"B18.F3",0.0226,0.0226,228,1e-04,0.000803771351800908,57
"B18.F4",0.0027,0.0027,228,0.0163,0.0266319368095275,57
"B18.F5",4e-04,4e-04,228,2e-04,4.90592778324568e-05,57
"B19.F1",0.0334,0.0334,228,0.0207,0.0165182717402204,57
"B19.F2",6e-04,6e-04,228,0.0381,0.0265140647727098,57
"B19.F3",0.0089,0.0089,228,0.0074,0.0214974291977144,57
"B19.F4",0.0336,0.0336,228,0.0073,0.0114691842629159,57
"B19.F5",0.0016,0.0016,228,0.0074,0.0117948372099953,57
"B20.F1",3e-04,3e-04,228,0.0092,0.0103782571004513,57
"B20.F2",0.0204,0.0204,228,0.0085,0.0100298974777518,57
"B20.F3",0.0037,0.0037,228,0.0479,0.0536157771370968,57
"B20.F4",2e-04,2e-04,228,0.0527,0.061374679757231,57
"B20.F5",0.0078,0.0078,228,0.0054,0.0221964658431656,57
