"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B17.F2",0.0128,0.0128,230,0.037,0.0414698950374564,57
"B17.F3",0.0034,0.0034,229,0.0028,0.0027009674132806,58
"B17.F4",8e-04,8e-04,230,0.008,0.0204360273799107,57
"B17.F5",0.0032,0.0032,229,0.0014,0.00744054327484862,58
"B18.F1",0.0088,0.0088,229,2e-04,0.000306679774995269,58
"B18.F2",6e-04,6e-04,230,0.0057,0.00462345229918574,57
"B18.F3",5e-04,5e-04,230,0,0.000613139474913776,57
"B18.F4",6e-04,6e-04,229,0,3.45233517835623e-05,58
"B18.F5",0.0035,0.0035,230,0.0038,0.00156430703527351,57
"B19.F1",0.0017,0.0017,230,0.0072,0.0125386630481264,57
"B19.F2",0.0034,0.0034,229,0.0065,0.00394845824011776,58
"B19.F3",0.0092,0.0092,230,0.0218,0.0244309012158097,57
"B19.F4",3e-04,3e-04,229,5e-04,0.00450521613605611,58
"B19.F5",0.005,0.005,230,0.012,0.0066185784658691,57
"B20.F1",0.0032,0.0032,230,0.0032,0.00638921490156721,57
"B20.F2",0.0077,0.0077,229,0.0082,0.00998523827494973,58
"B20.F3",7e-04,7e-04,230,0.0175,0.0210059384129113,57
"B20.F4",0.0095,0.0095,229,0.0048,0.00496645503172666,58
"B20.F5",0.0126,0.0126,230,0.0415,0.0410742399433727,57
