"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B15.F1",0.1294,0.1294,38,0.0255,0.016198347107438,10
"B15.F2",0.0183,0.0183,38,0.0099,0.0352984389348026,10
"B15.F3",0.0407,0.0407,39,0,0.0711111111111111,9
"B15.F4",0.0163,0.0163,38,0.0077,0.0679155188246097,10
"B15.F5",0.0133,0.0133,39,0.3447,0.36,9
"B16.F1",0.3017,0.3017,38,0.0958,0.145785123966942,10
"B16.F2",0.1422,0.1422,39,0.0117,0.0802777777777778,9
"B16.F3",0.018,0.018,39,0.2123,0.173611111111111,9
"B16.F4",0.0128,0.0128,38,0.0265,0.03089072543618,10
"B16.F5",0.0064,0.0064,38,0.0421,0.0119733924611973,10
"B17.F1",0.0045,0.0045,38,0.3382,0.36,10
"B17.F2",0.1167,0.1167,39,0.0039,0.000630252100840336,9
"B17.F3",0.0839,0.0839,38,0.1662,0.0352984389348026,10
"B17.F4",0.0213,0.0213,38,0.0026,3.67309458218549e-05,10
"B17.F5",0.0113,0.0113,39,0.0822,0.0711111111111111,9
"B18.F1",0.1964,0.1964,38,0.2224,0.253039485766758,10
"B18.F2",0.0015,0.0015,39,0.0949,0.217777777777778,9
"B18.F3",0.0336,0.0336,38,0.3497,0.206611570247934,10
"B18.F4",0.0975,0.0975,39,0.0982,0.0469444444444444,9
"B18.F5",0.1648,0.1648,38,0.0501,0.0955371900826446,10
"B19.F1",0.1605,0.1605,39,0.009,0.04,9
"B19.F2",0.0045,0.0045,38,0.0082,0.0679155188246097,10
"B19.F3",0.0136,0.0136,39,0.0607,0.0225,9
"B19.F4",0.1661,0.1661,38,0.104,0.111111111111111,10
"B19.F5",0.0675,0.0675,38,0.1667,0.119338842975207,10
"B20.F1",0.1823,0.1823,39,0.0034,0.0336111111111111,9
"B20.F2",0.0454,0.0454,38,3e-04,0.0106152433425161,10
"B20.F3",0.0441,0.0441,38,0.1817,0.206611570247934,10
"B20.F4",2e-04,2e-04,39,0.0763,0.111111111111111,9
"B20.F5",0.236,0.236,38,0.0385,0.042719881744272,10
