"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B13.F5",0.0534,0.0534,40,0.0176,0.01,11
"B14.F1",0.0414,0.0414,41,0.0479,0.0194306703397612,10
"B14.F2",0.0068,0.0068,41,0.0466,0.0132598714416896,10
"B14.F3",0.0143,0.0143,40,0.1938,0.223471074380165,11
"B14.F4",0.0168,0.0168,41,0,0.00444444444444444,10
"B14.F5",0.0076,0.0076,41,0.0087,0.0267768595041322,10
"B15.F1",0,0,41,0.1834,0.217777777777778,10
"B15.F2",0.0644,0.0644,40,0.1873,0.145785123966942,11
"B15.F3",0.0126,0.0126,41,0.0055,0.00826446280991735,10
"B15.F4",0.0088,0.0088,41,0.0335,0.0267768595041322,10
"B15.F5",0.0488,0.0488,41,1e-04,0.0132598714416896,10
"B16.F1",0.0054,0.0054,41,0.0521,0.217777777777778,10
"B16.F2",0.1872,0.1872,41,0.0859,0.0679155188246097,10
"B16.F3",0.0552,0.0552,41,0.181,0.119338842975207,10
"B16.F4",0.0039,0.0039,41,0.1033,0.03089072543618,10
"B16.F5",0,0,40,1e-04,0.00669421487603306,11
"B17.F1",1e-04,1e-04,41,0.0266,0.136675849403122,10
"B17.F2",0.0031,0.0031,41,0.0526,0.0267768595041322,10
"B17.F3",0.0066,0.0066,40,0.045,0.0298347107438017,11
"B17.F4",0,0,41,0.0083,0.00826446280991735,10
"B17.F5",0.0085,0.0085,41,0.0133,0.155188246097337,10
"B18.F1",0.0384,0.0384,41,0.0284,0.016198347107438,10
"B18.F2",0,0,40,0.0076,8.26446280991736e-05,11
"B18.F3",0.0315,0.0315,41,0.0215,0.0132598714416896,10
"B18.F4",0.0856,0.0856,41,0.3778,0.265381083562902,10
"B18.F5",0.032,0.032,41,0.0821,0.0449954086317723,10
"B19.F1",0.0358,0.0358,41,0.0052,0.0502846648301193,10
"B19.F2",8e-04,8e-04,40,0.1125,0.16,11
"B19.F3",0.0132,0.0132,41,0.3729,0.145785123966942,10
"B19.F4",0.0217,0.0217,41,0.0468,0.04,10
"B19.F5",3e-04,3e-04,41,4e-04,0.00297520661157025,10
"B20.F1",1e-04,1e-04,41,0.0144,0.000918273645546373,10
"B20.F2",0.0446,0.0446,41,0.3614,0.573921028466483,10
"B20.F3",0.0016,0.0016,41,0.0464,0.0743801652892562,10
"B20.F4",0.0377,0.0377,41,0.2988,0.452561983471074,10
"B20.F5",0.0312,0.0312,40,0.0988,0.0955371900826446,11
