"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B17.F1",0.0028,0.0028,224,6e-04,0.000778875104979682,57
"B17.F2",0.0044,0.0044,225,8e-04,0.00260516872616927,56
"B17.F3",0.0027,0.0027,225,0.0026,0.000713551520906215,56
"B17.F4",0.002,0.002,225,0.0051,0.00130339528712342,56
"B17.F5",0.0082,0.0082,225,2e-04,0.000860444545015068,56
"B18.F1",0,0,225,0.0152,0.0233530094117563,56
"B18.F2",0.0064,0.0064,225,0.0364,0.0485048630965917,56
"B18.F3",4e-04,4e-04,225,4e-04,0.00103277095861155,56
"B18.F4",0.0064,0.0064,224,0.0024,0.00242424812072102,57
"B18.F5",0.0042,0.0042,225,2e-04,0.000844907197615315,56
"B19.F1",0.0026,0.0026,224,0.0017,0.000201725996581144,57
"B19.F2",3e-04,3e-04,225,0.0081,0.00448328691703596,56
"B19.F3",0.0068,0.0068,225,0.0634,0.0604643620856252,56
"B19.F4",0.0053,0.0053,225,2e-04,0.00122144228289832,56
"B19.F5",4e-04,4e-04,225,4e-04,0.00120652333482631,56
"B20.F1",0.005,0.005,225,0.009,0.0249478004175967,56
"B20.F2",0.0057,0.0057,225,0.0611,0.0383788323000161,56
"B20.F3",6e-04,6e-04,224,0.0503,0.0438024472286852,57
"B20.F4",0.0229,0.0229,225,0.003,0.00228356906251643,56
"B20.F5",0.0012,0.0012,225,0.0124,0.016395903511693,56
