"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B6.F5",0.0243,0.0243,230,0.0014,0.00465816887626609,57
"B7.F1",0.0161,0.0161,230,0.0028,0.00364002566640263,57
"B7.F2",0.0127,0.0127,229,0.005,0.00310869733129763,58
"B7.F3",0.0042,0.0042,230,0.0489,0.0456835037778565,57
"B7.F4",0,0,230,0.0231,0.00979450984788873,57
"B7.F5",0.0011,0.0011,229,0.0041,0.000317759590538814,58
"B8.F1",0.0067,0.0067,230,0.0097,0.00462608176813225,57
"B8.F2",0,0,229,0.0148,0.0136646537801623,58
"B8.F3",0.0119,0.0119,230,0,0.000103745424914727,57
"B8.F4",0.0108,0.0108,230,0.0013,0.00130112563091562,57
"B8.F5",0.0088,0.0088,229,0.0114,0.0137357222639446,58
"B9.F1",0.003,0.003,230,0,0.000729893807739115,57
"B9.F2",0.005,0.005,229,0.0508,0.0623577365035782,58
"B9.F3",0.0024,0.0024,230,0.0504,0.0596057618052442,57
"B9.F4",0.0125,0.0125,230,0.0024,0.00573307229681213,57
"B9.F5",0.0272,0.0272,229,0.0129,0.0168370982989464,58
"B10.F1",0.0055,0.0055,230,0.0194,0.018388491542573,57
"B10.F2",0.0013,0.0013,230,0.0805,0.0992558531316056,57
"B10.F3",0.0191,0.0191,229,0.0447,0.039578861616565,58
"B10.F4",7e-04,7e-04,229,0.0224,0.0152013617131031,58
"B10.F5",0.0176,0.0176,230,4e-04,0.00231265069687129,57
"B11.F1",0.0092,0.0092,230,0.0074,0.00952062197589809,57
"B11.F2",0.0089,0.0089,229,1e-04,7.80738027660446e-05,58
"B11.F3",0.007,0.007,230,0.005,0.000156543892782685,57
"B11.F4",0.0028,0.0028,230,0.0088,0.0035737500182033,57
"B11.F5",0.015,0.015,229,0.0536,0.092310577408397,58
"B12.F1",9e-04,9e-04,230,0.013,0.0103656703365911,57
"B12.F2",0.0369,0.0369,229,6e-04,6.44595327498881e-05,58
"B12.F3",0.0014,0.0014,229,0.0717,0.0385788465482295,58
"B12.F4",0.013,0.013,230,0.0041,0.00388650633641572,57
"B12.F5",0.0019,0.0019,230,0.0413,0.0334356673522617,57
"B13.F1",0.0258,0.0258,230,0.0226,0.0176729359411561,57
"B13.F2",4e-04,4e-04,229,0.0408,0.0403046691228241,58
"B13.F3",0.0041,0.0041,230,0.0014,0.0103360462786678,57
"B13.F4",0.0047,0.0047,230,0.0055,0.000901206489773039,57
"B13.F5",0.0173,0.0173,229,0.0032,0.00232054450587706,58
"B14.F1",0.0249,0.0249,229,2e-04,0.000967741025064099,58
"B14.F2",0.01,0.01,230,0.0064,0.00477723645626248,57
"B14.F3",0.0033,0.0033,230,0.0543,0.0245269858479607,57
"B14.F4",0.0161,0.0161,230,0.007,0.00464599857278889,57
"B14.F5",8e-04,8e-04,229,0.0645,0.0468038357729725,58
"B15.F1",0.0026,0.0026,230,0.0507,0.0458211457365,57
"B15.F2",0.0021,0.0021,229,0.0228,0.0213233932039886,58
"B15.F3",0.004,0.004,230,0.0066,0.012493847927023,57
"B15.F4",0.0111,0.0111,230,8e-04,7.10844218783886e-07,57
"B15.F5",0.0172,0.0172,229,3e-04,0.001131098351121,58
"B16.F1",0.003,0.003,229,0.0067,0.000895441688752152,58
"B16.F2",1e-04,1e-04,229,0.0665,0.0719547961189134,58
"B16.F3",0.0034,0.0034,230,2e-04,0.00129094357545725,57
"B16.F4",0.0051,0.0051,230,0.0372,0.0204962809038014,57
"B16.F5",0.0059,0.0059,230,0.006,0.00212962846566521,57
"B17.F1",0.0022,0.0022,229,0.0396,0.0269683546631197,58
"B17.F2",0.0243,0.0243,230,0.0092,0.00311586698862064,57
"B17.F3",0.0093,0.0093,229,0.1292,0.120747654013282,58
"B17.F4",0.022,0.022,230,0.0011,0.00056581114418852,57
"B17.F5",0.0018,0.0018,230,0.0319,0.0364743025523887,57
"B18.F1",8e-04,8e-04,230,0.0014,4.37895006212351e-05,57
"B18.F2",0,0,229,0.0831,0.114819733872256,58
"B18.F3",0.03,0.03,230,0.0061,0.00241079392864674,57
"B18.F4",0.0204,0.0204,229,0,0.00202792728393176,58
"B18.F5",0.0052,0.0052,230,0.0244,0.0112610042491211,57
"B19.F1",0.0175,0.0175,229,0.0076,0.00377236274659916,58
"B19.F2",0.0236,0.0236,230,0.0391,0.0551552414399186,57
"B19.F3",0.0025,0.0025,230,0.1067,0.137163552912322,57
"B19.F4",0.0045,0.0045,230,0.0101,0.00040140177381067,57
"B19.F5",0.0051,0.0051,229,0,7.37819189393058e-05,58
"B20.F1",0.0014,0.0014,230,0.0615,0.0197787883813292,57
"B20.F2",0.0021,0.0021,229,0.0108,0.000130379233169294,58
"B20.F3",0,0,230,0.0149,0.0112368217017518,57
"B20.F4",0.0068,0.0068,230,0.0029,0.0102428036055207,57
"B20.F5",0.0064,0.0064,229,0.0063,0.0037627891939457,58
