"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B8.F1",0.0024,0.0024,53,0.1195,0.112335466731071,13
"B8.F2",0.0049,0.0049,52,0.0144,0.0730781306605482,14
"B8.F3",0.0045,0.0045,53,0.1954,0.182905240656001,13
"B8.F4",0.0071,0.0071,53,0.0201,0.29588817775631,13
"B8.F5",0.2164,0.2164,53,0.0031,0.0488400488400488,13
"B9.F1",0.0238,0.0238,52,0.004,0.00526023427122328,14
"B9.F2",0.1387,0.1387,53,0.0848,0.00108682526264944,13
"B9.F3",0.0056,0.0056,53,0.2988,0.195360195360195,13
"B9.F4",0.0383,0.0383,53,0.001,0.0274725274725275,13
"B9.F5",0.007,0.007,53,0.0922,0.165424970509716,13
"B10.F1",0.0045,0.0045,52,0.0028,4.83033450066417e-06,14
"B10.F2",0.0041,0.0041,53,0.5038,0.626908046360934,13
"B10.F3",0.0666,0.0666,53,0.0654,0.0381512426966973,13
"B10.F4",0,0,53,0.044,0.00366300366300366,13
"B10.F5",0.0768,0.0768,53,9e-04,0.0236686390532544,13
"B11.F1",0.0206,0.0206,53,0.0021,0.127551020408163,13
"B11.F2",0.0018,0.0018,53,0.0628,0.147792885081021,13
"B11.F3",0.1012,0.1012,52,0.0152,0.0356834177058896,14
"B11.F4",0.0224,0.0224,53,0.0242,0.0133136094674556,13
"B11.F5",0.0022,0.0022,53,0.293,0.195360195360195,13
"B12.F1",0.0147,0.0147,53,0.1257,0.0559743287016014,13
"B12.F2",0.0227,0.0227,53,0.007,0.000120758362516604,13
"B12.F3",0.0193,0.0193,52,0.1311,0.103839980244475,14
"B12.F4",0.0265,0.0265,53,0.0833,0.110805860805861,13
"B12.F5",0.0067,0.0067,53,0.1014,0.176949462966412,13
"B13.F1",0.104,0.104,52,0.0042,0.00495715738006487,14
"B13.F2",0.0448,0.0448,53,1e-04,0.00598290598290598,13
"B13.F3",0.0013,0.0013,53,0.1291,0.22130142584688,13
"B13.F4",3e-04,3e-04,53,0.3865,0.556318681318681,13
"B13.F5",0.0158,0.0158,53,0.3164,0.201079223806497,13
"B14.F1",7e-04,7e-04,53,0.0252,0.017389204202391,13
"B14.F2",0,0,52,0.0926,0.275075935300654,14
"B14.F3",0.0317,0.0317,53,0.1201,0.0915750915750916,13
"B14.F4",0.0054,0.0054,53,0.0942,0.0793956043956044,13
"B14.F5",0.0695,0.0695,53,0.0034,0.00989010989010989,13
"B15.F1",0.0132,0.0132,53,0.196,0.284053858229683,13
"B15.F2",0.0242,0.0242,53,0.0074,0.0380269448066058,13
"B15.F3",0.0277,0.0277,53,0.0066,0.004730118366482,13
"B15.F4",0.0808,0.0808,52,0.0609,0.0497112643454107,14
"B15.F5",0.0015,0.0015,53,0.0447,0.069748433384797,13
"B16.F1",0.0262,0.0262,53,0.0275,0.0108984422171235,13
"B16.F2",0.0071,0.0071,53,0.0045,0.0209846650524617,13
"B16.F3",0.0104,0.0104,52,0.0952,0.156141419556054,14
"B16.F4",0.0883,0.0883,53,0.0286,0.0300381436745073,13
"B16.F5",2e-04,2e-04,53,0.1218,0.163541004450095,13
"B17.F1",2e-04,2e-04,53,0.0196,0.0220688402506584,13
"B17.F2",0.191,0.191,53,0.0813,0.0115112160566706,13
"B17.F3",3e-04,3e-04,52,0.0149,0.0213464696223317,14
"B17.F4",0.0084,0.0084,53,0.0255,0.0309993037265765,13
"B17.F5",0.0766,0.0766,53,0.007,0.0146117618645091,13
"B18.F1",0.0061,0.0061,53,0.0909,0.0724852071005917,13
"B18.F2",0.005,0.005,53,0.2396,0.126788908765653,13
"B18.F3",0.0098,0.0098,53,0.0341,0.0654572700027245,13
"B18.F4",5e-04,5e-04,53,0.0919,0.0990951139256224,13
"B18.F5",0.0404,0.0404,52,0.1114,0.172544378698225,14
"B19.F1",0.1277,0.1277,53,1e-04,0.000756818938637121,13
"B19.F2",0.0813,0.0813,53,7e-04,0.0956183646861613,13
"B19.F3",1e-04,1e-04,52,0.0952,0.0830759548821223,14
"B19.F4",0.0258,0.0258,53,0.3792,0.362667887667888,13
"B19.F5",0.0194,0.0194,53,0.0352,0.0120758362516604,13
"B20.F1",0.023,0.023,52,0.0542,0.0243497162178481,14
"B20.F2",0.0156,0.0156,53,5e-04,0.107173129900403,13
"B20.F3",0.0103,0.0103,53,0.0051,0.0538461538461538,13
"B20.F4",3e-04,3e-04,53,0.3693,0.515237669307437,13
"B20.F5",9e-04,9e-04,53,0.017,0.0159702934428209,13
