"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B12.F2",0.051,0.051,53,0.0135,0.0703296703296703,13
"B12.F3",0,0,53,0.0414,0.00127902400629673,13
"B12.F4",0.0411,0.0411,53,0.0331,0.0263448672539582,13
"B12.F5",0.0438,0.0438,52,0.2409,0.318636868749228,14
"B13.F1",0.0212,0.0212,53,0.0035,0.00369352869352869,13
"B13.F2",0.0425,0.0425,53,0.0083,0.056350626118068,13
"B13.F3",0.043,0.043,53,0.0075,0.0763125763125763,13
"B13.F4",0.0021,0.0021,52,0.3003,0.289940828402367,14
"B13.F5",0.0461,0.0461,53,0.11,0.25,13
"B14.F1",0.0581,0.0581,53,0.1411,0.0880328462746045,13
"B14.F2",1e-04,1e-04,53,0.0548,0.0472330699603427,13
"B14.F3",0.0011,0.0011,53,0.0344,0.00127902400629673,13
"B14.F4",0.0404,0.0404,53,0.0013,0.0181712227166773,13
"B14.F5",0.0809,0.0809,52,0.0902,0.0382417582417583,14
"B15.F1",0.0017,0.0017,53,0.0127,3.05250305250305e-05,13
"B15.F2",0.0099,0.0099,53,0.1411,0.0946745562130178,13
"B15.F3",6e-04,6e-04,53,0.021,0.014349351213758,13
"B15.F4",0.0652,0.0652,53,0.003,0.00681137044773409,13
"B15.F5",0.1613,0.1613,52,0.1771,0.104608607251779,14
"B16.F1",0.0379,0.0379,52,0.0938,0.086201603274774,14
"B16.F2",0.0666,0.0666,53,0.0064,0.0236686390532544,13
"B16.F3",0.0679,0.0679,53,0.1625,0.254245048736574,13
"B16.F4",0.0039,0.0039,53,0.0015,0.112335466731071,13
"B16.F5",0.0028,0.0028,53,0.1176,0.0923382173382173,13
"B17.F1",0.007,0.007,53,0.0015,0.027170631566236,13
"B17.F2",0.0525,0.0525,52,0.0017,0.000391257094553798,14
"B17.F3",0.0286,0.0286,53,0.0021,0.014349351213758,13
"B17.F4",0.0293,0.0293,53,0.01,0.0521822809958403,13
"B17.F5",0.0303,0.0303,53,0.0589,0.0220688402506584,13
"B18.F1",0.0627,0.0627,53,0.0013,7.76060098093996e-06,13
"B18.F2",0.0038,0.0038,53,5e-04,0.0290921200012109,13
"B18.F3",0.0024,0.0024,53,0.0435,0.0181712227166773,13
"B18.F4",0.0081,0.0081,53,0.1325,0.0980859799541118,13
"B18.F5",0.0566,0.0566,52,0.0184,0.0205891669306303,14
"B19.F1",0.0904,0.0904,52,0.0577,0.00527182069032289,14
"B19.F2",1e-04,1e-04,53,0.011,0.00772853520106267,13
"B19.F3",0.031,0.031,53,0.0126,0.0181712227166773,13
"B19.F4",0,0,53,0.0312,0.00245209336118427,13
"B19.F5",0.0079,0.0079,53,0.0375,0.00386532072578584,13
"B20.F1",0.1775,0.1775,52,0.3845,0.29469387755102,14
"B20.F2",0.0114,0.0114,53,0.0339,3.05250305250305e-05,13
"B20.F3",0.0108,0.0108,53,0.0022,0.0756818938637121,13
"B20.F4",0.0088,0.0088,53,0.1866,0.081857536402991,13
"B20.F5",0.058,0.058,53,0.1921,0.193735642888185,13
