"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_n","group1_prev","group1_mean","group1_sd","group2_country","group2_present","group2_n","group2_prev","group2_mean","group2_sd","fisher_p","fisher_padj","prev_diff","enriched_group1","rf_rank","rf_top20","fisher_col","rab.all","rab.win.India (IPV)","rab.win.India (OPV)","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_country1","mean_rabund_country2","mean_rabund_diff","crossval_median","crossval_quartile_1","crossval_quartile_3"
"50","Dietzia",0.044732006905279,0.0876412967414972,"Dietzia","India (OPV)",24,169,14.2,0.1,0.3,"India (IPV)",16,78,20.5,0.1,0.4,0.264506595271801,0.580844706606307,-6.3,FALSE,77,0,"ns",-0.844642166578094,-0.398562579754849,-1.04325545112186,-0.790732118132333,6.45759884533576,-0.115909929953782,0.440304487381997,0.287827116671528,0.573462343864339,0.260721114021165,0.566157761299114,0.061,0.104,-0.043,0.7,0.6,0.75
"51","Dolosigranulum",0.018600697496731,0.0363828175852221,"Dolosigranulum","India (OPV)",14,169,8.3,0,0.2,"India (IPV)",5,78,6.4,0,0.1,0.798316102629594,0.963545605865815,1.9,TRUE,122,0,"ns",-1.34416845494266,-1.10383423509038,-1.44646980831635,-0.34841913843587,5.54995421275542,-0.0560635678719466,0.469551282153483,0.556098885695765,0.784505346176388,0.452477902686612,0.735502717657747,0.034,0.026,0.008,0.7,0.6,0.75
"52","Dorea",0.0140794827822336,0.0287575833062268,"Dorea","India (OPV)",11,169,6.5,0,0.3,"India (IPV)",3,78,3.8,0,0.1,0.557854724582118,0.80388972174851,2.7,TRUE,137,0,"ns",-1.37256193062613,-1.24776701969481,-1.42955393935283,-0.226757424817954,5.1742571719879,-0.0364083719287984,0.480873222575545,0.547940989320782,0.783976319480416,0.485781352757371,0.761819130107113,0.045,0.01,0.035,0.7,0.6,0.75
"53","Duganella",0.0130955205874529,0.0303652285190544,"Duganella","India (OPV)",0,169,0,0,0,"India (IPV)",6,78,7.7,0.1,0.7,0.00086577522269912,0.0191707370740519,-7.7,FALSE,139,0,"India (IPV)",-1.53547817974589,-1.10459919116829,-1.72214340116558,-0.757942864707846,4.9307170853437,-0.141954328156614,0.428800320691552,0.103278638443134,0.304999216371436,0.17395637568163,0.427022826355591,0,0.109,-0.109,0.7,0.6,0.75
"54","Ellin6055",0.0455098236255956,0.0929073812965701,"Ellin6055","India (OPV)",17,169,10.1,0,0.2,"India (IPV)",13,78,16.7,0.1,0.7,0.147341462293331,0.49079332855615,-6.6,FALSE,73,0,"ns",-1.11513240587509,-0.6695554238193,-1.31593936603051,-0.818349574290104,6.47351784395672,-0.113753899868289,0.437700320724437,0.215790734063324,0.483264557326484,0.224665706180643,0.512273594765217,0.045,0.156,-0.111,0.7,0.6,0.75
"55","Empedobacter",0.0406818884948707,0.0897000653846289,"Empedobacter","India (OPV)",21,169,12.4,0,0.1,"India (IPV)",7,78,9,0,0.1,0.520434935872473,0.798687277824093,3.4,TRUE,83,0,"ns",-1.09523823553106,-1.01033405063926,-1.14092046247575,-0.0863949829721005,5.98264957961005,-0.0129602037908735,0.493589743611183,0.600469951854196,0.801785856858757,0.567303010683324,0.801176486899652,0.04,0.021,0.019,0.7,0.6,0.75
"56","Enhydrobacter",0.119184683522303,0.216700917538332,"Enhydrobacter","India (OPV)",96,169,56.8,0.6,1,"India (IPV)",37,78,47.4,1.3,4.2,0.173503781361793,0.501863867095357,9.4,TRUE,20,1,"ns",5.38665817002755,2.29153866086906,6.08221426460013,0.211458461668432,9.76938604959281,0.0214053752361388,0.487980769270985,0.591776468118044,0.830108094075247,0.661789713543962,0.875156428981427,0.565,1.323,-0.758,0.7,0.6,0.75
"57","Enterobacter",0.0601673184730722,0.126400248322426,"Enterobacter","India (OPV)",29,169,17.2,0.1,0.5,"India (IPV)",8,78,10.3,0,0.2,0.182745394470223,0.501863867095357,6.9,TRUE,57,0,"ns",-0.907593101818009,-0.911097795327221,-0.906384438814248,0.115644130447295,6.22687032075168,0.0149697106754298,0.491688363736984,0.486069256232793,0.749548391713965,0.565952461858742,0.816281755925683,0.104,0.039,0.065,0.7,0.6,0.75
"58","Enterococcus",0.0497395515363063,0.0975119844002563,"Enterococcus","India (OPV)",32,169,18.9,0.2,1,"India (IPV)",15,78,19.2,0.4,1.4,1,1,-0.300000000000001,FALSE,68,0,"ns",-0.751660525079166,-0.539610253343403,-0.866443496915946,-0.391094822315655,7.70212310067164,-0.0475003096632241,0.471460044157399,0.473553981294278,0.73668087204888,0.442721387043546,0.744090087464059,0.194,0.418,-0.224,0.7,0.6,0.75
"59","Erythrobacter",0.010021080645027,0.0250978781531634,"Erythrobacter","India (OPV)",9,169,5.3,0,0.3,"India (IPV)",2,78,2.6,0,0,0.51020730718909,0.798687277824093,2.7,TRUE,147,0,"ns",-1.44544279593723,-1.32771855601726,-1.49853485114409,-0.168137136912264,4.77856872227493,-0.0276279220264743,0.485279391196856,0.542048688162776,0.762116792983069,0.455749567629297,0.728510893969175,0.04,0.001,0.039,0.7,0.6,0.75
"60","Escherichia/Shigella",0.0204163644199091,0.0408840132625387,"Escherichia/Shigella","India (OPV)",6,169,3.6,0,0.5,"India (IPV)",5,78,6.4,0.1,0.3,0.330624915518288,0.632677307473268,-2.8,FALSE,119,0,"ns",-1.48282759758233,-1.19505658338192,-1.60276659064527,-0.434159845331162,5.16094021124405,-0.0734533521165107,0.459935897570739,0.313893621342971,0.578368119271794,0.361803393255668,0.642347320071511,0.05,0.065,-0.015,0.7,0.6,0.75
