"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_n","group1_prev","group1_mean","group1_sd","group2_country","group2_present","group2_n","group2_prev","group2_mean","group2_sd","fisher_p","fisher_padj","prev_diff","enriched_group1","rf_rank","rf_top20","fisher_col","rab.all","rab.win.Malawi","rab.win.UK","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_country1","mean_rabund_country2","mean_rabund_diff","crossval_median","crossval_quartile_1","crossval_quartile_3"
"59","Enhydrobacter",0.0695767735934436,0.129146690109225,"Enhydrobacter","Malawi",26,79,32.9,0.6,1.4,"UK",19,39,48.7,0.8,2.1,0.110165527518916,0.228882528287561,-15.8,FALSE,34,0,"ns",1.26085097433738,0.657158923522301,3.14755186777417,2.01031175008886,10.2689217019154,0.204654031629489,0.395674811229539,0.118377820238798,0.308547394210374,0.120191334810007,0.320639089726017,0.572,0.835,-0.263,0.857142857142857,0.8,0.9375
"60","Enterobacter",0.0430239785978834,0.0830003368618566,"Enterobacter","Malawi",13,79,16.5,0.2,1.1,"UK",12,39,30.8,1.7,7.5,0.0943351652402965,0.228882528287561,-14.3,FALSE,51,0,"ns",-0.177196942184413,-0.67799789512161,0.99420847834913,2.33315001808831,8.55902827892318,0.270283404565106,0.356570514911068,0.0371977786128619,0.147359817263769,0.0400712077460003,0.16265834092988,0.244,1.76,-1.516,0.857142857142857,0.8,0.9375
"61","Enterococcus",0.0131595697424959,0.0254354756444414,"Enterococcus","Malawi",13,79,16.5,0.1,0.4,"UK",3,39,7.7,0,0,0.257919026802135,0.392632807384021,8.8,TRUE,99,0,"ns",-0.544141947496643,-0.706000522276769,-0.256536448289721,0.351076819209584,5.81888161497891,0.0535173805248232,0.472166600293065,0.629043869772376,0.772218367393371,0.575184353734746,0.735055999760046,0.078,0.007,0.071,0.857142857142857,0.8,0.9375
"62","Erwinia",0.0058966581865518,0.0123738836668096,"Erwinia","Malawi",0,79,0,0,0,"UK",3,39,7.7,0.2,1.4,0.0342392363140464,0.112055682482334,-7.7,FALSE,141,0,"ns",-1.15531366855887,-1.55363798516733,-0.37706593752311,1.3149117266155,5.01560311299116,0.220534034387324,0.373397437706894,0.08980186296506,0.222677119253506,0.125908341400301,0.272273523874621,0,0.245,-0.245,0.857142857142857,0.8,0.9375
"63","Escherichia/Shigella",0.018560496442282,0.037222316462283,"Escherichia/Shigella","Malawi",16,79,20.3,0.1,0.3,"UK",3,39,7.7,0.1,0.6,0.110626555338988,0.228882528287561,12.6,TRUE,83,0,"ns",-0.367519801412932,-0.347488866098379,-0.41477711983276,-0.213319675789041,6.31025683759524,-0.0306079047257437,0.482979575718337,0.572159094243414,0.736249047196385,0.560622654920795,0.73113018613466,0.07,0.133,-0.063,0.857142857142857,0.8,0.9375
"64","Exiguobacterium",0.0112689338958999,0.0273871016202157,"Exiguobacterium","Malawi",9,79,11.4,0.1,0.4,"UK",1,39,2.6,0,0.3,0.162050834503514,0.285493971178503,8.8,TRUE,106,0,"ns",-0.916149216897047,-1.04216845925422,-0.620471066483745,0.123655799529163,5.40159192288568,0.0205333672497385,0.48618342028893,0.582100180135265,0.735326306365348,0.544683455957666,0.712668611529433,0.07,0.045,0.025,0.857142857142857,0.8,0.9375
"65","Ezakiella",0.00630569653850255,0.013389868875665,"Ezakiella","Malawi",2,79,2.5,0,0,"UK",3,39,7.7,0,0,0.330173896102796,0.453674055713766,-5.2,FALSE,134,0,"ns",-1.06330507545601,-1.42667554881635,-0.251385427725456,1.28005262477284,5.06088186396086,0.21835470693768,0.384861835826079,0.17752899732511,0.340579712758384,0.131366671688898,0.292436256343128,0.005,0.003,0.002,0.857142857142857,0.8,0.9375
"66","Faecalibacterium",0.162760595720287,0.299634005304366,"Faecalibacterium","Malawi",33,79,41.8,0.4,1.2,"UK",2,39,5.1,0,0,2.65810281532106e-05,0.000956917013515581,36.7,TRUE,6,1,"Malawi",0.452980177187149,1.33205703514632,-0.488629526305902,-3.01539359151887,7.28685080017846,-0.416449287498866,0.334535258895724,0.00114910106501267,0.0145747133024971,0.0129188213771233,0.0819688872776859,0.4,0.009,0.391,0.857142857142857,0.8,0.9375
"67","Finegoldia",0.0250666676508608,0.0538688328459342,"Finegoldia","Malawi",16,79,20.3,0.1,0.6,"UK",5,39,12.8,0,0.1,0.444328724491092,0.579559205857947,7.5,TRUE,72,0,"ns",-0.324459802354792,-0.498298833475706,-0.0150126470965244,0.321578741730589,6.88373340143553,0.0433144823751556,0.478974770005177,0.645556526264812,0.786116399073644,0.561814525443719,0.724794712119189,0.147,0.025,0.122,0.857142857142857,0.8,0.9375
"68","Flavobacterium",0.0926880406857831,0.171790105328811,"Flavobacterium","Malawi",25,79,31.6,0.1,0.4,"UK",12,39,30.8,0.1,0.2,1,1,0.800000000000001,TRUE,22,0,"ns",0.252198790782334,-0.0147995178289424,0.734968263657331,0.424450734419857,8.4807490547705,0.0456752348437385,0.476571886577331,0.686443595913952,0.820261366417739,0.562544980387073,0.737916275165546,0.141,0.067,0.074,0.857142857142857,0.8,0.9375
"69","Fusicatenibacter",0.00760355506833148,0.0189292964491167,"Fusicatenibacter","Malawi",7,79,8.9,0,0.1,"UK",1,39,2.6,0,0,0.267933417422082,0.392632807384021,6.3,TRUE,125,0,"ns",-0.922035465751197,-1.04966949182298,-0.663616019789128,0.225777274973392,5.06413906152898,0.0413252315882967,0.475961538783824,0.554724708945853,0.716051916415382,0.519106862066526,0.688650246330813,0.022,0.002,0.02,0.857142857142857,0.8,0.9375
"70","Fusobacterium",0.015365803871326,0.0326981258034779,"Fusobacterium","Malawi",5,79,6.3,0,0.2,"UK",2,39,5.1,0,0.2,1,1,1.2,TRUE,91,0,"ns",-0.944421118194574,-1.19847750920692,-0.455737309910523,0.617572857415023,5.28122905066478,0.0969467393137373,0.439903846969481,0.454213408408192,0.623989257497474,0.359954309651795,0.544142803696164,0.033,0.034,-0.001,0.857142857142857,0.8,0.9375
"71","Gardnerella",0.00890155099669414,0.0168076612416951,"Gardnerella","Malawi",3,79,3.8,0,0.1,"UK",3,39,7.7,0,0.2,0.395378207101639,0.523294685869816,-3.9,FALSE,116,0,"ns",-0.991161230845506,-1.28787581640624,-0.380124604863425,0.981570867961929,5.20453419535993,0.16000806185364,0.408653847417891,0.206198041830668,0.383322189452622,0.207355752665223,0.388483385432971,0.014,0.041,-0.027,0.857142857142857,0.8,0.9375
"72","Gemella",0.0836816690806918,0.151440304905216,"Gemella","Malawi",45,79,57,1.3,2.3,"UK",23,39,59,1.6,2.4,1,1,-2,FALSE,27,0,"ns",7.9845098565213,7.68378097793601,9.35959159960931,1.37926704146057,11.3149138506612,0.127427841966524,0.418269231892483,0.388771420401797,0.6076345439435,0.207611380125953,0.448664821236571,1.261,1.615,-0.354,0.857142857142857,0.8,0.9375
"73","Georgenia",0.00621730367588915,0.0148622624152182,"Georgenia","Malawi",2,79,2.5,0,0.1,"UK",2,39,5.1,0,0,0.598104337661678,0.737388909445904,-2.6,FALSE,135,0,"ns",-1.11943134687182,-1.399398784532,-0.507882807030976,0.867561349531676,4.75740413892973,0.165521653964521,0.41185897557577,0.287107056120588,0.461939634259783,0.227666471703694,0.406106482568617,0.007,0.002,0.005,0.857142857142857,0.8,0.9375
"74","Gordonia",0.00744209526034957,0.0188040328328,"Gordonia","Malawi",5,79,6.3,0,0.1,"UK",1,39,2.6,0,0,0.662123115733269,0.794547738879922,3.7,TRUE,127,0,"ns",-1.06703095061157,-1.28918435961956,-0.638197461015244,0.592695306549706,5.01225109457642,0.0975419313785636,0.436698718809235,0.517293562019586,0.681807631563395,0.399083427708981,0.583479925080368,0.024,0.003,0.021,0.857142857142857,0.8,0.9375
"75","Granulicatella",0.0345784731630118,0.065506297087355,"Granulicatella","Malawi",26,79,32.9,0.2,0.6,"UK",13,39,33.3,0.2,0.5,1,1,-0.399999999999999,FALSE,58,0,"ns",0.636013581418276,0.439315382241102,0.989887046457604,0.439167322223699,8.77115408288293,0.0478060904918292,0.473958333682617,0.605722495192284,0.763483901965977,0.570414633902491,0.744523337256458,0.247,0.178,0.069,0.857142857142857,0.8,0.9375
"76","Haematobacter",0.00919131658187084,0.024002394503804,"Haematobacter","Malawi",12,79,15.2,0,0.1,"UK",0,39,0,0,0,0.00821200744358537,0.0492720446615122,15.2,TRUE,114,0,"Malawi",-0.704538851678837,-0.719690856128308,-0.68049556463269,-0.215335904153676,5.31126684383957,-0.0300219575905913,0.484375000209206,0.308126597370125,0.485737004804411,0.51147142472688,0.682026030396634,0.048,0,0.048,0.857142857142857,0.8,0.9375
"77","Haemophilus",0.145523541214178,0.259926842595461,"Haemophilus","Malawi",19,79,24.1,0.1,0.4,"UK",19,39,48.7,2.4,6.7,0.0113704830864447,0.0660221598567755,-24.6,FALSE,10,1,"ns",0.566171676858866,-0.232675775119498,5.20423389401353,4.40164320831519,9.35597599650052,0.467441940206975,0.29807692630421,0.00146043426848947,0.0188205351885228,0.0013417825887238,0.023163943995859,0.104,2.438,-2.334,0.857142857142857,0.8,0.9375
"78","Holdemanella",0.0339039633041393,0.0682133438424331,"Holdemanella","Malawi",14,79,17.7,0.1,0.2,"UK",0,39,0,0,0,0.00449388689385148,0.0344650453026703,17.7,TRUE,62,0,"Malawi",-0.682810271593389,-0.617208007014492,-0.781798403399383,-0.435964266669263,5.48732923067929,-0.0643266591328994,0.461538462055989,0.239747880814776,0.427140430138585,0.451619097594306,0.637272020447387,0.048,0,0.048,0.857142857142857,0.8,0.9375
"79","Intestinibacter",0.0018068669991881,0.00618273042491446,"Intestinibacter","Malawi",4,79,5.1,0,0,"UK",0,39,0,0,0,0.300597159047595,0.416211450988977,5.1,TRUE,173,0,"ns",-1.05650638402763,-1.23572970934267,-0.700736751088156,0.557123336868728,4.51224011276003,0.109263844489638,0.445334402021004,0.440770834706624,0.610876571494742,0.411838900346712,0.587653148344619,0.003,0,0.003,0.857142857142857,0.8,0.9375
"80","Janibacter",0.149025894059619,0.28450813535953,"Janibacter","Malawi",34,79,43,0.3,0.8,"UK",4,39,10.3,0,0,0.000299804421583011,0.00599608843166022,32.7,TRUE,8,1,"Malawi",0.514053115299546,1.36043816016185,-0.352476820677145,-2.66484185100936,8.04273725685224,-0.327067084318799,0.358573720004961,0.00396420172718783,0.0334744611587945,0.0268987452136415,0.127676143730731,0.321,0.014,0.307,0.857142857142857,0.8,0.9375
"81","Jeotgalicoccus",0.00596829192972464,0.0140960314325069,"Jeotgalicoccus","Malawi",5,79,6.3,0,0,"UK",0,39,0,0,0,0.16924165036126,0.285493971178503,6.3,TRUE,138,0,"ns",-1.07107977579362,-1.21533564023252,-0.801365859417457,0.329276744824854,4.824699500892,0.0547368317157094,0.471365639150489,0.569475761508934,0.730715232514026,0.52391257653651,0.700267099639309,0.008,0,0.008,0.857142857142857,0.8,0.9375
"82","Klebsiella",0.0472542041201616,0.0890136095187032,"Klebsiella","Malawi",27,79,34.2,2.6,11.6,"UK",16,39,41,2.4,9.8,0.543171958147385,0.678964947684231,-6.8,FALSE,44,0,"ns",0.899264048581598,0.499474316009017,1.92633283954935,1.63284189106561,8.8957705965577,0.168175485768211,0.412660257615291,0.229647436196173,0.448005323808296,0.206302842287681,0.424562086826172,2.605,2.475,0.13,0.857142857142857,0.8,0.9375
"83","Knoellia",0.00557687185370712,0.0209675969980328,"Knoellia","Malawi",4,79,5.1,0,0,"UK",0,39,0,0,0,0.300597159047595,0.416211450988977,5.1,TRUE,143,0,"ns",-1.0697913130422,-1.27147816760291,-0.679817574184463,0.38229300614807,4.60749663918596,0.0686425964382305,0.462555066582584,0.472366601260286,0.636363136466559,0.42860492696337,0.60476744128037,0.006,0,0.006,0.857142857142857,0.8,0.9375
"84","Kocuria",0.377239306582917,0.67910225613118,"Kocuria","Malawi",47,79,59.5,1.4,4.6,"UK",10,39,25.6,0.1,0.2,0.000774803362048667,0.00996175751205429,33.9,TRUE,3,1,"Malawi",2.688975731154,5.80044915422147,0.527803109147445,-3.89153622620202,9.0665984482188,-0.420884201404932,0.321185425247431,0.00117982508505653,0.0178452169692125,0.00329139602889298,0.043186908693287,1.384,0.066,1.318,0.857142857142857,0.8,0.9375
"85","Kytococcus",0.0179981637181737,0.0361516340434531,"Kytococcus","Malawi",13,79,16.5,0,0.2,"UK",0,39,0,0,0,0.00459533937368937,0.0344650453026703,16.5,TRUE,84,0,"Malawi",-0.71136539224254,-0.691300819378835,-0.74108351383191,-0.244462141506649,5.41423937861227,-0.0433616817053323,0.472967561435646,0.340663146856743,0.513565413130072,0.484299298145751,0.655200386543323,0.049,0,0.049,0.857142857142857,0.8,0.9375
"86","Lachnoanaerobaculum",0.0049876504232129,0.0109334668486202,"Lachnoanaerobaculum","Malawi",0,79,0,0,0,"UK",3,39,7.7,0.1,0.4,0.0342392363140464,0.112055682482334,-7.7,FALSE,147,0,"ns",-1.17381145715391,-1.55826489336304,-0.39751252282961,1.21913569997032,4.84878413228082,0.220511763297772,0.378205129937033,0.119181159761416,0.260424342604539,0.130204219018817,0.281517828187613,0,0.074,-0.074,0.857142857142857,0.8,0.9375
"87","Lachnoclostridium",0.012456113499399,0.0274298696392972,"Lachnoclostridium","Malawi",9,79,11.4,0,0.1,"UK",1,39,2.6,0,0,0.162050834503514,0.285493971178503,8.8,TRUE,102,0,"ns",-0.837864350343073,-1.03096337810761,-0.496080176173116,0.214654585233868,5.13895101199706,0.0401048150723048,0.480769231026845,0.582910966194109,0.736931335238966,0.540305517485338,0.710314306744633,0.038,0.001,0.037,0.857142857142857,0.8,0.9375
"88","Lachnospira",0.00210597229057219,0.00514973243784521,"Lachnospira","Malawi",7,79,8.9,0,0.1,"UK",1,39,2.6,0,0,0.267933417422082,0.392632807384021,6.3,TRUE,170,0,"ns",-0.775711406538878,-0.874302613366812,-0.603705786062692,0.199256341468189,4.94169476026491,0.030518494131739,0.480769231026845,0.530190927933418,0.690961050538844,0.520197227073632,0.69222660872577,0.018,0.002,0.016,0.857142857142857,0.8,0.9375
"89","Lachnospiraceae_AC2044_group",0.000743894048981151,0.00327443444140758,"Lachnospiraceae_AC2044_group","Malawi",5,79,6.3,0,0,"UK",0,39,0,0,0,0.16924165036126,0.285493971178503,6.3,TRUE,177,0,"ns",-0.993929571103862,-1.14562070127372,-0.732631932395689,0.301455335844452,4.58514906830018,0.0556227872833995,0.471955128581443,0.513049182347589,0.679512304502965,0.500760186444356,0.675038614642567,0.007,0,0.007,0.857142857142857,0.8,0.9375
"90","Lachnospiraceae_ND3007_group",0.0133845030035205,0.0264902850355151,"Lachnospiraceae_ND3007_group","Malawi",10,79,12.7,0.1,0.4,"UK",1,39,2.6,0,0,0.0981400734590774,0.228882528287561,10.1,TRUE,98,0,"ns",-0.729486194130587,-0.796046085055089,-0.606561716290132,-0.101376154281587,5.43701766008641,-0.0145398763616318,0.489182692452453,0.542819891136326,0.711418866183929,0.568858644223828,0.73413161116792,0.092,0.005,0.087,0.857142857142857,0.8,0.9375
"91","Lachnospiraceae_NK4A136_group",0.0398785530920103,0.0857610636312505,"Lachnospiraceae_NK4A136_group","Malawi",17,79,21.5,0.1,0.2,"UK",1,39,2.6,0,0,0.0059784830310363,0.0384331051995191,18.9,TRUE,54,0,"Malawi",-0.403242893001174,-0.271122059131473,-0.602332179064135,-0.719328001468916,5.50554532565463,-0.118612496076589,0.447916667370981,0.271696822294652,0.463431750218615,0.394116550951626,0.586768224283187,0.074,0.004,0.07,0.857142857142857,0.8,0.9375
"92","Lactobacillus",0.0892143664973273,0.182657332524525,"Lactobacillus","Malawi",31,79,39.2,1,2.5,"UK",14,39,35.9,0.8,2.1,0.840882645237143,0.970249206042858,3.3,TRUE,23,0,"ns",1.14440718433461,1.17822055617333,1.07434024341863,-0.0531950788686375,10.9687766306334,-0.00528917543958227,0.497596153878309,0.766221639240095,0.873050652074071,0.726342356334277,0.852822050348432,1.019,0.775,0.244,0.857142857142857,0.8,0.9375
"93","Lactococcus",0.0343900200624053,0.0648754327369007,"Lactococcus","Malawi",7,79,8.9,0,0.1,"UK",7,39,17.9,0,0,0.224336012096194,0.357349399799247,-9,FALSE,61,0,"ns",-0.726658823117583,-1.12501383046285,0.116534484246911,1.31194031150779,5.96056436817939,0.197882468029509,0.399038462946336,0.199662032362618,0.369175905579425,0.136525847658414,0.304142162410271,0.015,0.011,0.004,0.857142857142857,0.8,0.9375
"94","Lawsonella",0.044767957145196,0.0847852946189682,"Lawsonella","Malawi",15,79,19,0.1,0.4,"UK",10,39,25.6,0.1,0.1,0.474423820262108,0.609973483194139,-6.6,FALSE,49,0,"ns",-0.180453654668211,-0.545538215778018,0.562432985965289,1.26810126199297,7.81709198141944,0.160891530809654,0.414096917482608,0.184953897372857,0.371672735736707,0.206519204501127,0.393672258848643,0.09,0.055,0.035,0.857142857142857,0.8,0.9375
"95","Leuconostoc",0.00969129874762415,0.0222784692373064,"Leuconostoc","Malawi",7,79,8.9,0.3,2.2,"UK",0,39,0,0,0,0.0938082687319907,0.228882528287561,8.9,TRUE,112,0,"ns",-1.03076392321004,-1.1809220419461,-0.705128373414004,0.220063869416479,4.83701043303774,0.0381272490166378,0.473958333682617,0.52123802730958,0.696286086517735,0.481712447475768,0.664452199143233,0.297,0,0.297,0.857142857142857,0.8,0.9375
"96","Libanicoccus",0.00801578970742962,0.0208573192979813,"Libanicoccus","Malawi",11,79,13.9,0.4,1.7,"UK",0,39,0,0,0,0.0152660648938953,0.0733573752938646,13.9,TRUE,122,0,"ns",-0.806926026074892,-0.839659229284123,-0.754673461381325,-0.163749330733026,5.37335705964004,-0.0273862080917775,0.48758012837136,0.321450396693557,0.50502362245218,0.52914679606914,0.703258340249497,0.421,0,0.421,0.857142857142857,0.8,0.9375
"97","Luteimonas",0.0714681061969482,0.1605133953009,"Luteimonas","Malawi",19,79,24.1,0.1,0.3,"UK",1,39,2.6,0,0,0.00320609951067719,0.0312299824190548,21.5,TRUE,33,0,"Malawi",-0.390446268989413,-0.297096931417974,-0.588516482872111,-0.735458102506518,6.20963391590446,-0.11042604195184,0.443331999165323,0.157180148285738,0.342387130106398,0.38601395014888,0.579598321038742,0.104,0.001,0.103,0.857142857142857,0.8,0.9375
"98","Marmoricola",0.000682311078387897,0.00196097328668456,"Marmoricola","Malawi",4,79,5.1,0,0,"UK",0,39,0,0,0,0.300597159047595,0.416211450988977,5.1,TRUE,178,0,"ns",-1.03491496879606,-1.18733306589176,-0.74911016590676,0.276838196947452,4.69440883909037,0.0521162146648038,0.472355769601675,0.507735753372148,0.669717047134851,0.451578011421153,0.629068877949374,0.003,0,0.003,0.857142857142857,0.8,0.9375
"99","Marvinbryantia",0.00276312640567707,0.00829673389116316,"Marvinbryantia","Malawi",6,79,7.6,0,0,"UK",0,39,0,0,0,0.176054615560077,0.285493971178503,7.6,TRUE,164,0,"ns",-0.961303986625373,-1.09380229888099,-0.698509289670747,0.31444770618632,4.72105918451311,0.0559433216961728,0.471766119721776,0.544590316090989,0.700095199082366,0.508736156298641,0.67915752235195,0.011,0,0.011,0.857142857142857,0.8,0.9375
"100","Megamonas",0.000485590280744958,0.00178289292985762,"Megamonas","Malawi",4,79,5.1,0,0.2,"UK",0,39,0,0,0,0.300597159047595,0.416211450988977,5.1,TRUE,180,0,"ns",-1.11954392050973,-1.31141535517241,-0.76844372851394,0.45837031322244,4.68556530333013,0.0778559705652384,0.45673076981391,0.458679483111886,0.629876255797249,0.397305154194484,0.583122395067779,0.021,0,0.021,0.857142857142857,0.8,0.9375
"101","Methylobacterium",0.083715069081895,0.186351327154671,"Methylobacterium","Malawi",20,79,25.3,0.4,1.4,"UK",7,39,17.9,0,0.1,0.486098231937324,0.620550934388074,7.4,TRUE,26,0,"ns",-0.0796033784683967,-0.203574122349337,0.094414241868666,-0.137528406709499,7.56379200540803,-0.0165410356199117,0.490588706573567,0.520744668153019,0.701990081692928,0.62843204128234,0.78553760491812,0.431,0.019,0.412,0.857142857142857,0.8,0.9375
"102","Methyloversatilis",0.000770733643021278,0.0026083158876398,"Methyloversatilis","Malawi",4,79,5.1,0,0.1,"UK",0,39,0,0,0,0.300597159047595,0.416211450988977,5.1,TRUE,176,0,"ns",-1.02424245776442,-1.20886742993089,-0.702523539387448,0.363446891101185,4.63140497545365,0.0613089918018844,0.461538462055989,0.526173850215814,0.693954857450687,0.458706730822232,0.636894640970858,0.015,0,0.015,0.857142857142857,0.8,0.9375
"103","Microbacterium",0.0339036870589164,0.0756235736548002,"Microbacterium","Malawi",10,79,12.7,0.1,0.3,"UK",0,39,0,0,0,0.0293871150217849,0.112055682482334,12.7,TRUE,63,0,"ns",-0.837432148832725,-0.899905189995266,-0.742029926469973,-0.0480762363883329,5.31536290097821,-0.00756749614417488,0.497396876286294,0.393274230305112,0.580721607387277,0.537363333854636,0.712805322664433,0.069,0,0.069,0.857142857142857,0.8,0.9375
"104","Micrococcus",0.255493892194765,0.475066003458398,"Micrococcus","Malawi",51,79,64.6,0.7,1.1,"UK",10,39,25.6,0.1,0.3,8.14023860704828e-05,0.00244207158211448,39,TRUE,4,1,"Malawi",4.77365689214118,7.79201235777281,0.453412812468946,-4.73924557664034,9.24268133972192,-0.513109480793601,0.318782541835168,0.00102905367806072,0.0159061421045579,0.00239601533005447,0.0365107287423234,0.7,0.122,0.578,0.857142857142857,0.8,0.9375
"105","Mitsuokella",0.00268239366162622,0.0093610869062502,"Mitsuokella","Malawi",8,79,10.1,0,0.1,"UK",0,39,0,0,0,0.0511502535817737,0.156051621096937,10.1,TRUE,165,0,"ns",-0.829235451578286,-0.897491920016174,-0.687315833324952,0.0282366060738042,4.80105014358724,0.00512003430071566,0.497797356857634,0.51417832328916,0.690142228519465,0.534789235381182,0.713424924567421,0.015,0,0.015,0.857142857142857,0.8,0.9375
"106","Moraxella",0.0217626770849533,0.0398352957299328,"Moraxella","Malawi",10,79,12.7,0.2,1.2,"UK",7,39,17.9,0.1,0.4,0.577964575946987,0.717473266692812,-5.2,FALSE,75,0,"ns",-0.641346750086962,-0.989283130802688,-0.00271486926226139,1.10318076303167,7.25756555563757,0.134884908611802,0.41666666781319,0.292468776138932,0.492513661462999,0.241328859072928,0.435190806207464,0.217,0.131,0.086,0.857142857142857,0.8,0.9375
"107","Neisseria",0.03630136439479,0.0687896977695591,"Neisseria","Malawi",15,79,19,0.1,0.6,"UK",10,39,25.6,0.4,1.2,0.474423820262108,0.609973483194139,-6.6,FALSE,55,0,"ns",-0.226302564326559,-0.556428052711203,0.436240087313058,1.28385526330706,7.89687997311756,0.155904331618316,0.420104126045759,0.124014608716724,0.307907027075639,0.213081798418203,0.414441724005048,0.113,0.408,-0.295,0.857142857142857,0.8,0.9375
"108","Nesterenkonia",0.00316977349459416,0.0075994677364265,"Nesterenkonia","Malawi",5,79,6.3,0,0.1,"UK",0,39,0,0,0,0.16924165036126,0.285493971178503,6.3,TRUE,162,0,"ns",-1.03293635702726,-1.1961536160785,-0.736587445767233,0.371865425039415,4.62984443782898,0.0674854456882241,0.461538462055989,0.52296383901146,0.688995207569557,0.465583739172257,0.647927078953137,0.012,0,0.012,0.857142857142857,0.8,0.9375
"109","Nocardioides",0.00543014389504967,0.0134471984793787,"Nocardioides","Malawi",7,79,8.9,0,0,"UK",1,39,2.6,0,0,0.267933417422082,0.392632807384021,6.3,TRUE,144,0,"ns",-0.988344506405475,-1.11957968540148,-0.692138938465199,0.367127270909771,5.14963645037884,0.0592966919599977,0.470965158579203,0.512847664850299,0.687412948737757,0.470685581523758,0.65040160113665,0.013,0.003,0.01,0.857142857142857,0.8,0.9375
"110","Ochrobactrum",0.0086014797958822,0.0264440722387762,"Ochrobactrum","Malawi",9,79,11.4,0.1,0.9,"UK",0,39,0,0,0,0.0288868689998783,0.112055682482334,11.4,TRUE,118,0,"ns",-0.890915120557592,-0.958862677460701,-0.784206583616426,-0.0413916453534409,4.97755210390654,-0.00558379462161879,0.496394230817464,0.494317199268599,0.664636126530581,0.5474296556126,0.718190053387005,0.128,0,0.128,0.857142857142857,0.8,0.9375
"111","Odoribacter",0.00322710814004079,0.00796776189619627,"Odoribacter","Malawi",4,79,5.1,0,0.1,"UK",1,39,2.6,0,0,1,1,2.5,TRUE,161,0,"ns",-1.06448755395173,-1.28635335430881,-0.536377861068589,0.643381742008179,4.63614177562933,0.116334142362624,0.437900641869302,0.449155067488481,0.618743102515129,0.361657541149821,0.553611494526599,0.011,0,0.011,0.857142857142857,0.8,0.9375
"112","Olsenella",0.000669299572618785,0.00228544848512674,"Olsenella","Malawi",6,79,7.6,0,0.1,"UK",0,39,0,0,0,0.176054615560077,0.285493971178503,7.6,TRUE,179,0,"ns",-0.939862332981525,-1.11323384771973,-0.639319178192922,0.307980783818456,4.96078917659262,0.0508148085049671,0.469551282460083,0.52782600809899,0.700341079209419,0.46830032740631,0.645476542079526,0.034,0,0.034,0.857142857142857,0.8,0.9375
"113","Ornithinimicrobium",0.0169370641015999,0.0362094250348905,"Ornithinimicrobium","Malawi",11,79,13.9,0,0.1,"UK",1,39,2.6,0,0,0.100986776418325,0.228882528287561,11.3,TRUE,87,0,"ns",-0.721730996136857,-0.796763656013146,-0.560329435923378,-0.0297639976834576,5.38378255760423,-0.00613046375997362,0.497195512858027,0.48188477439034,0.657035447291612,0.532410662035673,0.710965443901132,0.038,0.001,0.037,0.857142857142857,0.8,0.9375
"114","Pantoea",0.0398992738064833,0.0731708596128575,"Pantoea","Malawi",13,79,16.5,0.6,3.4,"UK",8,39,20.5,0.3,1.4,0.614680502384334,0.752670002919593,-4,FALSE,53,0,"ns",-0.476406923990245,-0.871642591431844,0.247822406114317,1.12261535772645,8.33604172082421,0.128241254677409,0.413060898635059,0.293641881436009,0.499180485858637,0.228815230898476,0.421037860349561,0.577,0.332,0.245,0.857142857142857,0.8,0.9375
"115","Parabacteroides",0.0142222907326569,0.0291152010881522,"Parabacteroides","Malawi",15,79,19,0.1,0.2,"UK",3,39,7.7,0,0.2,0.172193369381949,0.285493971178503,11.3,TRUE,95,0,"ns",-0.386702794006084,-0.406247031291384,-0.335794123994663,-0.127088141877001,6.04652186241211,-0.0198559135488946,0.489787745430901,0.590528092721687,0.746202092140922,0.569623223495206,0.741302249052903,0.052,0.038,0.014,0.857142857142857,0.8,0.9375
"116","Paracoccus",0.145882530931749,0.267030447607183,"Paracoccus","Malawi",38,79,48.1,0.5,1.2,"UK",7,39,17.9,0,0.1,0.00225297500499549,0.0241342038490748,30.2,TRUE,9,1,"Malawi",1.20972145007261,2.77369450475352,0.0492012541976106,-2.63137598789894,8.04308241210479,-0.319778501559275,0.365638768455384,0.0130101053821802,0.0811332747045938,0.0285346959728964,0.14221874248816,0.492,0.042,0.45,0.857142857142857,0.8,0.9375
"117","Paucibacter",0.00790656977696451,0.0174308114641192,"Paucibacter","Malawi",0,79,0,0,0,"UK",2,39,5.1,0,0.2,0.107344632768362,0.228882528287561,-5.1,FALSE,123,0,"ns",-1.19300746012509,-1.52794257974657,-0.47093564757505,1.03847431280788,4.72813399842647,0.185211677356707,0.396233975809429,0.143107913209628,0.291393290586386,0.151453644636351,0.310825481365891,0,0.027,-0.027,0.857142857142857,0.8,0.9375
"118","Pelomonas",0.0156410947667399,0.0317537820088934,"Pelomonas","Malawi",7,79,8.9,0,0.2,"UK",0,39,0,0,0,0.0938082687319907,0.228882528287561,8.9,TRUE,90,0,"ns",-1.00609783718078,-1.13212984063403,-0.761514871854802,0.191246150200599,4.97440438198288,0.0342331310250264,0.483380056289659,0.544513704240736,0.711501922338644,0.513720550456539,0.690502300689057,0.031,0,0.031,0.857142857142857,0.8,0.9375
