"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_n","group1_prev","group1_mean","group1_sd","group2_country","group2_present","group2_n","group2_prev","group2_mean","group2_sd","fisher_p","fisher_padj","prev_diff","enriched_group1","rf_rank","rf_top20","fisher_col","rab.all","rab.win.India (IPV)","rab.win.India (OPV)","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_country1","mean_rabund_country2","mean_rabund_diff","crossval_median","crossval_quartile_1","crossval_quartile_3"
"59","Enhydrobacter",0.121021306902516,0.225312469945281,"Enhydrobacter","India (OPV)",111,184,60.3,0.5,2.3,"India (IPV)",60,90,66.7,0.8,2.8,0.353320278855176,0.731189399386984,-6.40000000000001,FALSE,20,1,"ns",5.87592490409645,6.12980526701055,5.79901369882341,-0.415398630186305,8.32247259977369,-0.0514553168693712,0.472305538984784,0.45715912784813,0.754565575781681,0.456092495978914,0.808655007756383,0.544,0.776,-0.232,0.65,0.55,0.75
"60","Enterobacter",0.0631758122905036,0.12217756387606,"Enterobacter","India (OPV)",44,184,23.9,0.1,0.3,"India (IPV)",25,90,27.8,0.1,0.4,0.553673523708821,0.866227336192666,-3.9,FALSE,49,0,"ns",-0.406028156442888,-0.261174348499504,-0.482684670008393,-0.140988215807767,7.1425757689852,-0.0169335960232569,0.490600000031345,0.621556829124193,0.83894523096018,0.59537520211691,0.845822426907392,0.092,0.102,-0.01,0.65,0.55,0.75
"61","Enterococcus",0.0763911721117298,0.152003949279773,"Enterococcus","India (OPV)",51,184,27.7,0.1,0.5,"India (IPV)",27,90,30,0.3,0.9,0.775748935448445,0.954298893908865,-2.3,FALSE,42,0,"ns",-0.164307484289688,0.0536910552872776,-0.262822762303419,-0.410499056949318,8.29664951501362,-0.0458882797989318,0.4718000000943,0.538176851298609,0.787760214712609,0.524883372605723,0.803987089659729,0.14,0.308,-0.168,0.65,0.55,0.75
"62","Erythrobacter",0.0124676419929906,0.026229206109198,"Erythrobacter","India (OPV)",14,184,7.6,0,0,"India (IPV)",5,90,5.6,0,0.2,0.620088165249023,0.866227336192666,2,TRUE,149,0,"ns",-1.29689279263028,-1.46072620863489,-1.22283360935168,0.250364478258792,5.20715803305347,0.0427699523323927,0.477304539167959,0.509151885009905,0.750858556939966,0.497999832161118,0.774533986884377,0.01,0.028,-0.018,0.65,0.55,0.75
"63","Escherichia/Shigella",0.0197467159941823,0.0401403408357449,"Escherichia/Shigella","India (OPV)",10,184,5.4,0,0.1,"India (IPV)",9,90,10,0.1,0.3,0.205108638102052,0.571614237333587,-4.6,FALSE,123,0,"ns",-1.3425701691283,-1.24686532694802,-1.39605221439809,-0.164509748972468,5.40394743208054,-0.0298564220754114,0.485000000050045,0.45217276016434,0.719452155110211,0.524375783925981,0.795165379820332,0.015,0.053,-0.038,0.65,0.55,0.75
"64","Exiguobacterium",0.0875077464257475,0.170627045028917,"Exiguobacterium","India (OPV)",75,184,40.8,0.2,0.8,"India (IPV)",38,90,42.2,0.5,1.8,0.896128378258992,1,-1.40000000000001,FALSE,38,0,"ns",1.14258000920911,1.21659515026996,1.11375123206769,-0.097167610697718,8.23095765028095,-0.011893990477336,0.495100979820364,0.714613313036494,0.884504037533833,0.737514374459005,0.912875406183954,0.242,0.478,-0.236,0.65,0.55,0.75
"65","Finegoldia",0.0348911600759917,0.0656078345189217,"Finegoldia","India (OPV)",30,184,16.3,0,0.1,"India (IPV)",8,90,8.9,0,0.1,0.135406573062895,0.493539369157922,7.4,TRUE,88,0,"ns",-0.955478477158946,-1.22156391777582,-0.823888230408437,0.486245585952091,6.0068941662685,0.071549120758522,0.462107578611291,0.311949801912626,0.620659001511831,0.35740378765808,0.688186356353799,0.036,0.019,0.017,0.65,0.55,0.75
"66","Flavobacterium",0.0341689953834092,0.0744106455423725,"Flavobacterium","India (OPV)",14,184,7.6,0,0.2,"India (IPV)",14,90,15.6,0.1,0.2,0.054987160698005,0.30154249415035,-8,FALSE,90,0,"ns",-1.16248846130862,-0.917791338623323,-1.27928211787744,-0.468228082997864,5.86819544456084,-0.0744563855678788,0.460907818567369,0.300218429018015,0.605797221748436,0.344314672758204,0.676990912038982,0.036,0.058,-0.022,0.65,0.55,0.75
"67","Friedmanniella",0.119492593258382,0.249965426884868,"Friedmanniella","India (OPV)",2,184,1.1,0,0,"India (IPV)",12,90,13.3,0.2,1.2,4.47481019821107e-05,0.00302098558175873,-12.2,FALSE,21,0,"India (IPV)",-1.47433127194988,-1.20293930774666,-1.60741591349444,-0.66885263169684,5.56471660986358,-0.108847037311861,0.439000000206405,0.0834292447784466,0.327669275584634,0.211518830561258,0.559892808874972,0.001,0.157,-0.156,0.65,0.55,0.75
"68","Fusicatenibacter",0.0115899094650761,0.0279639608469421,"Fusicatenibacter","India (OPV)",11,184,6,0,0,"India (IPV)",2,90,2.2,0,0.1,0.232084256472935,0.597792781824227,3.8,TRUE,156,0,"ns",-1.45621684620186,-1.58838235515525,-1.38695952256045,0.228304059509358,4.97749416930781,0.0416903445625133,0.479504099248571,0.437880580974993,0.698754623132003,0.435403509054578,0.733628510351913,0.009,0.01,-0.001,0.65,0.55,0.75
"69","Fusobacterium",0.0178502509206411,0.0349134549683899,"Fusobacterium","India (OPV)",8,184,4.3,0,0.1,"India (IPV)",6,90,6.7,0,0.1,0.398404569090634,0.758109211033474,-2.4,FALSE,129,0,"ns",-1.44184820726604,-1.42987622880122,-1.44955729776124,-0.0419742346764416,5.23481469972409,-0.00634825134106254,0.495800000014001,0.488723512937347,0.746047361173902,0.496205014021687,0.786912250843639,0.008,0.025,-0.017,0.65,0.55,0.75
"70","Gemella",0.170833243134451,0.326351029688763,"Gemella","India (OPV)",120,184,65.2,2.4,4.7,"India (IPV)",61,90,67.8,2.3,2.9,0.78599463545954,0.954298893908865,-2.59999999999999,FALSE,12,1,"ns",9.17842614150274,9.49766530871207,9.06592720958225,-0.175171232268656,11.088010214077,-0.0159070821477468,0.487200000042695,0.74680176346612,0.901751491026903,0.692313422453516,0.907496293410955,2.365,2.262,0.103,0.65,0.55,0.75
"71","Gemmatirosa",0.0155595267412053,0.0299799820430075,"Gemmatirosa","India (OPV)",14,184,7.6,0,0.1,"India (IPV)",8,90,8.9,0,0.2,0.813395564771574,0.960258652855331,-1.3,FALSE,140,0,"ns",-1.33830866946562,-1.28591421459168,-1.36293812244548,-0.0850155964512114,5.53598566997923,-0.0119443594172651,0.492501499725051,0.581970249177414,0.804440381429991,0.541576282021838,0.815982600078364,0.016,0.039,-0.023,0.65,0.55,0.75
"72","Geobacillus",0.100541985482589,0.205215688892365,"Geobacillus","India (OPV)",43,184,23.4,0.1,0.4,"India (IPV)",25,90,27.8,0.4,1.4,0.458065784659804,0.81115816033507,-4.4,FALSE,30,0,"ns",-0.456269241201916,-0.3325481708711,-0.51498807571968,-0.359661360697229,7.75171507103758,-0.0428278947724081,0.479304139241242,0.353893646046886,0.67284033759825,0.484200642805833,0.783691089608207,0.098,0.37,-0.272,0.65,0.55,0.75
"73","Glutamicibacter",0.00775419720022766,0.0178723285896617,"Glutamicibacter","India (OPV)",11,184,6,0,0.1,"India (IPV)",3,90,3.3,0,0,0.559844784400795,0.866227336192666,2.7,TRUE,166,0,"ns",-1.41464213714661,-1.52135766456646,-1.36184479303153,0.200210198670223,4.88595594247317,0.0374013099303759,0.481503699321862,0.439808983562611,0.71432566093732,0.494767232813357,0.786114003609716,0.015,0.003,0.012,0.65,0.55,0.75
"74","Gordonia",0.0289081781290323,0.0599229371982256,"Gordonia","India (OPV)",8,184,4.3,0,0.1,"India (IPV)",9,90,10,0,0,0.106197834703617,0.475095576305654,-5.7,FALSE,100,0,"ns",-1.3882754052123,-1.21310988779611,-1.46590730053623,-0.329233154589328,5.19924884550345,-0.0543007347651506,0.473800000087574,0.403284072539865,0.67782025996994,0.442629531819281,0.731815912534367,0.01,0.011,-0.000999999999999999,0.65,0.55,0.75
"75","Granulicatella",0.0691041387099868,0.126934948408335,"Granulicatella","India (OPV)",59,184,32.1,0.2,0.7,"India (IPV)",21,90,23.3,0.2,0.8,0.157846346403052,0.493539369157922,8.8,TRUE,48,0,"ns",-0.0987797636625274,-0.461438876524024,0.101672132496829,0.699417931333676,7.87468344057509,0.0821956907735376,0.458600000138952,0.266958900904672,0.599592944956508,0.303346659725051,0.666074050383374,0.201,0.183,0.018,0.65,0.55,0.75
"76","Haemophilus",0.118215295656273,0.220466537749071,"Haemophilus","India (OPV)",67,184,36.4,0.4,2.1,"India (IPV)",41,90,45.6,0.5,1.4,0.150455839957518,0.493539369157922,-9.2,FALSE,22,0,"ns",0.779819001699021,1.52074204939996,0.476935667408608,-0.74232471957343,9.11025171659831,-0.0800072197695869,0.455908818384416,0.281441682655229,0.622448080032309,0.257292694718625,0.650237819326159,0.426,0.533,-0.107,0.65,0.55,0.75
"77","Halomonas",0.0309780231109926,0.060510873035744,"Halomonas","India (OPV)",28,184,15.2,0.2,1.1,"India (IPV)",16,90,17.8,0,0.1,0.602075571264576,0.866227336192666,-2.6,FALSE,95,0,"ns",-0.873022334001963,-0.863643549530167,-0.88307804520773,0.00973668247899262,6.62185833078396,0.00192368986660389,0.499300139974337,0.662232285555836,0.856661682311682,0.640301301060656,0.87606674653798,0.176,0.035,0.141,0.65,0.55,0.75
"78","Holdemanella",0.0112091027714194,0.0286216205102611,"Holdemanella","India (OPV)",12,184,6.5,0,0.2,"India (IPV)",4,90,4.4,0,0,0.591978675311885,0.866227336192666,2.1,TRUE,157,0,"ns",-1.3753430229942,-1.40076111632785,-1.36039539578977,0.0785352754052999,5.04904327255414,0.0145682300965009,0.491701659695724,0.465406400011058,0.730767209124847,0.48185571228487,0.772354170242643,0.028,0.006,0.022,0.65,0.55,0.75
"79","Hydrogenobacter",0.011606346407815,0.0229919577225744,"Hydrogenobacter","India (OPV)",4,184,2.2,0,0,"India (IPV)",5,90,5.6,0,0,0.159674501786387,0.493539369157922,-3.4,FALSE,155,0,"ns",-1.49763209172957,-1.43549532379491,-1.53104235570953,-0.161216681959104,4.85710429395447,-0.0277240743721939,0.484103179417149,0.45646426681405,0.724391028480249,0.488272378405965,0.783100450375222,0.001,0.008,-0.007,0.65,0.55,0.75
"80","Hydrogenophilus",0.141863289112672,0.262211266772549,"Hydrogenophilus","India (OPV)",92,184,50,0.3,1,"India (IPV)",40,90,44.4,0.6,1.6,0.440357435834151,0.796391107359635,5.6,TRUE,14,1,"ns",2.13823265974187,1.32447802162005,3.0063514600187,0.551746633709785,9.01996252876716,0.05764208679244,0.47110577894083,0.450175708138693,0.753075958484044,0.46767162527281,0.800585394662783,0.305,0.63,-0.325,0.65,0.55,0.75
"81","Janibacter",0.0744176750025698,0.140042276540584,"Janibacter","India (OPV)",75,184,40.8,0.3,1.2,"India (IPV)",37,90,41.1,0.2,0.6,1,1,-0.300000000000004,FALSE,44,0,"ns",1.00651819499825,0.933774734752985,1.03274395275072,0.261906062175395,8.64180182718804,0.0320896323407897,0.484400000052051,0.670012308342901,0.864099903127019,0.651050904375059,0.881749406319356,0.313,0.234,0.079,0.65,0.55,0.75
"82","Janthinobacterium",0.0203036815299553,0.0403839585243927,"Janthinobacterium","India (OPV)",2,184,1.1,0,0,"India (IPV)",8,90,8.9,0,0.1,0.00258822683346454,0.0479350617966623,-7.8,FALSE,119,0,"India (IPV)",-1.49376800085833,-1.32724353858981,-1.57205814712273,-0.405667410532297,4.83696386408156,-0.0684448386847503,0.465906818750402,0.332246730630386,0.605002150024826,0.387997090128033,0.682821079225887,0.003,0.017,-0.014,0.65,0.55,0.75
"83","Jeotgalicoccus",0.0203467422671358,0.0430189716423047,"Jeotgalicoccus","India (OPV)",19,184,10.3,0,0.3,"India (IPV)",6,90,6.7,0,0.1,0.378642701475704,0.742466297756028,3.6,TRUE,118,0,"ns",-1.24137836798409,-1.35312794618401,-1.18130937280773,0.246129012880087,5.54071878281969,0.0396334547723938,0.477600000074817,0.484087657010112,0.740965415156109,0.493024456400537,0.778682852815803,0.049,0.022,0.027,0.65,0.55,0.75
"84","Klebsiella",0.116844630528042,0.223642897340932,"Klebsiella","India (OPV)",78,184,42.4,0.5,3,"India (IPV)",47,90,52.2,0.3,0.6,0.155332493963659,0.493539369157922,-9.8,FALSE,24,0,"ns",1.63128598019836,4.17658683063965,1.09566144059236,-0.93426609934188,8.85432085234525,-0.101751905291387,0.446400000180744,0.270185373437518,0.619528137121945,0.183890503816148,0.590502154135119,0.549,0.312,0.237,0.65,0.55,0.75
"85","Kocuria",0.132034329639194,0.242374917286513,"Kocuria","India (OPV)",126,184,68.5,0.5,0.9,"India (IPV)",60,90,66.7,0.7,1.9,0.784003474780699,0.954298893908865,1.8,TRUE,16,1,"ns",7.05278635270098,7.09501878749554,7.03280969962046,0.111579072205073,8.33462823681297,0.014803150084703,0.491501699688392,0.679865637053178,0.872301294397276,0.765860413673411,0.929182560161727,0.471,0.705,-0.234,0.65,0.55,0.75
"86","Kytococcus",0.0492501225337815,0.09133889383147,"Kytococcus","India (OPV)",32,184,17.4,0,0.2,"India (IPV)",20,90,22.2,0.1,0.2,0.412171173909593,0.761620647441639,-4.8,FALSE,71,0,"ns",-0.691023878887227,-0.457190325400266,-0.817719318211975,-0.463184070508417,6.80940813624405,-0.0648227586346386,0.467000000110482,0.432511602477585,0.708085145955136,0.43916913438549,0.740589342632865,0.047,0.066,-0.019,0.65,0.55,0.75
"87","Lactobacillus",0.0624961740528326,0.124021444605972,"Lactobacillus","India (OPV)",38,184,20.7,0.2,0.9,"India (IPV)",22,90,24.4,0.2,0.7,0.534335252887054,0.866227336192666,-3.7,FALSE,51,0,"ns",-0.492602227264983,-0.324754136992,-0.56743596919334,-0.329036400954852,7.56786821786673,-0.0425145134436815,0.477504499175287,0.55342697951317,0.798966435347401,0.527896154862849,0.810044534261056,0.169,0.201,-0.032,0.65,0.55,0.75
"88","Lactococcus",0.0559040988744749,0.116318878784464,"Lactococcus","India (OPV)",22,184,12,0,0.2,"India (IPV)",15,90,16.7,0.1,0.6,0.346608696431716,0.731189399386984,-4.7,FALSE,61,0,"ns",-1.07897671331235,-0.94941464317892,-1.13370861943728,-0.310091266713266,6.08936390124742,-0.0444393751252262,0.474800000084214,0.431340796180704,0.712578390357844,0.508228519504049,0.785874619769552,0.027,0.096,-0.069,0.65,0.55,0.75
"89","Lapillicoccus",0.0490157259704646,0.118759537848741,"Lapillicoccus","India (OPV)",24,184,13,0,0.1,"India (IPV)",4,90,4.4,0,0.3,0.0325856229459238,0.237054417021512,8.6,TRUE,72,0,"ns",-1.21429362412779,-1.53159119668049,-1.05035868685726,0.662438288805153,5.63815757471956,0.10002496023478,0.449110178135746,0.16429749627533,0.46045222011246,0.241820702514357,0.579321702878437,0.023,0.037,-0.014,0.65,0.55,0.75
"90","Lawsonella",0.0543814616549953,0.11395280082709,"Lawsonella","India (OPV)",23,184,12.5,0.1,0.6,"India (IPV)",14,90,15.6,0.1,0.5,0.57264159056713,0.866227336192666,-3.1,FALSE,64,0,"ns",-1.03248826652953,-0.950207481673903,-1.07125952182713,-0.233547209001187,6.32462509975937,-0.0331783956889899,0.481103779307203,0.521657812449643,0.776681444683996,0.567901184868322,0.824892122939605,0.07,0.099,-0.029,0.65,0.55,0.75
"91","Luteimonas",0.0253182017229302,0.0488464298073485,"Luteimonas","India (OPV)",28,184,15.2,0,0.1,"India (IPV)",12,90,13.3,0,0.2,0.719925042992422,0.949207954110927,1.9,TRUE,105,0,"ns",-0.910046899100071,-1.01403915924169,-0.860412595432997,0.234787523688214,6.02588369238533,0.0341445890214428,0.481503699321862,0.576844411903852,0.800973637708541,0.571271777676579,0.817980656397174,0.034,0.034,0,0.65,0.55,0.75
"92","Lysobacter",0.0528669430638158,0.102594923723628,"Lysobacter","India (OPV)",24,184,13,0,0.3,"India (IPV)",19,90,21.1,0.1,0.4,0.110628024586942,0.480567838067692,-8.1,FALSE,65,0,"ns",-0.948718377108273,-0.646192796407211,-1.09947708304438,-0.568096713167559,6.64959581614927,-0.0808890448427977,0.45390921831126,0.274176296056413,0.588961497367595,0.320923069627616,0.656913139330485,0.049,0.103,-0.054,0.65,0.55,0.75
"93","Macrococcus",0.0310368262799381,0.0639708662177022,"Macrococcus","India (OPV)",19,184,10.3,0,0.1,"India (IPV)",13,90,14.4,0,0.1,0.323057428083213,0.71324367239151,-4.1,FALSE,94,0,"ns",-1.10176237165816,-0.905052170295061,-1.1976851600257,-0.404919749602745,5.75731810857437,-0.0627976220950066,0.465600000115212,0.49450384477181,0.754552174216075,0.434082918859499,0.745473365691042,0.017,0.025,-0.008,0.65,0.55,0.75
"94","Marinococcus",0.0167229073495862,0.0343538676447386,"Marinococcus","India (OPV)",21,184,11.4,0.1,0.5,"India (IPV)",8,90,8.9,0,0.1,0.676481164117936,0.922249401862068,2.5,TRUE,135,0,"ns",-1.09779333168228,-1.21017680622314,-1.03933776740729,0.210697068216266,5.65046880963449,0.034011158081982,0.479304139241242,0.454606025840161,0.721960994317566,0.509855724400753,0.791950895145355,0.075,0.014,0.061,0.65,0.55,0.75
"95","Marmoricola",0.0198347767185186,0.0410741953132318,"Marmoricola","India (OPV)",9,184,4.9,0,0.1,"India (IPV)",6,90,6.7,0,0.2,0.577150820668385,0.866227336192666,-1.8,FALSE,121,0,"ns",-1.40846894369803,-1.40930658975202,-1.40760392242796,-0.0725463725836697,5.1688543991501,-0.0130671763784667,0.494000000020003,0.55880385939954,0.79049455945555,0.54936531676064,0.820168000989535,0.01,0.031,-0.021,0.65,0.55,0.75
"96","Massilia",0.214418173096638,0.423293324516812,"Massilia","India (OPV)",29,184,15.8,0.1,0.3,"India (IPV)",36,90,40,0.2,0.5,1.80702681717753e-05,0.00302098558175873,-24.2,FALSE,5,1,"India (IPV)",-0.496112314800852,0.771288278991132,-0.949303770000139,-2.13267070307814,7.45079327887016,-0.274728391098228,0.371000000460664,0.0024606937820876,0.0755441650074214,0.00327094869917589,0.114289255706499,0.065,0.187,-0.122,0.65,0.55,0.75
"97","Methylobacterium",0.0370064872872148,0.0719308742758335,"Methylobacterium","India (OPV)",38,184,20.7,0.1,0.2,"India (IPV)",8,90,8.9,0,0.1,0.0156405255515398,0.166370467319264,11.8,TRUE,84,0,"ns",-0.894545391711366,-1.27549910601454,-0.706503645756646,0.803671720724786,6.51877851086816,0.119539859461538,0.433313337558757,0.117913787820967,0.408385706124229,0.201647640784076,0.541944025371442,0.056,0.03,0.026,0.65,0.55,0.75
"98","Methyloversatilis",0.00505994759802835,0.0112638672851289,"Methyloversatilis","India (OPV)",10,184,5.4,0.1,0.4,"India (IPV)",0,90,0,0,0,0.0334665059324488,0.237054417021512,5.4,TRUE,170,0,"ns",-1.53588053090615,-1.68615583068495,-1.45635914720726,0.210329779961102,4.80741224781948,0.038958650193386,0.478200000072805,0.291236226481686,0.584711506055777,0.450442968509556,0.745957633169666,0.058,0,0.058,0.65,0.55,0.75
"99","Microbacterium",0.0607586227055457,0.124777526447714,"Microbacterium","India (OPV)",23,184,12.5,0,0.1,"India (IPV)",15,90,16.7,0.1,0.4,0.35699247146541,0.731189399386984,-4.2,FALSE,54,0,"ns",-1.06576460802025,-0.8730893361079,-1.15157866734589,-0.385955528835527,6.51462432314787,-0.0490064103098697,0.47250549899211,0.278112141178296,0.591025728894385,0.392640283946106,0.719567422728556,0.015,0.127,-0.112,0.65,0.55,0.75
"100","Micrococcus",0.18723745632791,0.34021606246083,"Micrococcus","India (OPV)",149,184,81,0.6,1.1,"India (IPV)",71,90,78.9,1,2.3,0.746832827572599,0.954298893908865,2.09999999999999,TRUE,10,1,"ns",7.84101920357393,7.90494186800676,7.77757101571932,-0.146215175709301,6.56520406475175,-0.0203930688436196,0.485000000050045,0.80083772313136,0.926832947019503,0.763374034311244,0.931957882156486,0.629,1.053,-0.424,0.65,0.55,0.75
"101","Microvirga",0.0263447038489504,0.0545874957583364,"Microvirga","India (OPV)",25,184,13.6,0.1,0.3,"India (IPV)",7,90,7.8,0.1,0.2,0.228731307535727,0.597792781824227,5.8,TRUE,104,0,"ns",-1.18763221971346,-1.36338495477137,-1.09693099226136,0.234450347406992,6.08638859803831,0.0339905606924102,0.478600000071464,0.425619067550401,0.713845669463867,0.473288856564371,0.762037257264894,0.054,0.054,0,0.65,0.55,0.75
"102","Moraxella",0.122740191618118,0.276970333039057,"Moraxella","India (OPV)",58,184,31.5,0.3,0.9,"India (IPV)",23,90,25.6,0.1,0.4,0.327525542860559,0.713837721619166,5.9,TRUE,19,1,"ns",-0.0804309317927228,-0.389101437515553,0.101556306743856,0.810449844597309,8.25972623868397,0.0934216504782451,0.452309538252745,0.193329211187785,0.539614734782671,0.276323233315785,0.649436399253612,0.27,0.103,0.167,0.65,0.55,0.75
"103","Neisseria",0.0525490231212901,0.101857487794823,"Neisseria","India (OPV)",35,184,19,0.1,0.3,"India (IPV)",20,90,22.2,0.2,0.7,0.525663197979058,0.866227336192666,-3.2,FALSE,67,0,"ns",-0.583858587851757,-0.513213691329465,-0.622478357942111,-0.0740060982251922,7.35103097865011,-0.00747246708136237,0.494600000018002,0.609544446173132,0.827382569085742,0.582831866611026,0.838432073311417,0.093,0.186,-0.093,0.65,0.55,0.75
"104","Nesterenkonia",0.0219725801204542,0.0422799506840209,"Nesterenkonia","India (OPV)",24,184,13,0.1,0.3,"India (IPV)",9,90,10,0,0.1,0.55588942166203,0.866227336192666,3,TRUE,112,0,"ns",-1.11676351377519,-1.26307653331741,-1.04224463966306,0.323481598657287,5.83254418423745,0.0464268474809479,0.473000000090263,0.453195117910794,0.724598975216547,0.493479057091436,0.775828840885537,0.055,0.026,0.029,0.65,0.55,0.75
"105","Nocardioides",0.0304736529599242,0.0584501016004697,"Nocardioides","India (OPV)",30,184,16.3,0,0.3,"India (IPV)",19,90,21.1,0.1,0.4,0.401351935253015,0.758109211033474,-4.8,FALSE,97,0,"ns",-0.736816845239034,-0.478751391974038,-0.841995860410024,-0.527538538067884,6.40650153131657,-0.074029291742417,0.46360000012198,0.423728280851959,0.690715297933891,0.422938741613578,0.73386894169936,0.046,0.073,-0.027,0.65,0.55,0.75
"106","Novosphingobium",0.0589077314854228,0.1143141754639,"Novosphingobium","India (OPV)",36,184,19.6,0.1,0.1,"India (IPV)",19,90,21.1,0.1,0.4,0.750968044545098,0.954298893908865,-1.5,FALSE,58,0,"ns",-0.675291644681816,-0.690326270379677,-0.666234781018076,0.0902758421781424,7.46667814015892,0.0125527327085459,0.492901419739715,0.644317570432861,0.849386757568014,0.599155766804669,0.855563422516459,0.053,0.113,-0.06,0.65,0.55,0.75
"107","Ornithinimicrobium",0.0817159608445513,0.159008616316134,"Ornithinimicrobium","India (OPV)",69,184,37.5,0.1,0.3,"India (IPV)",30,90,33.3,0.1,0.2,0.592422803767353,0.866227336192666,4.2,TRUE,40,0,"ns",0.440062407715423,0.109746600711045,0.626062193541689,0.633725908241608,7.55343863010737,0.075679400857507,0.459308138508815,0.287230163529358,0.627216765532191,0.267610447694164,0.647225154326486,0.123,0.076,0.047,0.65,0.55,0.75
"108","Paeniclostridium",0.0252974734448703,0.0703990054839242,"Paeniclostridium","India (OPV)",18,184,9.8,0,0.1,"India (IPV)",2,90,2.2,0,0,0.025290948645389,0.226287435248217,7.6,TRUE,106,0,"ns",-1.35614407520414,-1.57225397844785,-1.24178769958151,0.540086538640096,5.10102112574691,0.0950234176449159,0.450709858194241,0.143240941297431,0.426577085453851,0.308442709968452,0.649483574351706,0.021,0,0.021,0.65,0.55,0.75
"109","Pantoea",0.0455956532068963,0.096955389873981,"Pantoea","India (OPV)",26,184,14.1,0,0.2,"India (IPV)",17,90,18.9,0.1,0.7,0.376570645427836,0.742466297756028,-4.8,FALSE,75,0,"ns",-0.914905822875165,-0.793481476002468,-0.971433512121946,-0.276775205738931,6.66863584858569,-0.0377327479076139,0.478904219226586,0.385403132781273,0.682348697071728,0.501275327724279,0.777985374291511,0.049,0.145,-0.096,0.65,0.55,0.75
"110","Paracoccus",0.273056447014041,0.533794075343884,"Paracoccus","India (OPV)",173,184,94,1.4,2.9,"India (IPV)",82,90,91.1,1.4,1.8,0.448321918830252,0.802260275801503,2.90000000000001,TRUE,2,1,"ns",9.29745147462308,9.24155621127215,9.34005718298131,0.0415106890413224,3.13058885051901,0.0100616661376716,0.492301539717719,0.538879811596676,0.811114255272071,0.756893775134451,0.929276387823588,1.447,1.408,0.0390000000000001,0.65,0.55,0.75
"111","Parasegetibacter",0.0709883292386466,0.14472903420787,"Parasegetibacter","India (OPV)",10,184,5.4,0,0.1,"India (IPV)",16,90,17.8,0.1,0.3,0.00180019114047027,0.043718927697135,-12.4,FALSE,46,0,"India (IPV)",-1.20871105754602,-0.865667883594689,-1.35460690045232,-0.794459516238805,6.20414206576367,-0.116129164296932,0.434600000221794,0.0752033880163682,0.310097718289596,0.181221176503684,0.511574099047426,0.015,0.102,-0.087,0.65,0.55,0.75
"112","Peptoniphilus",0.0206019660969453,0.0448713575862538,"Peptoniphilus","India (OPV)",20,184,10.9,0,0.2,"India (IPV)",6,90,6.7,0,0,0.379968046498673,0.742466297756028,4.2,TRUE,117,0,"ns",-1.21640491308218,-1.39377868887448,-1.10758868183377,0.316911867793653,5.34276738661699,0.051624314683368,0.470000000100361,0.350695968185575,0.623618074497157,0.415229454901762,0.713620977419756,0.035,0.004,0.031,0.65,0.55,0.75
"113","Piscicoccus",0.0344349745343676,0.0645422570584495,"Piscicoccus","India (OPV)",20,184,10.9,0,0.2,"India (IPV)",10,90,11.1,0,0.1,1,1,-0.199999999999999,FALSE,89,0,"ns",-1.12735441115969,-1.16796578325043,-1.11079410477197,0.00224898606089408,5.75267510684216,0.000478470467772729,0.499700059989002,0.640924742551076,0.835931044712306,0.58712449165244,0.833616775379261,0.038,0.019,0.019,0.65,0.55,0.75
"114","PMMR1",0.0377981329922569,0.0726488007197208,"PMMR1","India (OPV)",31,184,16.8,0,0.2,"India (IPV)",15,90,16.7,0.1,0.5,1,1,0.100000000000001,TRUE,81,0,"ns",-0.866527644840993,-0.854871070703875,-0.871911991940053,-0.0234424635864796,6.92417760589239,-0.00346351958047164,0.498300339937677,0.633109217707481,0.837417474290337,0.603490325298886,0.852814164926199,0.045,0.156,-0.111,0.65,0.55,0.75
"115","Porphyrobacter",0.0119907667705691,0.0260856167425697,"Porphyrobacter","India (OPV)",5,184,2.7,0,0,"India (IPV)",6,90,6.7,0,0.1,0.185988511615762,0.535899101265754,-4,FALSE,154,0,"ns",-1.47365629199269,-1.37984917222779,-1.524772142626,-0.146545951881576,5.1146442653636,-0.0252659892980264,0.486000000046703,0.438372817787506,0.707676111445591,0.521275281154232,0.800323896196688,0.003,0.02,-0.017,0.65,0.55,0.75
"116","Porphyromonas",0.0273446822852891,0.0511070364682736,"Porphyromonas","India (OPV)",14,184,7.6,0.1,0.6,"India (IPV)",8,90,8.9,0.1,1.1,0.813395564771574,0.960258652855331,-1.3,FALSE,103,0,"ns",-1.31755581575942,-1.30774857695656,-1.32205152145993,-0.0522249808607587,5.61419261768694,-0.00832293882088658,0.494600000018002,0.618874621400912,0.835562478236445,0.579116591395204,0.839069039704527,0.114,0.14,-0.026,0.65,0.55,0.75
"117","Prevotella_7",0.0159760093682487,0.0387415718158057,"Prevotella_7","India (OPV)",13,184,7.1,0,0.1,"India (IPV)",5,90,5.6,0,0.3,0.79712025255917,0.954298893908865,1.5,TRUE,139,0,"ns",-1.36015230596027,-1.44169693100979,-1.32103639694723,0.10203757400761,5.08527294883883,0.0162224453559333,0.488800000037352,0.555636830888498,0.790442417941026,0.522343897537114,0.794788023476859,0.007,0.041,-0.034,0.65,0.55,0.75
