"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B6.F3",0.0522,0.245831278784169,120,2e-04,0.0443404363506169,29
"B6.F4",0.0178,0.130406295706363,119,0.035,0.201334816462736,30
"B6.F5",0.0119,0.10071286649498,119,0.0628,0.370897766228796,30
"B7.F1",0.003,-0.0313846688127869,120,0.1591,0.409852216748768,29
"B7.F2",0.0174,0.207536017210912,119,0.116,0.30036711722188,30
"B7.F3",0.0166,0.113524523037511,119,0,0.118366893601511,30
"B7.F4",0.0181,0.166371114302679,119,0.0878,0.29833147942158,30
"B7.F5",0.0312,0.229469786137007,119,0.002,-0.0273637374860957,30
"B8.F1",0.0725,0.284850535056808,119,0.0144,0.214238042269188,30
"B8.F2",0.0651,0.270908933107941,120,7e-04,0.0448275862068965,29
"B8.F3",0.0194,0.146796373713833,119,0.0106,0.0696406723632952,30
"B8.F4",2e-04,0.011088361495161,119,0.1964,0.399777530589544,30
"B8.F5",6e-04,0.00958587046151303,119,0.1139,0.333036707452725,30
"B9.F1",0.0181,0.154093223756135,119,0.0591,0.267185761957731,30
"B9.F2",0.0047,0.0789089485241934,119,0.0717,0.252502780867631,30
"B9.F3",0.0115,0.170160604244765,120,0.0658,0.283743842364532,29
"B9.F4",0.021,0.124406241323774,119,0.015,0.0640783183406678,30
"B9.F5",0.0434,0.202728975428695,119,0,0.00889976643620386,30
"B10.F1",0.0049,0.140673349141885,119,0.0253,0.0976640711902113,30
"B10.F2",0.0066,0.0705551401650888,119,0.0317,0.0812013348164627,30
"B10.F3",0.0214,0.148501580115235,120,0.1069,0.373399014778325,29
"B10.F4",0.0408,0.22381825630695,119,0.002,0.0954393770856507,30
"B10.F5",0.0206,0.192195186218767,119,0.1074,0.310928141198662,30
"B11.F1",0.0418,0.244845636305214,119,0.0047,-0.0914349276974416,30
"B11.F2",0.021,0.176982925945404,119,0.0228,0.0705228031145717,30
"B11.F3",0.0137,0.140751686955917,119,0.0245,0.125250278086763,30
"B11.F4",0.024,0.166304057569043,119,0.0059,0.0874304783092325,30
"B11.F5",0.0274,0.154463188163932,120,0.0144,0.119965513904169,29
"B12.F1",0.0242,0.18764755108285,119,0.0392,0.184872080088988,30
"B12.F2",0.0018,0.03708655265773,120,0.1296,0.325615763546798,29
"B12.F3",0.0074,0.109776203125986,119,0.0769,0.2,30
"B12.F4",0.0816,0.301383374627146,119,0.0049,0.0442714126807564,30
"B12.F5",0.0194,0.144960564055236,119,0.0142,-0.10789766407119,30
"B13.F1",0.0023,0.068808352147822,119,0.118,0.286127490923954,30
"B13.F2",0.0025,0.0789467124949309,119,0.092,0.267630700778643,30
"B13.F3",0.0551,0.22753218085398,119,0.0169,0.171968854282536,30
"B13.F4",0.039,0.199024220882504,120,0.0021,0.0221674876847291,29
"B13.F5",0.0124,0.0972403233889293,119,0.0176,0.175973303670745,30
"B14.F1",0.0233,0.153168230479882,119,0.0073,0.228031145717464,30
"B14.F2",0.0228,0.166359930276463,120,0.0064,0.0529621878632369,29
"B14.F3",0.0199,0.117232538697876,119,0.0601,0.273859844271413,30
"B14.F4",0.0077,0.0878111313450636,119,0.0575,0.273414905450501,30
"B14.F5",0.0043,0.108772054782493,119,0.1148,0.264071190211346,30
"B15.F1",0.002,0.0496012847196426,119,0.0978,0.317160058130346,30
"B15.F2",0.0142,0.130624717931313,120,0.0513,0.304926108374384,29
"B15.F3",0.0355,0.203899086684621,119,0.0038,0.168409343715239,30
"B15.F4",0.0695,0.296497943679375,119,0.0246,0.115461624026696,30
"B15.F5",0.0171,0.144699640443552,119,0.0116,0.166184649610679,30
"B16.F1",0.01,0.124705346145778,119,0.0895,0.206029592998119,30
"B16.F2",0.0268,0.156524401972364,119,0.0051,0.135721438152109,30
"B16.F3",0.0323,0.235274507903082,120,0.029,0.23448275862069,29
"B16.F4",0.0022,-0.0345220503197129,119,0.1983,0.464293659621802,30
"B16.F5",0.0161,0.163793042157755,119,0.0109,-0.113681868743048,30
"B17.F1",0,0.0417570969765172,120,0.2016,0.338423645320197,29
"B17.F2",0.0662,0.265447682845141,119,0.0345,-0.199555061179088,30
"B17.F3",0.0108,-0.0561035187560072,119,0.0955,0.325286463243251,30
"B17.F4",0.0651,0.26408147294455,119,0.0017,-0.032258064516129,30
"B17.F5",0.0226,0.148977157429206,119,0.0911,0.351724137931034,30
"B18.F1",0.0078,0.0965708792407999,119,0.0338,0.15817575083426,30
"B18.F2",0.0362,0.226739542609417,120,0.0459,0.265549946588695,29
"B18.F3",0.0139,0.0961337141009572,119,0.0091,-0.00355990657448154,30
"B18.F4",0.042,0.211936046853021,119,6e-04,0.050055617352614,30
"B18.F5",0.011,0.163740274564382,119,0.0418,0.104338153503893,30
"B19.F1",0.0643,0.249943917286396,119,2e-04,-0.0140155728587319,30
"B19.F2",0.0285,0.171686167830645,119,0.0716,0.188007565964807,30
"B19.F3",0.0207,0.136549931476055,119,0.1008,0.391768631813126,30
"B19.F4",0.0228,0.154821682907531,120,0.0275,0.187684729064039,29
"B19.F5",0.0012,0.0805277120144722,119,0.0613,0.212903225806452,30
"B20.F1",0.0284,0.15986611357956,119,0.012,0.0380422691879867,30
"B20.F2",0.0038,0.0464195421011455,119,0.1811,0.431368186874305,30
"B20.F3",0.0205,0.161290437471038,119,0.0379,0.195550611790879,30
"B20.F4",0.0409,0.21403086477444,119,0.0145,0.100122372407293,30
"B20.F5",0.0553,0.252883062803982,120,0.0245,-0.177832512315271,29
