"","taxonomy","prev_I","p_I","prev_M","p_M","prev_U","p_U","pmin","contaminant"
"X7d4395347ce18537ce92699e88bfb37b","Clostridium_sensu_stricto_1 (RSV3683)",0,NA,5,NA,2,NA,NA,FALSE
"X4c1207a8c761145ccd45725fdbd1e15c","Ruminococcaceae_UCG-010 (RSV3687)",0,NA,0,NA,1,NA,NA,FALSE
"Xee1e5d63d6d65ef90a246cad42652d5d","Streptococcus (RSV3688)",10,0.319936375147192,5,NA,3,NA,0.319936375147192,FALSE
"X885a1689d41a7253eb62cb6e0ab97aea","Bacteroides (RSV3689)",3,NA,7,NA,8,NA,NA,FALSE
"X6b2613ad4f9ff329a454e949cd280f94","Ruminococcaceae_UCG-005 (RSV3690)",0,NA,3,NA,0,NA,NA,FALSE
"Xbabe25b08eae9a25789611cf42ab3f48","Lachnoclostridium (RSV3691)",12,0.444792423398514,0,NA,0,NA,0.444792423398514,FALSE
"X215eaf7a9e526641273ddf8deb4114f9","unassigned Bacteroidetes (RSV3692)",0,NA,1,NA,0,NA,NA,FALSE
"Xe068bb4181ed5b0f040c93e227ac9550","Veillonella (RSV3693)",0,NA,6,NA,0,NA,NA,FALSE
"Xe66469286597b655b4b9d06a9453ab6f","Prevotella_9 (RSV3694)",0,NA,5,NA,0,NA,NA,FALSE
"X53b2d0d001496e6c464b1c9fb85c6da5","Staphylococcus (RSV3696)",1,NA,0,NA,0,NA,NA,FALSE
"X8d6c83679dcf1a99ad5c2f7a33a27912","Psychrobacter (RSV3698)",1,NA,11,0.683583495185067,0,NA,0.683583495185067,FALSE
"X75fa8724226c4b0c32ddc3b2ffc64cc5","Romboutsia (RSV3699)",1,NA,0,NA,2,NA,NA,FALSE
"Xf0192330b2ef3b9040d47c9a0f43741a","Mitsuokella (RSV3700)",1,NA,1,NA,0,NA,NA,FALSE
"Xf7976d8feb00b1ba2f32fd8211cfb0fd","Megasphaera (RSV3701)",0,NA,0,NA,5,NA,NA,FALSE
"X103c2d6e495e88ba2690fcafbbbe38d3","Prevotella_9 (RSV3709)",3,NA,0,NA,0,NA,NA,FALSE
"Xf1296585065a2ea146b414c859ddd417","Veillonella (RSV3712)",0,NA,0,NA,1,NA,NA,FALSE
"X5eacaf886a160d237e0c7543f9c2d1dd","Staphylococcus (RSV3713)",0,NA,1,NA,0,NA,NA,FALSE
"X36fc3641ac616b0049cffc718081ab68","unassigned Proteobacteria (RSV3720)",0,NA,4,NA,0,NA,NA,FALSE
"Xcca1a1dc70e4b1a5b2375546967291df","Streptococcus (RSV3726)",6,NA,0,NA,0,NA,NA,FALSE
"X4ee4a97e38b02ff91a788f1fe40e55c8","unassigned Firmicutes (RSV3727)",0,NA,2,NA,0,NA,NA,FALSE
"X2aef8902243c955a0ae9a673641a35d4","Escherichia/Shigella (RSV3729)",1,NA,0,NA,0,NA,NA,FALSE
"X81faaa92f5dd84af2143b671a9514426","Actinomyces (RSV3730)",2,NA,5,NA,3,NA,NA,FALSE
"X9228e426730dd8c85b302219f0e64d39","Negativicoccus (RSV3731)",41,0.180922900490322,13,0.696450518409683,1,NA,0.180922900490322,FALSE
"Xe428ef1fa68dd6fde52de63e84aa1a27","Veillonella (RSV3733)",1,NA,0,NA,0,NA,NA,FALSE
"X8104b9ac55c5c441b0f191a22f822472","Veillonella (RSV3734)",0,NA,0,NA,3,NA,NA,FALSE
"Xa7deecce9e3a405c7d161c2083b6d449","Streptococcus (RSV3738)",9,NA,0,NA,0,NA,NA,FALSE
"Xb2317178600911964414bf4110638852","unassigned Actinobacteria (RSV3739)",1,NA,0,NA,0,NA,NA,FALSE
"Xe0b63fce585e8ed599fe94c102c9e4f5","unassigned Firmicutes (RSV3745)",2,NA,2,NA,0,NA,NA,FALSE
"X040d609413181779c2907017c71f7cbd","Cutibacterium (RSV3747)",8,NA,0,NA,0,NA,NA,FALSE
"Xb9e12769306801a228febd5f81f76649","Faecalibacterium (RSV3748)",0,NA,0,NA,2,NA,NA,FALSE
"X1693b478615d9008956285999b2725fa","Porphyromonas (RSV3749)",2,NA,16,0.915467045364181,9,NA,0.915467045364181,FALSE
"Xb4b0e1dfd93978bde25e88e83862d0e6","Empedobacter (RSV3750)",1,NA,5,NA,0,NA,NA,FALSE
"X0ae21f665843a9333164735afaac3d30","Phascolarctobacterium (RSV3752)",0,NA,6,NA,0,NA,NA,FALSE
"X22d6647482b7d7e7fe4b8bb53de174ed","Enterobacter (RSV3756)",0,NA,0,NA,1,NA,NA,FALSE
"Xa50e614701fbdc7985d24d8e076058b9","Blastococcus (RSV3759)",0,NA,1,NA,0,NA,NA,FALSE
"Xfe81a4c2f22fe6f30e65cb16402a679a","Collinsella (RSV3768)",0,NA,0,NA,6,NA,NA,FALSE
"X8529e76e7682f0953c58750f77e088fc","Bifidobacterium (RSV3772)",0,NA,0,NA,16,0.999185348177801,0.999185348177801,FALSE
"X12e01ac3b009284839055fdfb980e7ad","Lachnospiraceae_AC2044_group (RSV3778)",0,NA,2,NA,0,NA,NA,FALSE
"Xc915daf5868813d9dd599538ca5e0b97","Peptoniphilus (RSV3780)",2,NA,0,NA,0,NA,NA,FALSE
"X8b2762336fa5e37da3de55b6a68679d0","Lactobacillus (RSV3782)",1,NA,0,NA,0,NA,NA,FALSE
"X16d7da6d451eda11a363ad69e455a28f","Lactobacillus (RSV3784)",7,NA,0,NA,0,NA,NA,FALSE
"X228bb6237873531b471d0e7d455ecd91","Stenotrophomonas (RSV3785)",1,NA,1,NA,0,NA,NA,FALSE
"X4c93a6e6ae2c5d6c109f99879b24e68e","unassigned Bacteroidetes (RSV3786)",0,NA,4,NA,0,NA,NA,FALSE
"X6ddf02037104ecca83493876236c10d9","Kocuria (RSV3793)",0,NA,1,NA,0,NA,NA,FALSE
"X5aec84936c6e7b7a83821cd02cd15fcb","Escherichia/Shigella (RSV3797)",3,NA,0,NA,0,NA,NA,FALSE
"Xa6337af813c2c34ebad0c10cd1847259","Prevotella_2 (RSV3798)",0,NA,3,NA,0,NA,NA,FALSE
"X9dbbf24370d51641dede052d9967eb65","Streptococcus (RSV3802)",0,NA,1,NA,0,NA,NA,FALSE
"Xf63a26fda6b5f601ef76ee013edfa647","Enterococcus (RSV3804)",2,NA,0,NA,0,NA,NA,FALSE
"X8284307e96518bb9da337c37ca7bb7d6","Acidaminococcus (RSV3805)",1,NA,0,NA,0,NA,NA,FALSE
"Xf52e759cf3521ac900d58666d5f0f54a","Acinetobacter (RSV3808)",1,NA,3,NA,0,NA,NA,FALSE
"Xe863b5612ffd1322ef8429bd49cba194","Enterococcus (RSV3810)",2,NA,0,NA,7,NA,NA,FALSE
"X4fdef803dd127854ec91570a4bb2886c","Prevotella_9 (RSV3811)",3,NA,0,NA,0,NA,NA,FALSE
"X0dc4babf01d4f832b6c82d6b01ed4f04","Parabacteroides (RSV3812)",0,NA,6,NA,0,NA,NA,FALSE
"Xfa13c110d63835f0d9d2a65be8a30f60","Parabacteroides (RSV3813)",0,NA,0,NA,4,NA,NA,FALSE
"X494ede8e3caf3ac98e7373f3a7f32197","Prevotella_9 (RSV3814)",0,NA,1,NA,0,NA,NA,FALSE
"Xb0e0c11110c9ada5ad1892166c472e60","unassigned Firmicutes (RSV3819)",1,NA,2,NA,0,NA,NA,FALSE
"X59bea3222f78cd2f408c9235fa316024","Prevotella_9 (RSV3821)",2,NA,0,NA,0,NA,NA,FALSE
"X22f256c05859ad3112416c594c7ac37d","Mitsuokella (RSV3824)",6,NA,1,NA,0,NA,NA,FALSE
"X6d8684fb29c13cc79b909187ca312684","Ruminococcaceae_UCG-005 (RSV3827)",0,NA,2,NA,0,NA,NA,FALSE
"X6a8cd212906e0a5fd451e76aa130f625","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium (RSV3831)",0,NA,0,NA,1,NA,NA,FALSE
"X9312196cf379f8a47ed5c8a2a574d242","Dermabacter (RSV3832)",31,0.816173765380845,18,0.940629578695747,6,NA,0.816173765380845,FALSE
"Xfd89f76b8de7aa58080c3a904a120802","Bifidobacterium (RSV3833)",0,NA,0,NA,4,NA,NA,FALSE
"Xfb01238aa8d4ef0a10d65d275c877e41","unassigned Firmicutes (RSV3837)",1,NA,0,NA,1,NA,NA,FALSE
"Xfdba3b74fef2db5f81b870899419a60f","Achromobacter (RSV3839)",1,NA,0,NA,0,NA,NA,FALSE
"Xa7b732dc7e10de830886f63a5e82c841","Bifidobacterium (RSV3840)",0,NA,1,NA,2,NA,NA,FALSE
"Xa5154e4def744f6f570db2ccd422b46d","Corynebacterium_1 (RSV3844)",0,NA,1,NA,0,NA,NA,FALSE
"Xeed20c8e585d248150f0aca2a1e16565","Christensenellaceae_R-7_group (RSV3846)",0,NA,1,NA,0,NA,NA,FALSE
"X3668a713f16f183b2325c903bcbdc3ac","Streptococcus (RSV3847)",0,NA,0,NA,3,NA,NA,FALSE
"X15f5e6b00745dd41b1f284085f81704d","Klebsiella (RSV3848)",4,NA,0,NA,0,NA,NA,FALSE
"X05cd250b776274d5471a4c6c5666a2e6","Pseudomonas (RSV3850)",0,NA,0,NA,1,NA,NA,FALSE
"X39fef2b2235b8736e72e35bda4be9221","Stenotrophomonas (RSV3853)",1,NA,3,NA,0,NA,NA,FALSE
"Xe322286588d2effda49041d07069629b","Tyzzerella_3 (RSV3855)",0,NA,1,NA,0,NA,NA,FALSE
"Xe30823afb15fca6da567f83bd297c986","unassigned Bacteroidetes (RSV3857)",0,NA,3,NA,0,NA,NA,FALSE
"X72fedfe8a344936c1920874be7f5ffbf","Sutterella (RSV3858)",1,NA,0,NA,0,NA,NA,FALSE
"X87cd2ca3d9587ab55400060558375e7e","Prevotella_9 (RSV3859)",2,NA,0,NA,0,NA,NA,FALSE
"Xecd61cb2d2dcb9ce85a4f76a36b1c0c7","Negativicoccus (RSV3860)",2,NA,0,NA,0,NA,NA,FALSE
"Xb3eb9d70e239869f3dc8a3953bed501e","Mitsuokella (RSV3861)",0,NA,2,NA,0,NA,NA,FALSE
"X0c57e3c0464b372ebdf5a2e410ab9262","Escherichia/Shigella (RSV3862)",0,NA,4,NA,4,NA,NA,FALSE
"X88ad7c9657806abb5f71da3bb40f4893","Megasphaera (RSV3866)",0,NA,1,NA,2,NA,NA,FALSE
"X2ad60a27d6c5e3678714839617dcdeeb","Staphylococcus (RSV3874)",4,NA,0,NA,0,NA,NA,FALSE
"X2e9241dd5ee1faef2bdd91724620b70f","Mitsuokella (RSV3875)",3,NA,0,NA,0,NA,NA,FALSE
"X757bbed285e80a6373082a0f189ce980","Veillonella (RSV3879)",4,NA,0,NA,0,NA,NA,FALSE
"X9bbaea6d2a01eb1c69406e794e9bebf9","Flavobacterium (RSV3881)",0,NA,1,NA,0,NA,NA,FALSE
"Xf0ed17be8ca330b6a9115ddf74b5eceb","Corynebacterium_1 (RSV3883)",0,NA,3,NA,0,NA,NA,FALSE
"X6699de2cd0738d3fb66dff6238ed2b95","Lactobacillus (RSV3887)",3,NA,0,NA,0,NA,NA,FALSE
"Xc0a83a0d2be8156b5c59a52f39a79f81","Anaerococcus (RSV3888)",2,NA,0,NA,0,NA,NA,FALSE
"X1118f8e8ecb7d1c13181dd60655afe8b","Corynebacterium_1 (RSV3889)",1,NA,0,NA,0,NA,NA,FALSE
"Xb2fb35568a0fb5528714d62d17c72976","Ornithinimicrobium (RSV3891)",0,NA,1,NA,0,NA,NA,FALSE
"X88c9cb7c7ec8be1444e152d4b03209db","Eggerthella (RSV3893)",32,0.994442228204321,2,NA,6,NA,0.994442228204321,FALSE
"Xc773422b3dd3b7f057a6ec0d5fb93733","Eikenella (RSV3896)",13,0.889173688523931,2,NA,4,NA,0.889173688523931,FALSE
"X576a0ad4cac5b088a18843ace77adf1a","Bacteroides (RSV3897)",2,NA,0,NA,0,NA,NA,FALSE
"X14ce4e80a3744a190fcc4491c7a7c6b0","Prevotella_9 (RSV3898)",0,NA,2,NA,1,NA,NA,FALSE
"X49eea156a0f17d7ec89418207dacb52d","Klebsiella (RSV3907)",0,NA,16,0.453544035565491,1,NA,0.453544035565491,FALSE
"Xd79d08adda31d28072b3adeeb66bff7b","unassigned Proteobacteria (RSV3908)",0,NA,5,NA,0,NA,NA,FALSE
"X87f07a3e2e369f5a4c552942fb2d2084","Ruminococcaceae_UCG-005 (RSV3910)",0,NA,2,NA,0,NA,NA,FALSE
"Xa2b76263db5353503af655943fce333d","Veillonella (RSV3914)",0,NA,11,0.909940097414764,0,NA,0.909940097414764,FALSE
"X430a0f370d953c08e863544ef22de65a","Micrococcus (RSV3915)",0,NA,2,NA,0,NA,NA,FALSE
"X6ed41a606d74410b77258114202fa78b","unassigned Firmicutes (RSV3918)",1,NA,1,NA,0,NA,NA,FALSE
"X75fb1f530e2faab8aa4cbc5f91ad9298","Microbacterium (RSV3921)",0,NA,1,NA,0,NA,NA,FALSE
"X9450a188216a6ffa55df1f01fc8c77c6","Ornithinimicrobium (RSV3923)",0,NA,1,NA,0,NA,NA,FALSE
"Xfe0355e9723a2536fa6969ab64b1b962","Lachnospiraceae_NK4A136_group (RSV3924)",0,NA,1,NA,0,NA,NA,FALSE
"X99555bb9f24d30e47ed83edb3906f60a","Bifidobacterium (RSV3928)",5,NA,0,NA,0,NA,NA,FALSE
"X9e1859fec04a8b4fd5f91d24caecc0b1","Pseudoclavibacter (RSV3933)",0,NA,1,NA,0,NA,NA,FALSE
"X9eba6db38027364e1692014253642275","Sphingomonas (RSV3934)",1,NA,0,NA,0,NA,NA,FALSE
"X2f2c00bdcfc012199ce588a4ffc372eb","Actinomyces (RSV3936)",13,0.818138573304205,4,NA,0,NA,0.818138573304205,FALSE
"X52115c00e96ae3cf0044418128dd9521","Flavobacterium (RSV3938)",0,NA,14,0.562345500152169,0,NA,0.562345500152169,FALSE
"Xbb57898a1d500315ffd7372ae3689621","Rikenellaceae_RC9_gut_group (RSV3940)",0,NA,1,NA,0,NA,NA,FALSE
"X270a93817f66a717e97c0b689799689f","Ruminococcaceae_UCG-013 (RSV3944)",0,NA,3,NA,0,NA,NA,FALSE
"Xfa2ec312c8e00826df43ed42df28a2a9","Bacteroides (RSV3945)",2,NA,0,NA,0,NA,NA,FALSE
"Xb7b9ad98192d8692bb65f240d0a9c727","Ruminococcaceae_UCG-014 (RSV3947)",0,NA,3,NA,0,NA,NA,FALSE
"Xdabb590ac213a628042184c55e9110c1","Lachnoclostridium (RSV3948)",1,NA,1,NA,0,NA,NA,FALSE
"Xb2e3ca61649c535cfcaffb8b105727bf","Family_XIII_AD3011_group (RSV3949)",1,NA,4,NA,0,NA,NA,FALSE
"X58ad6f8c2485db6e79d9255b4ebf8d9c","Granulicatella (RSV3951)",0,NA,3,NA,0,NA,NA,FALSE
"X8f38fda876dc66abf38d25c472d21410","Klebsiella (RSV3954)",3,NA,0,NA,0,NA,NA,FALSE
"X1f06bc91b40d0d155cbec1e227c1ed0d","Lactobacillus (RSV3957)",1,NA,0,NA,0,NA,NA,FALSE
"X3db3ba92eef1a07c1e87002ab630d822","Acinetobacter (RSV3959)",0,NA,3,NA,0,NA,NA,FALSE
"Xa268626acb7cca602db738bcbb13d611","Haemophilus (RSV3960)",0,NA,1,NA,2,NA,NA,FALSE
"X3d89ebc1e418c877b9fb29f9befadb44","Ruminococcaceae_UCG-014 (RSV3961)",1,NA,2,NA,1,NA,NA,FALSE
"Xeb87f467f6163e51c0d84a7c3695e9d3","Oscillibacter (RSV3968)",0,NA,5,NA,0,NA,NA,FALSE
"X879ac0483e9a487339bc21f305e554a4","Prevotella_9 (RSV3969)",0,NA,4,NA,0,NA,NA,FALSE
"X97822797c63078d0e598100e24f71b7d","Kluyvera (RSV3971)",0,NA,0,NA,6,NA,NA,FALSE
"X14a693f88ce335f167a1e8fbbd104715","Prevotella_7 (RSV3974)",2,NA,0,NA,1,NA,NA,FALSE
"X7a38540ba114c8578bc48f03c76ce676","Acinetobacter (RSV3980)",0,NA,3,NA,0,NA,NA,FALSE
"X7842a433c5c0271371dba64a011c2d4b","Family_XIII_UCG-001 (RSV3981)",1,NA,0,NA,2,NA,NA,FALSE
"X8146deefacadef2055916d06c19a3abd","Jeotgalicoccus (RSV3982)",0,NA,1,NA,0,NA,NA,FALSE
"X804d6df5289cd38caefc0812bff932c1","Coprobacter (RSV3984)",0,NA,0,NA,4,NA,NA,FALSE
"X401a60394630f1dada9a009b414cac7e","Prevotella_9 (RSV3987)",0,NA,4,NA,0,NA,NA,FALSE
"X5c894a78c1aacdca5df16008a9cb662e","Staphylococcus (RSV3989)",1,NA,0,NA,0,NA,NA,FALSE
"X4af344a6e4f71bcb381f324531a0be18","Bifidobacterium (RSV3991)",3,NA,0,NA,0,NA,NA,FALSE
"Xa622d606d9b19fdceb27caf99c2b1383","Megamonas (RSV3994)",0,NA,2,NA,0,NA,NA,FALSE
"X38f95c44757573c9c75cc17257cea023","Bosea (RSV3995)",0,NA,2,NA,0,NA,NA,FALSE
"Xfc2f96e81962a3982ffe7834923915e7","Sphingobacterium (RSV3996)",0,NA,1,NA,1,NA,NA,FALSE
"X0d9dbdf0d036a0f02de405ab2ff865b0","Prevotella_9 (RSV4000)",0,NA,1,NA,0,NA,NA,FALSE
"Xb1dbd19438fbe17f99ace9cc118952fc","Escherichia/Shigella (RSV4005)",4,NA,2,NA,0,NA,NA,FALSE
"Xdb985794390686be60e09d39e20511c4","Streptococcus (RSV4007)",4,NA,1,NA,1,NA,NA,FALSE
"Xb306b15627602395ca574dc249feb61d","Eremococcus (RSV4008)",0,NA,1,NA,0,NA,NA,FALSE
"X998364ea44443580122943fffe87ab45","Ruminococcaceae_UCG-005 (RSV4011)",0,NA,1,NA,0,NA,NA,FALSE
"X3121e1d571d1f15d6d3e7912f8dd4332","Globicatella (RSV4012)",0,NA,15,0.953500121027616,0,NA,0.953500121027616,FALSE
"X1e49ea05196d01db42590d502dd85e3a","Pelomonas (RSV4019)",0,NA,1,NA,0,NA,NA,FALSE
"Xd191fb7765c71d5ba4671c6a88939e25","unassigned Firmicutes (RSV4020)",1,NA,4,NA,0,NA,NA,FALSE
"X6273386107b649a2e4ee31ef4cc17bdf","Ruminococcus_1 (RSV4021)",1,NA,0,NA,0,NA,NA,FALSE
"X646f251a88c2dddd80136febcde41ec5","unassigned Proteobacteria (RSV4022)",0,NA,3,NA,0,NA,NA,FALSE
"Xfbb07ed2b946ed8e75d173ee0ecb83ca","Ruminococcaceae_UCG-002 (RSV4024)",0,NA,2,NA,0,NA,NA,FALSE
"X403c3449f2e71e2a056c9d8667c4e229","Paenibacillus (RSV4027)",0,NA,0,NA,1,NA,NA,FALSE
"X3ea94b45ed5149798d3d5227353fe727","Prevotella_9 (RSV4028)",0,NA,4,NA,0,NA,NA,FALSE
"X2e1867aa4523022fbc86bba375b05a1a","Gallicola (RSV4029)",1,NA,0,NA,0,NA,NA,FALSE
"X25ecb1d9cee4702102e2e31dbcc12a35","Bacteroides (RSV4030)",0,NA,2,NA,0,NA,NA,FALSE
"X5cf9d87b4f59cb0992f12d8dd2fa037c","Blautia (RSV4032)",0,NA,3,NA,0,NA,NA,FALSE
"X7f68f70c5468ddee03181b0004bceaca","Bacteroides (RSV4033)",0,NA,0,NA,1,NA,NA,FALSE
"X496832304405b402fc3b957aa2f02412","unassigned Proteobacteria (RSV4038)",0,NA,0,NA,6,NA,NA,FALSE
"X460e1c270304e73e46ff3721ce414be4","Klebsiella (RSV4039)",2,NA,0,NA,0,NA,NA,FALSE
"Xa796df51c6298b8a5fb62fa1f79a25cf","Klebsiella (RSV4040)",0,NA,0,NA,5,NA,NA,FALSE
"Xe51c1d7134761aa74c082b714a481a0b","Veillonella (RSV4042)",6,NA,3,NA,0,NA,NA,FALSE
"X75cc480d438ca6f1f7e1de1de0436078","Lachnospiraceae_NK4A136_group (RSV4044)",0,NA,4,NA,0,NA,NA,FALSE
"Xf2f8581650fedb1ab6a54a12fa544d77","Streptococcus (RSV4045)",0,NA,3,NA,0,NA,NA,FALSE
"X04767b28fb40ef5a1fd96fe7fe02f153","Staphylococcus (RSV4047)",10,0.201083565517258,0,NA,0,NA,0.201083565517258,FALSE
"X5f3ed73b681c4555315ca0eca42fc6f8","Psychrobacter (RSV4049)",1,NA,0,NA,0,NA,NA,FALSE
"X51366118b30c9df3871a3727bc6c6d6b","Succinivibrio (RSV4051)",0,NA,2,NA,0,NA,NA,FALSE
"Xe5682c0a30d8c3a5edd25bd4105c53a8","Bacteroides (RSV4052)",0,NA,1,NA,0,NA,NA,FALSE
"X86bc6521963fc935f6483ec6fdcc12e0","Escherichia/Shigella (RSV4054)",3,NA,0,NA,0,NA,NA,FALSE
"Xd41abec8d316932f46608cc72099ac1e","unassigned Firmicutes (RSV4055)",1,NA,0,NA,1,NA,NA,FALSE
"X799bd253c29c039b1dd986dadb6d11e6","Negativibacillus (RSV4057)",0,NA,0,NA,2,NA,NA,FALSE
"X54a9d7b9ebef6cf0597ee34a06308453","Ruminococcus_2 (RSV4064)",0,NA,1,NA,0,NA,NA,FALSE
"X7f1d5de97cadfc91fdbd299d9bf80c72","Comamonas (RSV4070)",0,NA,1,NA,0,NA,NA,FALSE
"X17813d59fbe6e3242168934b16220c25","Novosphingobium (RSV4072)",0,NA,1,NA,0,NA,NA,FALSE
"X7ae5e7aa5dbb698bf39a79939e8dc529","Streptococcus (RSV4073)",0,NA,2,NA,0,NA,NA,FALSE
"X3c16430e73261c256bc8ed4c01f66fe2","Ruminococcaceae_UCG-010 (RSV4076)",0,NA,5,NA,1,NA,NA,FALSE
"X1fdc4b313e25bd9e9100aca09cadd081","unassigned Bacteroidetes (RSV4079)",0,NA,2,NA,0,NA,NA,FALSE
"Xdc8892f08bb4c5f6244c85d691950f3f","Prevotella_2 (RSV4081)",1,NA,0,NA,0,NA,NA,FALSE
"X7e70754681d62bc249ff154a0c1d9246","Pelomonas (RSV4086)",0,NA,4,NA,0,NA,NA,FALSE
"Xaffbc1b1199d65827812a4c098af4e88","Fusobacterium (RSV4087)",1,NA,2,NA,0,NA,NA,FALSE
"X5fe64d4c4909baaf3fccb0b9a17a895f","unassigned Proteobacteria (RSV4088)",0,NA,4,NA,0,NA,NA,FALSE
"Xae648180cd50b48fe88c521ba9404718","Prevotella_6 (RSV4089)",3,NA,4,NA,1,NA,NA,FALSE
"Xfba978b38921b88757be9b933a83291f","Acinetobacter (RSV4092)",2,NA,0,NA,0,NA,NA,FALSE
"X0747eb8c577481ea482afdf609fa6489","Bacteroides (RSV4093)",9,NA,0,NA,0,NA,NA,FALSE
"X57ad242264b3e151db9bdd840c8fff1f","Corynebacterium_1 (RSV4094)",1,NA,14,0.803851773481452,0,NA,0.803851773481452,FALSE
"Xf0eb05a884b13b0df1833845553ddc1a","Staphylococcus (RSV4098)",0,NA,2,NA,0,NA,NA,FALSE
"X64df8d0037da3435956df6aa71fe21be","Prevotella_9 (RSV4100)",4,NA,0,NA,0,NA,NA,FALSE
"Xf9a83208c6dbad07b3ba9e48ca1c2e25","Rothia (RSV4104)",0,NA,0,NA,1,NA,NA,FALSE
"X2aaf7f8006f09cfa6e271544d7796397","Actinomyces (RSV4111)",7,NA,3,NA,6,NA,NA,FALSE
"Xad54484ce21d7678f3e14ce3741ac0f3","Luteimonas (RSV4112)",0,NA,9,NA,0,NA,NA,FALSE
"X5a08133c74fd1b8da350ee2df74ffc31","Ruminococcus_1 (RSV4116)",0,NA,2,NA,0,NA,NA,FALSE
"Xaec83f96e05108810a94d144f108fc22","Staphylococcus (RSV4117)",1,NA,0,NA,0,NA,NA,FALSE
"X1d1e62c48b2402bc1836564f8242733d","Anaerococcus (RSV4120)",1,NA,15,0.733476138066957,3,NA,0.733476138066957,FALSE
"X42476db834c6f254d5501a3b58dd038f","Dietzia (RSV4121)",2,NA,0,NA,0,NA,NA,FALSE
"Xe777ba32cc27fa56f4d3e48c4ae8b2fc","unassigned Proteobacteria (RSV4123)",2,NA,0,NA,0,NA,NA,FALSE
"X6733a0a6cf60656eef01b8ed8660f0e4","Ruminococcaceae_UCG-010 (RSV4128)",1,NA,5,NA,0,NA,NA,FALSE
"X5673bcb85ffecfd0aee23eb2ac5152f5","Bacteroides (RSV4135)",11,0.384932152486921,3,NA,0,NA,0.384932152486921,FALSE
"X21270c2fe0fa61beb8e93424e6dcc240","unassigned Tenericutes (RSV4137)",1,NA,0,NA,0,NA,NA,FALSE
"X25eaf22de7c3051df9425db3dbf413ef","Acidibacter (RSV4142)",0,NA,1,NA,0,NA,NA,FALSE
"X6ad7facf36e9555023ee18875c16f702","Enhydrobacter (RSV4145)",1,NA,0,NA,1,NA,NA,FALSE
"X72874dcbdf872792450a699170f414ae","Staphylococcus (RSV4148)",0,NA,0,NA,1,NA,NA,FALSE
"X90270ec50ca7c45b93f0a81bed04790b","Sutterella (RSV4149)",0,NA,0,NA,5,NA,NA,FALSE
"Xfcea0d0d3250916cde0801fa9593fc20","Parabacteroides (RSV4151)",0,NA,2,NA,0,NA,NA,FALSE
"X05fcdc26af7d5c5e6d86f7e36322282c","Bifidobacterium (RSV4157)",2,NA,0,NA,0,NA,NA,FALSE
"Xfb41980c5b16059306d866bfdbbb28b0","unassigned Firmicutes (RSV4161)",2,NA,4,NA,0,NA,NA,FALSE
"Xba03e04e808c5798eea98b49762d0875","Prevotella_1 (RSV4162)",0,NA,1,NA,0,NA,NA,FALSE
"Xb05cb6d606346e0838a1658e7f5d81cf","Parasutterella (RSV4163)",0,NA,2,NA,0,NA,NA,FALSE
"Xb7eeee7c4bfa101ce5827c3db39d69d2","Bradyrhizobium (RSV4166)",0,NA,4,NA,0,NA,NA,FALSE
"Xd4db4e4ea3df78e17a6d91bc6ba36aa1","dgA-11_gut_group (RSV4172)",0,NA,1,NA,0,NA,NA,FALSE
"X9d376209a14e9f9738aebd4a5edad8cb","Alloprevotella (RSV4177)",2,NA,0,NA,0,NA,NA,FALSE
"Xe5221940fafe0442e6475d18b87e35f1","Veillonella (RSV4178)",2,NA,0,NA,0,NA,NA,FALSE
"Xd71a332139ba298d3a4c02fa85483882","Anaeroglobus (RSV4180)",1,NA,3,NA,0,NA,NA,FALSE
"X29f6935de5f5dd33acd85cf770640ec0","Fusobacterium (RSV4181)",3,NA,0,NA,0,NA,NA,FALSE
"Xc18dae5503801a39d3adaf67ecee7a9a","Anaerosporobacter (RSV4182)",0,NA,3,NA,1,NA,NA,FALSE
"X6da99560114bf80c0c398c067d9af907","Ruminococcus_1 (RSV4183)",1,NA,2,NA,0,NA,NA,FALSE
"X23f89d3b0293aa5691ec9189b95013a0","Flavonifractor (RSV4186)",0,NA,3,NA,1,NA,NA,FALSE
"X9975ddbd870e13862c0f42f758283646","Pseudoglutamicibacter (RSV4187)",1,NA,14,0.528638875540904,0,NA,0.528638875540904,FALSE
"Xbdc25398bdcdd0e215c3916df0e0375a","Pseudoclavibacter (RSV4188)",0,NA,4,NA,0,NA,NA,FALSE
"X78645541780cd997ae1ef024989f6034","Georgenia (RSV4189)",0,NA,1,NA,0,NA,NA,FALSE
"Xde4c9cd1156fc7be3e44ac481b7f3811","Ruminococcaceae_UCG-010 (RSV4190)",0,NA,5,NA,0,NA,NA,FALSE
"X8c570c1b75f48aa3ac9021b8c1768a78","unassigned Bacteroidetes (RSV4192)",1,NA,0,NA,0,NA,NA,FALSE
"X6ac4d404b574de4ab06712bb38b6e859","Chryseobacterium (RSV4194)",1,NA,4,NA,0,NA,NA,FALSE
"Xf030fe24c22eb66df69579844bcb127e","Prevotella_9 (RSV4198)",1,NA,2,NA,0,NA,NA,FALSE
"Xc1875ae3260d2c9b0b789faedcf4a136","Ruminococcaceae_UCG-010 (RSV4201)",0,NA,2,NA,0,NA,NA,FALSE
"X134d27c5f6a976ed0421b8e0581d4696","Enterorhabdus (RSV4203)",0,NA,0,NA,3,NA,NA,FALSE
