,feature_id,feature,feature_description,feature_full,Feature,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,IncMSE_means,IncMSE_sds,present,n,prev,mean,rho,spearman_p,wilcox_p,mean_IgA_present,CI_IgA_present,mean_IgA_absent,CI_IgA_absent,lr_unadjusted_p,lr_adjusted_p,GMR,spearman_padj,wilcox_padj,lr_unadjusted_padj,lr_adjusted_padj,rf_rank,rf_top20,maaslin_coef,maaslin_stderr,maaslin_pval,maaslin_name,maaslin_qval,maaslin_N,maaslin_N.not.zero,maaslin_coef_adjusted,maaslin_stderr_adjusted,maaslin_pval_adjusted,maaslin_qval_adjusted,maaslin_qval_filt,maaslin_qval_adjusted_filt,country,country_clean,module
1111,g2196,5.4.2.12,"Phosphoglycerate mutase (2,3-diphosphoglycerate-independent)","Phosphoglycerate_mutase_(2,3-diphosphoglycerate-independent)_(5.4.2.12)","Phosphoglycerate_mutase_(2,3-diphosphoglycerate-independent)_(5.4.2.12)",-8.07E-05,-0.000201478,0.001528011,-0.001037213,0.000754698,0.00177189,-0.001302514,0.002664864,0.000317429,-0.001212862,0.000608524,0.001210153,0.000276885,0.001117944,0.00201755,0.000272084,0.000247116,0.000283424,-0.000937079,0.000593575,-0.000603163,-0.000579281,0.000874218,0.001234091,0.0001311,-0.000515015,0.000522467,-0.000327336,8.51E-05,-8.83E-05,-0.000139713,-0.000383398,0.001508309,0.001026201,-0.000104831,-0.000126834,-0.000808964,-0.000334667,-4.23E-05,-0.000145979,-2.90E-05,1.00E-04,-0.000297077,6.45E-05,-0.000176119,-0.000348709,0.000217963,7.07E-05,0.001124576,-0.001312501,0.001036147,4.81E-05,0.00042278,0.003000626,-0.000361904,-0.000258492,0.003186216,0.000623399,-0.000352803,0.000347271,-0.00079272,8.61E-05,-0.000567866,0.000551543,7.94E-05,0.000259288,-0.000483515,9.96E-05,0.000254249,0.001400312,-0.000266046,0.000243698,0.000904514,-0.001401999,0.000164359,0.000598154,-5.96E-05,-0.000291398,0.000755976,-0.000992557,-0.000229583,-0.0001999,-1.26E-05,-1.61E-05,0.000555552,0.00021553,-4.68E-06,-0.001848245,-2.81E-05,7.62E-05,-0.001865267,-0.000529509,0.000463802,0.000284976,0.000685915,-0.000176608,2.15E-05,-0.000298538,-0.002176194,-0.000358021,0.000102645,0.000801568,149,149,100,0.005459195,0.086154293,0.296145784,NA,NA,NA,NA,NA,NA,NA,NA,0.968073342,NA,NA,NA,986,0,0.000179774,0.000149115,0.229906123,IgA,0.95176438,149,149,0.000203739,0.000152514,0.183727984,0.630092191,0.95176438,0.950037104,India (exposed),IND (neo+),EC
1112,g2197,5.4.2.1,Transferred entry,Transferred_entry_(5.4.2.1),Transferred_entry_(5.4.2.1),0.001080266,-0.001592395,-0.004499844,-0.00183142,0.000113259,-0.001205119,0.000103999,0.001079883,9.80E-05,-0.005409927,-0.001529304,-0.005939627,-0.000480034,-0.00161913,0.001650646,-0.002769699,0.001910053,-0.001798451,-0.000261243,0.000756392,-0.004840808,6.60E-05,-0.001339426,-0.005305111,-0.001016122,-0.001491934,0.004771479,-0.000361329,-0.000290548,0.000326533,-0.003424248,0.000835939,-0.001950008,0.000294101,-0.00432245,-0.008610924,0.003138616,0.000139386,0.00033341,-0.003444255,-0.002347169,-0.004864794,-0.004065951,-0.003711221,0.002740189,0.002394838,-0.000712826,-0.000804678,-0.004298911,-0.000133209,0.000535625,0.001135765,0.00115455,0.001255405,-0.001408781,0.002223314,-0.004679512,-0.002973771,0.000519017,-0.001258025,-0.002919409,-0.004142267,-0.002797016,-0.0020306,-0.000174738,-0.004244277,-0.000178862,0.003903851,-0.001213882,-0.000976127,-0.007815227,-0.002434531,-0.004417489,0.00031259,-0.01038948,-0.006515934,0.00170189,0.003368877,-0.001824365,-0.003041863,-0.003332651,0.000366763,0.002510756,-0.000862215,-0.001953316,-0.003686091,-0.011567066,0.000258708,-0.002085607,-0.002361308,0.001231172,-0.002764111,0.001758661,-0.00814011,-0.000177585,-0.000174166,0.000471832,0.002014165,0.002202163,-0.001384157,-0.001593216,0.002847951,124,149,83.2,0.002176942,-0.106158586,0.19755045,0.170972331,49.901,36.236-68.721,71.49,32.958-155.07,0.945085177,0.485479747,0.698013708,0.968073342,0.987152566,0.970762337,0.706810266,1947,0,-0.000262465,0.000179636,0.146125709,IgA,0.95176438,149,124,-0.000100205,0.000180466,0.579593899,0.863674065,0.95176438,0.975426236,India (exposed),IND (neo+),EC
1113,g2198,5.4.2.2,"Phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)","Phosphoglucomutase_(alpha-D-glucose-1,6-bisphosphate-dependent)_(5.4.2.2)","Phosphoglucomutase_(alpha-D-glucose-1,6-bisphosphate-dependent)_(5.4.2.2)",0.008862093,0.000869833,0.000568778,-0.000289169,0.000213275,0.004627125,0.001234348,-9.16E-06,-0.00169108,0.01189897,0.006123916,0.004554626,0.001960527,-1.63E-05,0.000498591,-3.83E-06,0.003658816,-0.001629544,0.004280584,-0.000446263,0.003274142,0.001948676,-0.002556394,0.002909585,0.008230014,0.004176061,0.001818983,0.003542702,-0.006105157,0.003275169,-0.001136825,0.001841803,0.001240056,0.001113097,0.003594669,0.000687506,0.004643637,0.004779736,-0.000677645,-0.00035585,-0.00116763,0.000974886,-0.001554008,-0.000586827,0.003145818,0.001322284,0.002111521,0.00414829,0.000489972,-0.004376531,-0.001162495,0.002291751,-0.004706399,-0.003147493,0.002609004,-0.001345683,0.002737859,0.004733594,-0.002414782,0.00188106,0.003289266,0.006584627,0.004353129,0.002449052,0.003905615,0.002617492,-0.001738857,0.007067191,0.002488319,9.30E-05,-0.001656618,2.17E-05,0.001012863,0.00138001,-0.001038718,0.003378265,0.000893245,-0.001323053,-0.000354574,0.00689172,-0.004103484,-0.000286197,0.00922344,-0.002568259,0.001115053,-0.001534556,0.009920124,0.001821571,0.000224221,0.003684727,-0.003378529,-4.96E-05,0.00286071,-0.004282333,-0.004909385,-0.000716803,0.002677728,-0.004267931,-0.000636857,0.003517188,0.002171354,0.003932437,149,149,100,0.022336592,-0.046712257,0.571595956,NA,NA,NA,NA,NA,NA,NA,NA,0.968073342,NA,NA,NA,75,0,-0.000116388,9.85E-05,0.23925682,IgA,0.95176438,149,149,-0.00013993,0.000100752,0.167050068,0.611720944,0.95176438,0.950037104,India (exposed),IND (neo+),EC
1114,g2199,5.4.2.3,Phosphoacetylglucosamine mutase,Phosphoacetylglucosamine_mutase_(5.4.2.3),Phosphoacetylglucosamine_mutase_(5.4.2.3),0,0,6.94E-05,0,0.000896888,0.001562537,0,0.000343999,0.000358385,-0.002668098,-0.000984146,0.000462905,-0.003450739,0,0.000346509,0,-0.002780927,-0.000806005,0.001563671,-0.000428859,-0.00036874,-4.66E-05,0.000217529,0.000822192,4.77E-05,-0.000104006,-0.002552111,0.000129946,-0.000517921,0.000859768,-0.001634377,0.001091944,0.0005616,-0.000314964,-0.000878523,-0.000213444,-2.62E-05,-0.000653952,-0.000717859,0.000306047,-0.000475165,-4.12E-05,-0.000320857,-0.000136843,0.000251153,0,-9.56E-05,-0.000837955,-0.001135911,0.000280501,-3.71E-06,0.000595665,0.000920054,0.000137282,-8.81E-05,0,-0.002268054,-0.000166772,-7.05E-05,-0.001296739,0.000691247,-0.002075315,0,0.000550541,0.000987271,0,-0.003621191,4.90E-06,0.000123632,-0.001538432,-9.03E-05,0.00216795,0.000502243,-0.000130582,-0.000116169,0.000597191,0.001270248,0,-0.001565223,0.000603595,0.000253679,0,8.46E-05,6.69E-05,-0.000188077,-0.001013895,0.002022911,-8.87E-05,-0.000778004,-0.000163613,0,0.002116583,-0.000231481,0.002070975,4.98E-06,-0.000214927,0.002526781,9.33E-05,-0.000100483,0.000667944,-0.000105714,0.000908128,26,149,17.4,6.95E-06,0.139011904,0.090877805,0.101413001,92.335,48.802-174.701,47.136,33.931-65.481,0.232134391,0.126219509,1.958906144,0.968073342,0.93592527,0.75559184,0.668064085,1402,0,2.10E-05,1.09E-05,0.056977201,IgA,0.95176438,149,26,2.12E-05,1.16E-05,0.069704125,0.448114244,0.95176438,0.950037104,India (exposed),IND (neo+),EC
1115,g22,1.1.1.144,Perillyl-alcohol dehydrogenase,Perillyl-alcohol_dehydrogenase_(1.1.1.144),Perillyl-alcohol_dehydrogenase_(1.1.1.144),0.002713312,0,0,0.000997256,0,-0.003648603,-0.003418056,0,0.000641827,0.000416809,0.000633711,0.001770135,0.00034706,0,0,0,0,0.000350813,0.003012262,-0.000936225,0,0.000172503,-0.001528026,0.001587126,0,0.000606193,0.001244027,-0.001764279,0.00020172,0,-0.00126712,-0.000677341,0.001265737,2.93E-05,0,0,-0.003057453,0,0.00214287,0.000878034,0,0.00017271,0.00117081,0.000513467,0.000619767,-0.001292885,0,-0.000145269,0,0.000469885,0,0,0,-0.000998203,0,0.002376763,0,0.002084503,0.002509341,0,-0.000503105,-0.004437679,0,0,0.000206525,0,0.001051327,0.000363521,-0.00071278,-0.000182378,0.000595532,0.000422848,0.004333624,0.000585283,1.99E-05,0,0.000996231,0,-0.003534782,0.002717168,0.000303805,-0.00218046,-0.000891597,0,-6.75E-05,0,0.000299385,0.000530996,-0.000983983,0,0,0,0,0.003559107,1.61E-05,0,0,0,0,0.002888135,0.000352309,0.00091044,12,149,8.1,0.000184388,-0.192520674,0.018659124,0.017534533,17.863,6.559-48.649,58.302,42.979-79.088,0.129178065,0.089594366,0.306387431,0.968073342,0.647815518,0.75559184,0.668064085,647,0,-4.81E-05,6.09E-05,0.430938323,IgA,0.95176438,149,12,-7.73E-05,6.45E-05,0.232622752,0.680496598,0.95176438,0.950037104,India (exposed),IND (neo+),EC
1116,g2200,5.4.2.6,Beta-phosphoglucomutase,Beta-phosphoglucomutase_(5.4.2.6),Beta-phosphoglucomutase_(5.4.2.6),-0.004443202,0.000813591,-0.002322552,-0.001980784,-0.000288627,-0.001697546,2.19E-05,-0.000405196,-0.001432688,-0.002648843,0.000881874,-0.00285503,0.001644056,0.001215381,-0.000706076,-0.000273685,0.002650002,-0.002919932,0.001464016,-0.001245873,-0.000789037,0.002718948,0.000966796,-0.000871657,-0.001294537,-0.00416164,-0.007345676,-0.000528254,0.002621314,-0.001645354,-0.001763489,-0.001382173,-0.00049835,0.003687965,0.000921007,-0.003293349,-0.001669998,-9.73E-05,-0.000325662,-0.002263059,-0.000572447,0.000203392,-0.000287285,-0.003161935,0.001489703,0.004174895,-0.002763502,-0.003283881,0.004142632,-0.003432661,-0.001061544,0.000210559,-0.002507621,0.000981905,0.00035068,-0.0008248,-0.004505193,-0.00312677,-0.000809947,-0.00167386,-0.006133318,-0.003611619,-0.004679744,-0.001516957,-8.29E-05,-0.001498275,0.001274232,-0.002659001,-0.003355578,-0.001639411,-0.001350258,0.005500851,0.000649467,0.000963061,-0.001825942,0.00015805,-0.001747355,0.000934135,-0.000629713,0.003702066,0.000694324,0.001344351,-0.003241792,-0.000781849,-0.000311959,-0.000973569,0.003060283,-0.003454499,0.00105719,0.000570006,-0.001039978,0.001294851,0.002544744,-0.005543041,-0.002063694,-0.004754987,-0.003786828,-0.001575781,-0.006201513,0.000850853,-0.000661924,0.001667117,142,149,95.3,0.00367404,-0.042281166,0.608658088,NA,NA,NA,NA,NA,NA,NA,NA,0.974249784,NA,NA,NA,1808,0,-9.16E-05,0.000162334,0.573606512,IgA,0.95176438,149,142,-5.18E-06,0.000167943,0.975426739,0.995705882,0.95176438,0.999572849,India (exposed),IND (neo+),EC
1117,g2201,5.4.2.7,Phosphopentomutase,Phosphopentomutase_(5.4.2.7),Phosphopentomutase_(5.4.2.7),-0.00243553,-0.002932972,0.000605866,0.00032837,0.001218961,0.000932805,-0.000265762,7.97E-05,0.004955126,0.002526076,0.003451354,0.001617738,-0.001981404,0.000591997,2.09E-05,-0.002291892,-5.60E-05,5.71E-05,0.002264728,0.001589122,0.001793146,-0.001140628,0.001202103,-0.002269701,-0.001195903,-0.000881355,-0.000285419,0.001564736,-0.000907705,-8.19E-05,-0.001801841,0.004751208,-0.002012096,0.000471309,-0.001391755,-0.000814356,-0.005520062,0.00167764,-0.001398603,0.000412791,0.008134673,-0.003219001,0.00051432,0.000985636,0.002827584,-0.001982244,0.002803878,0.000385221,-0.002837522,3.80E-05,-0.000284179,-0.001387432,-0.000351856,-0.003939798,-0.003433607,0.001186719,0.002409926,0.000548798,-0.002936077,-0.001054778,-0.003565197,-0.002238788,0.000438511,-0.001014028,-0.000744306,0.003501177,0.00054971,-0.000997296,8.47E-05,0.000547324,-0.001124198,0.00088322,-0.000179183,0.000766041,0.001862345,-0.004865488,0.000245142,-0.001166853,-0.001306502,0.000591281,-7.06E-05,0.000532245,-0.000165333,-0.000573346,0.000214965,-0.000655588,0.000918621,0.001131575,-0.00050631,-0.000325409,0.003158946,-0.005321662,-0.001012604,-0.000270171,0.000166011,-0.000263249,-0.00064577,-0.000521011,-0.000746838,-0.004275747,-2.44E-05,0.001746532,149,149,100,0.007353551,-0.012341962,0.881246095,NA,NA,NA,NA,NA,NA,NA,NA,0.986615273,NA,NA,NA,1243,0,-2.15E-05,0.00014062,0.8784702,IgA,0.979175411,149,149,0.000102455,0.000145039,0.481100326,0.819024306,0.979175411,0.959611407,India (exposed),IND (neo+),EC
1118,g2202,5.4.2.8,Phosphomannomutase,Phosphomannomutase_(5.4.2.8),Phosphomannomutase_(5.4.2.8),-0.001600498,0.00353958,-9.87E-05,0.000701349,0.004468352,0.000363346,-0.000276708,-0.003246974,0.001164924,0.000367266,0.002388296,6.69E-05,0.004391799,0.002878928,0.000851219,-0.001133963,0.004597917,-0.001576701,3.82E-05,0.000183765,0.002556949,0.000990064,-0.002228515,0.0005448,-0.000124372,-0.002562779,-0.00097699,0.000312898,-0.000322415,-0.000434714,-0.002372103,-0.001254416,0.001725765,0.000184169,0.001642589,-0.000927729,-0.000520159,-0.00299797,-0.001731024,-0.001408548,0.000667111,0.001848094,0.002030431,-4.62E-05,0.000402867,0.002972911,-0.00236096,-0.003815483,-0.00400606,0.004076566,0.002380331,-0.005222805,0.000142639,-0.00145328,-0.004807209,-0.004172304,0.00016159,0.000890904,0.000180563,0.004007831,-0.000652962,0.002470823,-0.00096189,-0.001001802,-0.000821259,-0.001787907,0.003154722,-9.07E-05,-0.001747474,-0.002309243,-0.001956359,-0.000888356,-0.003345794,0.000375119,-0.001390126,0.000730754,0.001105774,0.0028304,-0.000785866,-0.000869534,0.002044119,7.63E-06,-0.001872664,-0.000177638,-0.002969891,-0.000410751,0.0021544,-0.000211042,-0.002121983,0.007377456,0.001187706,-0.000899709,-0.001010599,-0.000277795,0.002675674,0.002096043,-0.000218703,0.000167963,0.001716623,-0.000318359,0.000530016,0.002858814,149,149,100,0.003935899,-0.093932413,0.254512942,NA,NA,NA,NA,NA,NA,NA,NA,0.968073342,NA,NA,NA,486,0,-0.000193886,0.000124449,0.121392872,IgA,0.95176438,149,149,-9.99E-05,0.000128859,0.439255976,0.798118588,0.95176438,0.955196417,India (exposed),IND (neo+),EC
1119,g2203,5.4.2.9,Phosphoenolpyruvate mutase,Phosphoenolpyruvate_mutase_(5.4.2.9),Phosphoenolpyruvate_mutase_(5.4.2.9),6.46E-06,0,0,-7.14E-06,0,0,0,0,0,0,0,0,0,0,0,0.00019836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000282286,0,0,0,0,0,0,-0.000297608,0,0,0,0,0,0,0,0,0,0,0.000706186,0,0,-0.000617671,0,1.41E-05,0,-0.000715203,0,0.000111532,0,0,0,0,0.000658004,0,0,0,0,8.89E-05,0,0,0.000279643,0,0.000309828,7.45E-05,0,0.000429726,0,0,0,-0.000974671,0,-0.000389515,0,-9.33E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.04E-05,0.00015936,11,149,7.4,0.000104902,0.00843829,0.918648093,0.950795998,49.475,12.778-191.557,53.296,39.348-72.188,0.760639792,0.844795056,0.928306064,0.988977877,1,0.905306437,0.921880638,1305,0,8.14E-06,4.57E-05,0.858983968,IgA,0.977149525,149,11,2.34E-05,4.78E-05,0.625277064,0.882596724,0.977149525,0.987762848,India (exposed),IND (neo+),EC
1120,g2204,5.4.3.2,"Lysine 2,3-aminomutase","Lysine_2,3-aminomutase_(5.4.3.2)","Lysine_2,3-aminomutase_(5.4.3.2)",0.00037718,0.000788735,0.00252744,0.005729998,-0.000480541,-0.001119989,0.003525237,-0.000146346,0.001499772,0.001301696,-0.000792393,-0.001403397,0.003355929,-0.000400665,0.009190351,-0.00015509,-0.000256191,-0.000999036,-4.05E-05,-0.002373162,0.001274652,-0.000365691,0.000716933,0.003734531,-0.000593333,-3.21E-05,0.00321724,-0.002455995,-0.000191052,-0.000509812,-0.002616523,-0.000191536,-0.001269511,0.000172383,-0.001139573,0.002909659,3.28E-05,-0.001127985,-0.001485507,0.002692548,0.008511662,0.001453194,-0.002933922,0.002623693,0.000658016,-0.001601975,-0.001341721,0.004470598,0.004238352,-0.000224312,0.002408882,-4.94E-05,-0.000219539,0.000643737,0.003841489,0.001182191,3.30E-05,0.00326025,-0.001340177,-0.002306509,-0.000831337,0.001038352,-8.62E-05,-0.000404536,0.001844327,0.001927139,-0.000466546,-0.001477617,0.002824772,0.001080734,-0.002074536,0.001794529,-0.00117289,0.001632309,0.004629415,0.001562193,0.000512219,0.000924125,0.001728899,0.000449493,-0.001256216,0.003052115,0.000646824,0.002125894,0.003073989,-0.002082691,-0.001196945,0.00065573,0.001405404,0.000137237,-0.002332452,0.001879165,0.001805373,0.001369198,0.003194035,-0.000229968,7.14E-05,0.001819852,-0.000730393,0.002456742,0.001346142,0.002689231,134,149,89.9,0.001908664,0.038035612,0.645128373,0.462346267,54.802,40.048-74.991,39.347,16.156-95.822,0.184793527,0.141235987,1.392787252,0.974733665,1,0.75559184,0.668064085,166,0,8.79E-06,0.000119444,0.941411224,IgA,0.992448548,149,134,0.000104064,0.000123516,0.400913462,0.775580916,0.992448548,0.950037104,India (exposed),IND (neo+),EC
1121,g2206,5.4.3.5,"D-ornithine 4,5-aminomutase","D-ornithine_4,5-aminomutase_(5.4.3.5)","D-ornithine_4,5-aminomutase_(5.4.3.5)",0,0,0,0,0,0,0,-1.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00044266,0,0,0,-0.000426044,0,0,0,0,0,0,0,0,0,0,0,0,-0.00017735,0,0,0,0,0,0,0.000223716,0,-0.000109492,0,-3.31E-05,0,0,0,0,0,0,0,0,0,0,0,-3.49E-05,0,0,0,0,0,0,0,-2.57E-05,0,0,0.000148283,0,0,0,0,0,0,0,0,-0.000166397,-0.000280949,0,0,0,0,0,0,0,0,0,-0.000212071,0,0,0,-1.01E-05,0.000109908,9,149,6,8.44E-06,0.037174581,0.652632839,0.669884932,67.577,17.657-258.637,52.183,38.494-70.74,0.974923395,0.928912199,1.295000287,0.974733665,1,0.9816239,0.963289587,1209,0,7.35E-06,1.29E-05,0.570352846,IgA,0.95176438,149,9,6.37E-06,1.34E-05,0.635442127,0.886054907,0.95176438,0.990771143,India (exposed),IND (neo+),EC
1122,g2208,5.4.3.8,"Glutamate-1-semialdehyde 2,1-aminomutase","Glutamate-1-semialdehyde_2,1-aminomutase_(5.4.3.8)","Glutamate-1-semialdehyde_2,1-aminomutase_(5.4.3.8)",-0.00065775,9.49E-06,-0.001594291,-0.000561161,0.000771651,-2.65E-05,-4.12E-05,-0.000355747,-1.92E-05,7.17E-05,-0.0009154,-0.000584386,0.000597326,0.00070339,-0.000870951,0.000221093,-0.000115284,-6.78E-05,-0.000405566,-0.000120489,0.002273945,0.000317742,-2.70E-06,6.41E-05,-0.000667261,0.000176258,0.000353704,0.000388917,0.000890677,0.000162015,-0.000255117,-0.000982213,-0.002598654,-0.000375695,-0.00015382,-0.000215053,-0.000367134,0.000451811,-0.000502001,-8.55E-05,-8.72E-05,0.001131571,0.000647912,-0.000114937,-0.000500221,0.000846033,0.000247541,3.10E-05,-0.001015169,0,-1.70E-05,-7.34E-05,0.000606835,0.000365203,0.000733784,0.000154694,-9.44E-06,-9.37E-06,0.001190293,9.52E-05,0,0.001540963,0.000128739,-0.000856943,-0.000135772,-0.001676711,0.000104841,-0.000129636,0.000935198,-0.00052984,0.000486826,-2.31E-05,-0.000465641,0,-0.000188368,0.00037307,-0.000239884,-0.000437619,0.000194828,0.000992177,0.000233216,-0.000140395,-0.000412518,0.000336379,0.000793194,-3.56E-05,0.000104501,0.000562886,-0.000285871,0.001343637,-0.000361667,0.000964878,0.000907381,-0.000589311,-0.000261432,-0.000173107,0.000254044,-6.66E-05,-0.000743969,2.19E-06,7.26E-05,0.000579945,149,149,100,0.005954385,-0.012178708,0.882805609,NA,NA,NA,NA,NA,NA,NA,NA,0.986615273,NA,NA,NA,1039,0,2.93E-06,0.000153794,0.984833031,IgA,0.999566101,149,149,7.07E-05,0.00016114,0.661359889,0.896636208,0.999566101,0.997901473,India (exposed),IND (neo+),EC
1123,g221,1.13.11.39,"Biphenyl-2,3-diol 1,2-dioxygenase","Biphenyl-2,3-diol_1,2-dioxygenase_(1.13.11.39)","Biphenyl-2,3-diol_1,2-dioxygenase_(1.13.11.39)",0.000278634,-3.66E-05,-0.000449053,-0.005493244,0.000491157,-0.000733178,0,-0.00162711,-0.000987351,0.000342352,-0.000539271,-0.001423823,9.09E-05,0.000138017,0.000724212,0.000868051,7.73E-05,-1.75E-05,-0.000237098,-2.29E-05,0.001241992,-2.11E-05,-7.06E-05,1.30E-05,-0.000440814,0,0.003056048,-0.000235396,0,0.000615196,-0.00025499,0.000624144,-0.000584151,0.001539486,7.62E-05,0.000145399,0.0001823,-0.000183748,8.10E-05,-0.00030752,0.000920903,0,-0.000546342,-0.00128702,0,-9.29E-05,-0.0002096,-0.000808845,-3.34E-05,6.48E-05,0,-0.000485872,0,-0.000297938,-2.46E-05,-0.000650188,5.28E-05,0.000589238,0,0,2.65E-06,-0.002072357,-0.000107799,-9.74E-05,0,0,0,-3.24E-05,0.000179293,0,-8.03E-05,0.000291656,0.001371626,4.88E-07,0.000589843,-0.001298724,-0.000592711,-0.001075497,0.000203606,-0.000126779,-0.000827934,-0.000131271,5.88E-07,0.000414875,0.000445687,7.80E-05,0,-0.001579094,-0.000236212,0.000222012,0,0.000124222,0,9.90E-05,0.000758028,-0.000688437,0,0,0,0,0.000170342,0.000337763,36,149,24.2,0.00010011,0.074931084,0.36375933,0.454916426,61.727,33.154-114.924,50.493,36.04-70.742,0.847752194,0.455145519,1.222486285,0.968073342,1,0.943777302,0.691889479,881,0,4.36E-05,4.13E-05,0.293095306,IgA,0.95176438,149,36,7.72E-05,4.29E-05,0.074369937,0.458469504,0.95176438,0.950037104,India (exposed),IND (neo+),EC
1124,g2210,5.4.4.2,Isochorismate synthase,Isochorismate_synthase_(5.4.4.2),Isochorismate_synthase_(5.4.4.2),0.00028696,-0.000593144,0.000828623,0.002935168,-0.001804812,-0.001121191,-0.000534778,5.23E-06,0.00357245,-0.0001861,0.000634747,-0.002048816,-0.002458043,0.000935458,-0.000919324,-0.002016303,0.001495451,0.000145155,5.85E-05,-3.36E-05,0.000268471,9.59E-05,4.04E-05,-0.000686392,-0.001962507,-0.00014632,0,0.000908952,-0.0007362,-0.000692388,0.000643183,0.00294304,0.0052009,2.07E-05,0.000358759,3.06E-06,-9.79E-07,-0.000167151,7.18E-05,-0.000766518,-0.00141574,-0.000128447,0.002553364,-0.001654199,-5.30E-05,-0.00072178,0.001720992,-0.000497209,-9.77E-05,0.000381974,-0.000678985,0.00084524,0.002396694,4.65E-05,0.000535805,-1.76E-05,0.000671389,-0.000574856,-0.001843171,0.000175893,-0.000361631,-0.000656761,0.000188008,0.00236872,0.000944374,-0.000737677,0.003901246,-0.000293903,0.000859623,-0.001585983,0.000611156,0.001505796,-0.000462331,0.000129879,-0.000399724,-0.000714294,-0.000534411,0,-0.000171712,0.00014226,-8.44E-05,0.002115692,-0.001852807,0.000811789,0.006059097,-0.000308511,-0.000162492,-0.000780384,-5.33E-06,-0.001131227,0.014935623,0.000788956,0,-0.00182772,-1.80E-05,-0.000445938,-1.31E-05,-2.39E-05,0.000618401,7.53E-05,-4.40E-05,0.001641548,145,149,97.3,0.006180521,-0.011297242,0.891233624,NA,NA,NA,NA,NA,NA,NA,NA,0.986615273,NA,NA,NA,1291,0,-2.93E-05,0.000165804,0.860034214,IgA,0.977149525,149,145,9.65E-05,0.00017273,0.577363848,0.862902269,0.977149525,0.975295316,India (exposed),IND (neo+),EC
1125,g2212,5.4.99.12,tRNA pseudouridine(38-40) synthase,tRNA_pseudouridine(38-40)_synthase_(5.4.99.12),tRNA_pseudouridine(38-40)_synthase_(5.4.99.12),9.26E-05,0.00201034,0.000783833,0.000767729,0.0003948,-1.21E-05,-0.000843736,-0.000509711,-0.003120894,1.29E-07,-0.00032718,-0.001127449,-0.002912121,-0.000695477,0.001095869,-0.000896683,0.000727456,-0.000220403,0.000975549,-0.001495357,0.000173573,0.000490962,-0.000472966,0.000396788,2.20E-05,-0.001410109,-0.00200667,0.001386025,-0.000102974,-0.003356912,0.001504835,-0.00087166,-0.001116086,-0.00088603,-7.68E-05,-0.00047973,0.000197117,0.001104168,-0.003427029,-0.001275822,0.000252812,-0.000628628,0.000459001,0,0.000292058,0.000135417,0.001593729,0.000865916,-0.000896538,-0.000913073,0.001145191,-0.001075412,-0.001272679,0.00061891,0.001246349,-0.00095055,-0.000166135,-0.001564267,0.002585338,-0.00012058,0.002925653,0.000874116,0.001400524,-0.000244615,7.81E-05,0.000567687,0.001716021,0.000173711,-0.000731225,0.001024296,-0.001325602,0.001830208,0.001817212,0.001233693,-0.000186527,0.000730209,-0.000328929,0.002075169,0.001112006,0.000929576,0.000708126,0.00035842,0.001073969,0.000379047,0.000561718,-0.001558104,-0.002052898,-0.000236699,-0.000228991,0.00281276,-0.000425122,-0.000663512,0.001777922,0.000154524,-0.002179804,-0.005449609,0.001215972,-0.001483936,-0.000936725,-0.002649594,-0.00018984,0.001454851,149,149,100,0.020493334,-0.022637813,0.784055689,NA,NA,NA,NA,NA,NA,NA,NA,0.986615273,NA,NA,NA,1500,0,-6.12E-05,0.000120463,0.61211879,IgA,0.95176438,149,149,-6.01E-05,0.000122461,0.62418527,0.881942353,0.95176438,0.987762848,India (exposed),IND (neo+),EC
