"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B11.F3",0.0011,0.0664245653490799,106,0.0195,0.0442541197523306,26
"B11.F4",0.004,0.0316501621881586,106,0.0535,0.322762745881683,26
"B11.F5",0.0274,0.153418961809978,106,0.0023,0.0813040804752121,26
"B12.F1",0.0022,-0.0200730082055912,106,0.2014,0.384615384615385,26
"B12.F2",0.0119,0.0706840869752721,106,0.0028,-0.00171233127746255,26
"B12.F3",0,0.0232205268801969,106,0.228,0.3084066174988,26
"B12.F4",0.0609,0.258123616486282,105,0.0223,-0.16725728399308,27
"B12.F5",0.0183,0.0467393335246016,105,0.0023,0.176354458096962,27
"B13.F1",0.0019,-0.0317880041672376,105,0.1227,0.337417380777115,27
"B13.F2",0.0142,0.0896113799467971,106,0.006,0.155757077175506,26
"B13.F3",0.0053,0.0549265672057703,105,0.087,0.146357085309856,27
"B13.F4",0.0256,0.110635113260167,106,0.0042,-0.0840485220102404,26
"B13.F5",0.0034,0.082361917673176,106,0.1055,0.259664788802627,26
"B14.F1",0.0248,0.126989613004868,105,0.0065,-0.0305717263310113,27
"B14.F2",0.0019,0.000239149061109131,105,0.0415,0.0708154393010301,27
"B14.F3",1e-04,0.026513625988181,106,0.0653,0.266781213028665,26
"B14.F4",0.0413,0.134295582603497,106,2e-04,0.0645525491763366,26
"B14.F5",0.0012,-0.00757096462307448,106,0.1085,0.298630574789468,26
"B15.F1",0.0029,0.0725662370713868,105,0.0479,0.224702188532933,27
"B15.F2",0.0114,0.077157098289362,106,0.0096,0.156090112304732,26
"B15.F3",0.0454,0.237866844804773,105,0.001,-0.181623651702837,27
"B15.F4",0.05,0.15124874912317,106,0.0184,-0.185083861320449,26
"B15.F5",5e-04,0.00126951693463939,106,0.1537,0.444942583866456,26
"B16.F1",0.0088,0.103796687026678,105,0.0159,0.0340164742150443,27
"B16.F2",0.0092,0.0880640524063288,106,0.0396,0.1501881980031,26
"B16.F3",0.0162,0.0856576183197105,105,0.0029,0.0048922252331351,27
"B16.F4",9e-04,-0.027475111590021,106,0.069,0.231507188712936,26
"B16.F5",0.0134,0.0439738281326094,106,0.0097,0.0852645970404019,26
"B17.F1",0.0111,0.0303409621634158,106,0.0924,0.127947287522437,26
"B17.F2",0.003,0.0572191520705937,106,0.0424,0.14411267062339,26
"B17.F3",0.0055,0.0706360717329029,106,0.0454,0.0543589743589744,26
"B17.F4",0.0243,0.148064462182349,105,0.0014,-0.0264788164342982,27
"B17.F5",1e-04,0.0347146099860431,105,0.0011,-0.0613788198139742,27
"B18.F1",0.0086,0.0896655132071457,105,0.0471,0.170851994985145,27
"B18.F2",0.0021,-0.0442886720221878,105,0.1248,0.294596531344488,27
"B18.F3",0.0362,0.158783167661611,106,0.0207,-0.116780993122946,26
"B18.F4",0.0036,0.0464516996533869,106,0.0011,0.0773874722917967,26
"B18.F5",0.0012,0.024108033242372,106,0.0621,0.222875920200374,26
"B19.F1",0.0014,0.050198525646779,106,0.1421,0.312406721949651,26
"B19.F2",0.0041,0.0499605653722917,105,0.0146,0.0183430357986068,27
"B19.F3",0,-0.0201267554152977,106,0.0589,0.297750765565177,26
"B19.F4",0.0089,0.070910258356733,105,0.0176,-0.121369753534115,27
"B19.F5",0.0152,0.115209329814658,106,0.0234,0.102222222222222,26
"B20.F1",0.0067,0.115816822053736,106,0.0202,-0.188698906776373,26
"B20.F2",0.0049,0.0500767744012729,105,0.0212,0.122174732630825,27
"B20.F3",0.0031,0.0203255749448781,106,0.1202,0.160942801740237,26
"B20.F4",0.0263,0.125823476508978,106,0.0063,-0.110120716593009,26
"B20.F5",0.0043,0.0356236832029086,105,0.0569,0.185548940790319,27
