"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_n","group1_prev","group1_mean","group1_sd","group2_country","group2_present","group2_n","group2_prev","group2_mean","group2_sd","fisher_p","fisher_padj","prev_diff","enriched_group1","rf_rank","rf_top20","fisher_col","rab.all","rab.win.India (IPV)","rab.win.India (OPV)","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_country1","mean_rabund_country2","mean_rabund_diff","crossval_median","crossval_quartile_1","crossval_quartile_3"
"37","Lachnoanaerobaculum",0.0301199772670281,0.0632571738281662,"Lachnoanaerobaculum","India (OPV)",6,183,3.3,0,0,"India (IPV)",5,99,5.1,0,0,0.524972768080616,0.934797824142583,-1.8,FALSE,61,0,"ns",-2.17951160008709,-2.22581931485326,-2.15479787357141,0.0875833839265763,4.67707312002986,0.0171617346180271,0.492800000024005,0.53643951774089,0.895899444980615,0.528144803039522,0.88690360606599,0,0.001,-0.001,0.5,0.4,0.55
"38","Lachnoclostridium",0.0640567010630293,0.119661269366282,"Lachnoclostridium","India (OPV)",25,183,13.7,0.1,0.7,"India (IPV)",12,99,12.1,0,0.1,0.853746847939994,1,1.6,TRUE,44,0,"ns",-1.72645144409161,-1.86256015707598,-1.64825936877112,0.241971234860777,6.00254565068711,0.0374548510246341,0.479000000070124,0.506303795118934,0.886333951260774,0.50457678816977,0.868609009535596,0.107,0.025,0.082,0.5,0.4,0.55
"39","Lactobacillus",0.451737135725622,0.841947613591927,"Lactobacillus","India (OPV)",138,183,75.4,4.1,8.9,"India (IPV)",76,99,76.8,3.7,8.2,0.884340269733365,1,-1.39999999999999,FALSE,5,1,"ns",8.25473065130813,9.55736459945312,7.59646554886422,-0.809338165940112,9.5346618572491,-0.0793866492686992,0.458400000139633,0.423423001854595,0.886899892845311,0.281411748177655,0.855345929907313,4.058,3.775,0.283,0.5,0.4,0.55
"40","Lactococcus",0.0442429849448249,0.0851296167170566,"Lactococcus","India (OPV)",11,183,6,0,0.1,"India (IPV)",11,99,11.1,0,0,0.16232847455915,0.763408315838366,-5.1,FALSE,52,0,"ns",-1.94459480556632,-1.84467130861761,-1.99414788990738,-0.209978769219456,4.94553833927305,-0.0381454987261968,0.480303939277887,0.552871952635244,0.894534074408238,0.506795588434449,0.872361718446742,0.009,0.002,0.007,0.5,0.4,0.55
"41","Lawsonella",0.0336758460126605,0.0657105313188651,"Lawsonella","India (OPV)",11,183,6,0,0,"India (IPV)",4,99,4,0,0,0.586326291516212,0.934797824142583,2,TRUE,57,0,"ns",-1.9987615468533,-2.13221980121046,-1.92748847557852,0.163603783149201,4.54217139492377,0.032233034703439,0.483303339387829,0.462106954477312,0.864924701091703,0.455291244535693,0.871536314286836,0.001,0,0.001,0.5,0.4,0.55
"42","Libanicoccus",0.0298350024324329,0.0585137440399192,"Libanicoccus","India (OPV)",9,183,4.9,0.1,0.9,"India (IPV)",6,99,6.1,0.3,2.1,0.782320891301878,1,-1.2,FALSE,62,0,"ns",-2.11406171056848,-2.22384204936167,-2.05554948814306,0.152567760364333,5.10559024213701,0.0248205091704785,0.485800000047372,0.591010265205755,0.912170767997282,0.491465757322721,0.877371459056949,0.095,0.307,-0.212,0.5,0.4,0.55
"43","Megamonas",0.0403350952965104,0.0790546581708502,"Megamonas","India (OPV)",10,183,5.5,0.3,2.1,"India (IPV)",8,99,8.1,0.1,0.5,0.44673903286829,0.919756832375891,-2.6,FALSE,54,0,"ns",-2.05755811427394,-2.15835899265692,-2.00745836729402,0.0375108954367462,5.40463243690578,0.00588275381852192,0.49700000001,0.638091628177895,0.912735984405975,0.534240953378305,0.896217047871369,0.295,0.113,0.182,0.5,0.4,0.55
"44","Megasphaera",0.125689909111048,0.234635638855081,"Megasphaera","India (OPV)",39,183,21.3,0.6,3.2,"India (IPV)",24,99,24.2,1.4,6.4,0.653427806290201,0.952915550839876,-2.9,FALSE,28,0,"ns",-1.17253928292758,-1.06669172010178,-1.22719190433667,-0.332572211960464,7.98761116285206,-0.0382635877921794,0.478200000072805,0.439729345480351,0.876398748518803,0.528827737936677,0.889757451936917,0.631,1.358,-0.727,0.5,0.4,0.55
"45","Morganella",0.0468078995077123,0.0877327315478034,"Morganella","India (OPV)",16,183,8.7,0,0.2,"India (IPV)",9,99,9.1,0,0,1,1,-0.4,FALSE,51,0,"ns",-1.94860197294951,-2.03478545580097,-1.90088605412447,0.203786128387724,5.59519963707125,0.0336411805728281,0.483303339387829,0.538811557895351,0.894370509083696,0.516771257263382,0.877635905905816,0.023,0.007,0.016,0.5,0.4,0.55
"46","Negativicoccus",0.0769656013685641,0.143852098555157,"Negativicoccus","India (OPV)",31,183,16.9,0,0.1,"India (IPV)",14,99,14.1,0,0.1,0.611384953852161,0.934797824142583,2.8,TRUE,40,0,"ns",-1.30337931410225,-1.69399684028712,-1.09874217341775,0.553706549198425,5.43928688989566,0.0915396906777158,0.460107978538091,0.365470303789083,0.820605511953862,0.342941658165245,0.822817065095878,0.018,0.017,0.000999999999999997,0.5,0.4,0.55
