"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_n","group1_prev","group1_mean","group1_sd","group2_country","group2_present","group2_n","group2_prev","group2_mean","group2_sd","fisher_p","fisher_padj","prev_diff","enriched_group1","rf_rank","rf_top20","fisher_col","rab.all","rab.win.India (IPV)","rab.win.India (OPV)","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_country1","mean_rabund_country2","mean_rabund_diff","crossval_median","crossval_quartile_1","crossval_quartile_3"
"148","Ruminococcaceae_UCG-010",0.0521135195422978,0.103196541208234,"Ruminococcaceae_UCG-010","India (OPV)",144,201,71.6,0.2,0.4,"India (IPV)",63,87,72.4,0.2,0.4,1,1,-0.800000000000011,FALSE,91,0,"ns",4.01041447859768,4.0735835384378,3.96751253215688,-0.248519697412349,5.93953595161134,-0.035071183686963,0.479000000070124,0.675003663508921,0.973428294900089,0.670550933133328,0.973875011163561,0.234,0.247,-0.013,0.5,0.45,0.6
"149","Ruminococcaceae_UCG-013",0.0779489614692123,0.146880043342734,"Ruminococcaceae_UCG-013","India (OPV)",156,201,77.6,0.3,0.6,"India (IPV)",73,87,83.9,0.4,0.8,0.266851474821457,0.987418018578752,-6.30000000000001,FALSE,43,0,"ns",4.61410233792724,4.75705405561974,4.54362408934551,-0.140946046200303,5.42757907603017,-0.0224151938113377,0.485502899468461,0.462374555432493,0.966735655804623,0.745548512156728,0.978296516057115,0.344,0.357,-0.013,0.5,0.45,0.6
"150","Ruminococcaceae_UCG-014",0.0745808840848357,0.141979723523687,"Ruminococcaceae_UCG-014","India (OPV)",133,201,66.2,0.7,2.1,"India (IPV)",57,87,65.5,0.6,1.2,1,1,0.700000000000003,TRUE,48,0,"ns",4.31744749314352,4.96806337395461,4.10823290755076,-0.370253244819632,8.12785290055384,-0.0443816096468879,0.474705059072701,0.687311837907542,0.976724940921811,0.4948271669716,0.967990856286543,0.719,0.596,0.123,0.5,0.45,0.6
"151","Ruminococcus_1",0.0902245554335082,0.16544015317653,"Ruminococcus_1","India (OPV)",168,201,83.6,0.3,0.3,"India (IPV)",75,87,86.2,0.3,0.4,0.723951637464038,1,-2.60000000000001,FALSE,28,0,"ns",5.01500061001789,4.79042198126173,5.08375792783564,0.19505614265413,4.01900636397274,0.0410893810933389,0.476200000079513,0.625924352814528,0.971928854112519,0.422621325049836,0.96273087950044,0.262,0.266,-0.004,0.5,0.45,0.6
"152","Ruminococcus_2",0.0744219762026875,0.13453116275554,"Ruminococcus_2","India (OPV)",167,201,83.1,1.9,3,"India (IPV)",70,87,80.5,1.8,2.2,0.615863815711489,0.987418018578752,2.59999999999999,TRUE,50,0,"ns",7.06571965693234,7.0163212904203,7.09111011360463,-0.124397969693601,6.63729519110955,-0.0163408763375956,0.489600000034682,0.831113378520264,0.98056911729285,0.851853692524214,0.982517355443176,1.874,1.783,0.0910000000000002,0.5,0.45,0.6
"153","Salmonella",0.0617094970766044,0.127838158193286,"Salmonella","India (OPV)",52,201,25.9,0.1,0.3,"India (IPV)",28,87,32.2,0.1,0.2,0.316067225497381,0.987418018578752,-6.3,FALSE,74,0,"ns",-2.66837330863899,-2.56837424257202,-2.70650640655984,-0.474195450204263,8.38811985728768,-0.0561136527950091,0.469506098882229,0.49021347684585,0.967773170101258,0.526932426154075,0.967348213213791,0.076,0.075,0.001,0.5,0.45,0.6
"154","Sarcina",0.01138928490354,0.0244748463827791,"Sarcina","India (OPV)",21,201,10.4,0,0.1,"India (IPV)",9,87,10.3,0,0.1,1,1,0.0999999999999996,TRUE,174,0,"ns",-3.52325101201579,-3.73934645800654,-3.44008919537394,0.266850517053444,5.68530419702699,0.039914672290375,0.477704459182615,0.551066558834026,0.969773517320197,0.526176757003521,0.965771834291174,0.014,0.011,0.003,0.5,0.45,0.6
"155","Scardovia",0.0268801354155201,0.0612733577166043,"Scardovia","India (OPV)",18,201,9,0,0,"India (IPV)",20,87,23,0,0,0.00212629677034943,0.329078998562669,-14,FALSE,130,0,"ns",-3.16530885073571,-2.59997327157978,-3.37336727245435,-0.719241104137591,5.3968884204523,-0.121745113958258,0.441911617872663,0.234432406336343,0.898746125990014,0.18061261210499,0.89449079326172,0.001,0.002,-0.001,0.5,0.45,0.6
"156","Selenomonas",0.0144261872855997,0.0318790136049974,"Selenomonas","India (OPV)",9,201,4.5,0.1,0.3,"India (IPV)",8,87,9.2,0,0.2,0.170297264864649,0.920814653335671,-4.7,FALSE,165,0,"ns",-3.70783010701025,-3.80484182212974,-3.67195969379047,-0.0150343635807042,5.80530144456871,-0.00264330496660383,0.498300339937677,0.583165026073234,0.967884251093199,0.556240335463159,0.964901847562256,0.053,0.047,0.006,0.5,0.45,0.6
"157","Sellimonas",0.0162092204283633,0.0387668428604124,"Sellimonas","India (OPV)",7,201,3.5,0,0,"India (IPV)",8,87,9.2,0,0,0.0780700306399434,0.89091682024406,-5.7,FALSE,160,0,"ns",-3.76239245445387,-3.81594071465676,-3.73839160797421,-0.093918442893643,5.53285381319361,-0.015037703028783,0.491301739681061,0.525829659605926,0.963574795595082,0.544868826007553,0.96688587103911,0.001,0.007,-0.006,0.5,0.45,0.6
"158","Senegalimassilia",0.0948420884585513,0.179826995328845,"Senegalimassilia","India (OPV)",181,201,90,0.6,0.8,"India (IPV)",79,87,90.8,0.7,0.9,1,1,-0.799999999999997,FALSE,23,0,"ns",6.65326521721732,6.80793955174704,6.5693864644353,-0.210383241819304,3.30965119238755,-0.0460276969015524,0.466400000112508,0.498592951921731,0.969882637299578,0.435555983563126,0.963750401041639,0.648,0.735,-0.087,0.5,0.45,0.6
