"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_n","group1_prev","group1_mean","group1_sd","group2_country","group2_present","group2_n","group2_prev","group2_mean","group2_sd","fisher_p","fisher_padj","prev_diff","enriched_group1","rf_rank","rf_top20","fisher_col","rab.all","rab.win.India","rab.win.UK","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_country1","mean_rabund_country2","mean_rabund_diff","crossval_median","crossval_quartile_1","crossval_quartile_3"
"61","Prevotella_6",0.0193226265221923,0.0397866636978249,"Prevotella_6","India",5,289,1.7,0,0,"UK",4,53,7.5,0,0.1,0.0357208105521336,0.0750137021594807,-5.8,FALSE,62,0,"ns",-1.5928547383069,-1.55104281243323,-1.83237920373966,-0.172747071052641,4.82474065459256,-0.0332861540515972,0.483490566157441,0.590389419590891,0.714099191720834,0.549188635531097,0.679530253894741,0,0.012,-0.012,0.85,0.8,0.9
"62","Prevotella_9",0.0158160201667127,0.0371643183660666,"Prevotella_9","India",25,289,8.7,0.5,3.1,"UK",1,53,1.9,0.5,3.8,0.0970890623808527,0.156836177692147,6.8,TRUE,66,0,"ns",-1.35494543059321,-1.23145569405815,-2.00262225990873,-0.901111375032144,5.15947965099981,-0.137940657133818,0.415856175103695,0.134457701347712,0.257487942786438,0.154692256604293,0.267603061210762,0.549,0.523,0.026,0.85,0.8,0.9
"63","Proteus",0.0227730851425506,0.0497133894034423,"Proteus","India",13,289,4.5,0.1,0.4,"UK",4,53,7.5,0.2,1,0.313705351510594,0.425020153659514,-3,FALSE,59,0,"ns",-1.46873862502751,-1.41094617150206,-1.78889784717009,-0.195194855298681,5.4128004117451,-0.029782619514721,0.482169171953578,0.614700685020151,0.743945422190258,0.457050105069767,0.605348463214428,0.054,0.216,-0.162,0.85,0.8,0.9
"64","Raoultella",0.0795868870471378,0.144176698406898,"Raoultella","India",15,289,5.2,0,0,"UK",10,53,18.9,0.7,3.3,0.00180454554983766,0.00757909130931818,-13.7,FALSE,26,0,"3",-1.34429902499288,-1.38330625115721,-1.09379618146934,0.652885269864074,6.34236333061849,0.0893748072415368,0.449292453201271,0.124025573465372,0.25111028443496,0.342780315594903,0.490351416373429,0.005,0.662,-0.657,0.85,0.8,0.9
"65","Romboutsia",0.00475294428179605,0.0103054349623654,"Romboutsia","India",0,289,0,0,0,"UK",3,53,5.7,0,0.3,0.00354478571796059,0.0124067500128621,-5.7,FALSE,82,0,"3",-1.6108868923806,-1.58036393354706,-1.7864299971658,-0.0990718318667678,4.64881399088995,-0.0171690921139184,0.491450471760053,0.526056352915158,0.669276209406733,0.533003208813189,0.663837191386604,0,0.036,-0.036,0.85,0.8,0.9
"66","Rothia",0.171531253418979,0.304587546691828,"Rothia","India",231,289,79.9,0.2,0.5,"UK",37,53,69.8,0.4,1.9,0.105202744007229,0.166736424464287,10.1,TRUE,18,1,"ns",6.33499612608098,6.47328630053924,5.03265642936181,-1.1481360129623,6.64824162813728,-0.163667586704331,0.423813734723147,0.167724589105364,0.342724216905156,0.0858040227791896,0.227953756094419,0.247,0.421,-0.174,0.85,0.8,0.9
"67","Ruminiclostridium_5",0.0484748707819447,0.0936514057221685,"Ruminiclostridium_5","India",7,289,2.4,0,0,"UK",10,53,18.9,0,0.1,2.97381098901903e-05,0.000227091020979635,-16.5,FALSE,44,0,"3",-1.43964796524116,-1.49005189355568,-1.15805225976533,0.699339195462679,5.70534528199526,0.113123250362423,0.440613027255949,0.130280603654848,0.240027089508775,0.27897521598732,0.418500275556934,0.001,0.046,-0.045,0.85,0.8,0.9
"68","Salmonella",0.0685120048517799,0.147190700396223,"Salmonella","India",45,289,15.6,0.2,0.9,"UK",2,53,3.8,0,0,0.0173725739884149,0.0429204769125544,11.8,TRUE,30,0,"1",-1.05060222247015,-0.92312774158981,-1.71766653424699,-1.05059953852993,5.79406730071068,-0.160484584289226,0.414382552952053,0.0214626710965165,0.0669051671660701,0.114588753451466,0.224651435317993,0.172,0.005,0.167,0.85,0.8,0.9
"69","Scardovia",0.0916590614962148,0.170628314990585,"Scardovia","India",4,289,1.4,0,0,"UK",7,53,13.2,0,0,0.000298551325177565,0.00167188742099436,-11.8,FALSE,21,0,"3",-1.52602290504243,-1.53508598692221,-1.46645961908546,0.265120407019069,5.11013632567516,0.0434846078369555,0.478337754356921,0.36600031703891,0.503709932302833,0.514276038857703,0.650917848260964,0,0.005,-0.005,0.85,0.8,0.9
"70","Senegalimassilia",0.0323188489070888,0.0663708490897575,"Senegalimassilia","India",45,289,15.6,0.1,0.7,"UK",5,53,9.4,0.1,0.3,0.295498846795642,0.413367668316776,6.2,TRUE,53,0,"ns",-0.977824770415452,-0.859425152060835,-1.62336174969582,-0.900171958186078,6.49614772729929,-0.124425152135662,0.429245283541802,0.170657346530742,0.314478245333727,0.173357610769722,0.302782437985193,0.143,0.054,0.089,0.85,0.8,0.9
"71","Slackia",0.0103296251328566,0.02384925760699,"Slackia","India",18,289,6.2,0,0.1,"UK",2,53,3.8,0,0.2,0.750475692624496,0.78799947725572,2.4,TRUE,74,0,"ns",-1.36743557301586,-1.26918548364155,-1.93593847656097,-0.713663433136597,5.00684946710904,-0.122150717067923,0.428360849586347,0.34563713642912,0.497299668563191,0.25269688603606,0.387083075958037,0.017,0.032,-0.015,0.85,0.8,0.9
"72","Staphylococcus",0.783107574989802,1.37669717405887,"Staphylococcus","India",275,289,95.2,0.8,2.1,"UK",34,53,64.2,0.3,1.5,3.13432578951132e-09,9.18840208975346e-08,31,TRUE,3,1,"1",7.34684736751626,7.79726321785658,4.68660400274769,-3.5997381665358,5.84330580921602,-0.573257186196737,0.242629719517155,4.75037045997792e-07,1.16488294603646e-05,3.77099930164215e-09,8.98928895920858e-08,0.774,0.306,0.468,0.85,0.8,0.9
"73","Streptococcus",1.28042378284971,2.17435377735074,"Streptococcus","India",289,289,100,9.9,10,"UK",51,53,96.2,2.2,5.7,0.023631904786404,0.0551411111682759,3.8,TRUE,1,1,"ns",12.8740579835173,13.3510340506081,8.73348885189068,-4.11267204269957,3.99358016969476,-0.899703252235701,0.159492929127587,8.05830392738289e-10,3.96745633989891e-08,1.8073441501539e-15,1.51816908612928e-13,9.941,2.169,7.772,0.85,0.8,0.9
"74","Subdoligranulum",0.00671164950918864,0.0184770875808818,"Subdoligranulum","India",4,289,1.4,0,0.3,"UK",3,53,5.7,0,0.2,0.077987479085817,0.13647808840018,-4.3,FALSE,79,0,"ns",-1.6230685376741,-1.59078499573384,-1.81648365001043,-0.206202140931356,4.79574344539004,-0.0346999738492068,0.479516652078964,0.546343896712283,0.684836306253439,0.486949269274195,0.641064572526584,0.03,0.04,-0.01,0.85,0.8,0.9
"75","Sutterella",0.0253164260970143,0.0469944069310077,"Sutterella","India",40,289,13.8,0.1,0.6,"UK",9,53,17,0.2,0.7,0.526605298904854,0.613073305504723,-3.2,FALSE,58,0,"ns",-0.981813451296761,-0.948516405388725,-1.16748202513867,-0.0677087240804477,6.33220942767463,-0.00816007948063003,0.49587264153933,0.629013294163961,0.754686920315606,0.611366071973388,0.737333943552282,0.076,0.163,-0.087,0.85,0.8,0.9
"76","Terrisporobacter",0.00621584747078686,0.015044430768636,"Terrisporobacter","India",0,289,0,0,0,"UK",3,53,5.7,0,0,0.00354478571796059,0.0124067500128621,-5.7,FALSE,81,0,"3",-1.61239589502085,-1.59714041339927,-1.69143891378327,0.0511067327460832,4.78712732142769,0.00872717085714252,0.496315944618476,0.517082037712316,0.647776348587994,0.503508496588313,0.642372247208455,0,0.002,-0.002,0.85,0.8,0.9
"77","Tyzzerella_3",0.0545745788463825,0.111868922587052,"Tyzzerella_3","India",24,289,8.3,0,0.2,"UK",7,53,13.2,0,0.1,0.294527166393293,0.413367668316776,-4.9,FALSE,42,0,"ns",-1.32520286279484,-1.2968049607237,-1.47087975953957,-0.0418388592726853,5.89840145830047,-0.00577422712468177,0.49557783022071,0.621620290782105,0.742589551376875,0.546399235675949,0.682733095759352,0.027,0.023,0.004,0.85,0.8,0.9
"78","UBA1819",0.0340201597566912,0.0665997162366526,"UBA1819","India",7,289,2.4,0,0.3,"UK",6,53,11.3,0.7,3.1,0.00758695477586231,0.0212434733724145,-8.9,FALSE,52,0,"3",-1.52087559496703,-1.52135021623563,-1.5187402841949,0.236148705764654,5.38473948514226,0.0372345331127757,0.480837264289939,0.349159110878163,0.50531894862472,0.522117174949471,0.664956526109214,0.033,0.719,-0.686,0.85,0.8,0.9
"79","unassigned_Enterobacteriaceae",0.0354164719586536,0.0705138086704354,"unassigned_Enterobacteriaceae","India",62,289,21.5,0.1,0.6,"UK",6,53,11.3,1.2,8,0.0952918203101387,0.156836177692147,10.2,TRUE,50,0,"ns",-0.700595227421388,-0.544342486788928,-1.49601648397472,-1.15434559973275,6.64720936641591,-0.146595762115887,0.414677277382378,0.403933529810968,0.562550947953803,0.137333837713274,0.256970962883069,0.096,1.219,-1.123,0.85,0.8,0.9
"80","unassigned_Erysipelotrichaceae",0.0899623746983424,0.177683356103825,"unassigned_Erysipelotrichaceae","India",7,289,2.4,0,0.2,"UK",12,53,22.6,0.1,0.4,1.29595910673712e-06,2.17721129931836e-05,-20.2,FALSE,23,0,"3",-1.45692272021709,-1.51978878175609,-1.05101333385593,0.882981654507324,6.57906072531131,0.117849570325034,0.434257075956239,0.0627790525717748,0.156001200492322,0.220684860260392,0.364291837154947,0.013,0.109,-0.096,0.85,0.8,0.9
"81","unassigned_Lachnospiraceae",0.183792483612597,0.331039150968932,"unassigned_Lachnospiraceae","India",95,289,32.9,0.5,2.1,"UK",27,53,50.9,1.5,4.5,0.0185645361300326,0.0445548867120782,-18,FALSE,16,1,"3",0.325222819032946,0.156549053569922,3.01715202376483,1.98869481630792,9.55352223690937,0.21239044076299,0.406544812022136,0.0442101826246029,0.123288489122487,0.0412779791317581,0.129064201883832,0.497,1.487,-0.99,0.85,0.8,0.9
"82","unassigned_Saccharimonadales",0.0587774776794575,0.107905752679805,"unassigned_Saccharimonadales","India",44,289,15.2,0,0.2,"UK",6,53,11.3,0,0.1,0.532789896450533,0.613073305504723,3.9,TRUE,38,0,"ns",-1.02735719029351,-0.920294061887327,-1.5352203390669,-0.677806277009509,5.80693757613401,-0.103066530810746,0.447981138016971,0.254103758918657,0.407496793841256,0.27305722753213,0.413601486244537,0.033,0.01,0.023,0.85,0.8,0.9
"83","Varibaculum",0.0206737351904656,0.0492682156349351,"Varibaculum","India",20,289,6.9,0,0.1,"UK",3,53,5.7,0,0,1,1,1.2,TRUE,60,0,"ns",-1.36513086248884,-1.26644974665787,-1.87476036177588,-0.617747113622507,4.62862955838105,-0.11505139637498,0.440448113645077,0.27806341654425,0.409895797740613,0.282290717380469,0.412761651456506,0.007,0,0.007,0.85,0.8,0.9
"84","Veillonella",0.223619223533362,0.39536772506485,"Veillonella","India",261,289,90.3,9.8,14.3,"UK",52,53,98.1,13.1,19.5,0.0630067561836724,0.112607819562308,-7.8,FALSE,14,1,"ns",12.1731240381291,12.2425217995131,11.7597347353799,0.22452644857255,5.88273528601855,0.0319697617471858,0.485849056706348,0.187532267778272,0.370921390027382,0.720900912212731,0.838394673225244,9.78,13.175,-3.395,0.85,0.8,0.9
