"","mean","sd","tax_id","taxonomy","group1_country","group1_present","group1_present_strict","group1_n","group1_prev","group1_prev_strict","group1_mean","group1_sd","group2_country","group2_present","group2_present_strict","group2_n","group2_prev","group2_prev_strict","group2_mean","group2_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_group1","enriched_group1_strict","rf_rank","rf_top20","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"Staphylococcus",1.01624388794213,1.72672469311008,"Staphylococcus","Staphylococcus","India",287,277,289,0.993079584775087,0.958477508650519,0.106177162629758,0.107209199563694,"UK",63,47,71,0.887323943661972,0.661971830985915,0.0241949295774648,0.0443343988624518,5.23264379048058e-05,6.92550619706069e-11,0.000261632189524029,1,1.07345346054441e-09,1,0.105755641113115,0.296505677664604,TRUE,TRUE,1,1,"1","1",0.898,0.0703239258393226
"Bifidobacterium",0.963525553288234,1.63534086362617,"Bifidobacterium","Bifidobacterium","India",282,257,289,0.975778546712803,0.889273356401384,0.372246920415225,0.249135142056469,"UK",57,49,71,0.802816901408451,0.690140845070423,0.136161126760563,0.170113610436835,1.5840768937818e-06,0.00012354423578913,2.17810572894998e-05,1,0.000382987130946303,1,0.172961645304352,0.199132511330962,TRUE,TRUE,2,1,"1","1",0.898,0.0703239258393226
"Klebsiella",0.893001520508781,1.55638678516789,"Klebsiella","Klebsiella","India",236,197,289,0.816608996539792,0.681660899653979,0.0914675432525952,0.172472663115256,"UK",13,12,71,0.183098591549296,0.169014084507042,0.0420861971830986,0.149779695690191,1.35319840601009e-23,2.68396673012227e-15,7.44259123305551e-22,1,8.32029686337905e-14,1,0.633510404990497,0.512646815146937,TRUE,TRUE,3,1,"1","1",0.898,0.0703239258393226
"Streptococcus",0.816682038021195,1.39618792969659,"Streptococcus","Streptococcus","India",288,280,289,0.996539792387543,0.968858131487889,0.123073771626298,0.142668013505969,"UK",67,52,71,0.943661971830986,0.732394366197183,0.0659261971830986,0.155305429675722,0.00599608793423027,7.66520406124228e-09,0.018321379799037,1,4.75242651797022e-08,1,0.0528778205565573,0.236463765290706,TRUE,TRUE,4,1,"1","1",0.898,0.0703239258393226
"Bacteroides",0.620216582797491,1.06640772955679,"Bacteroides","Bacteroides","India",82,58,289,0.283737024221453,0.200692041522491,0.0257269204152249,0.0881174790123794,"UK",50,40,71,0.704225352112676,0.563380281690141,0.172854647887324,0.224324743911468,1.32454877776483e-10,5.04058033472551e-09,2.42833942590218e-09,1,3.90644975941227e-08,1,-0.420488327891223,-0.36268824016765,FALSE,FALSE,5,1,"3","3",0.898,0.0703239258393226
"Escherichia/Shigella",0.453715926863836,0.79677455179359,"Escherichia/Shigella","Escherichia/Shigella","India",248,210,289,0.858131487889273,0.726643598615917,0.132038615916955,0.175919840515408,"UK",56,33,71,0.788732394366197,0.464788732394366,0.17805014084507,0.235586338650082,0.148234909696256,5.80727990686816e-05,0.271764001109803,0,0.000200028530125459,1,0.0693990935230763,0.261854866221551,TRUE,TRUE,6,1,"ns","1",0.898,0.0703239258393226
"Haemophilus",0.449946960694859,0.783559848015492,"Haemophilus","Haemophilus","India",89,35,289,0.307958477508651,0.121107266435986,0.00329813148788927,0.0241083099572853,"UK",44,26,71,0.619718309859155,0.366197183098592,0.0351312676056338,0.0954540356541091,2.08843038455838e-06,4.88136230007707e-06,2.29727342301422e-05,1,2.52203718837315e-05,1,-0.311759832350504,-0.245089916662605,FALSE,FALSE,7,1,"3","3",0.898,0.0703239258393226
"Parabacteroides",0.430785316768802,0.741157921811187,"Parabacteroides","Parabacteroides","India",36,27,289,0.124567474048443,0.0934256055363322,0.00311349480968858,0.0205230479321287,"UK",36,31,71,0.507042253521127,0.436619718309859,0.0381842253521127,0.0907143783793313,3.04927484494231e-11,1.73784976712865e-10,8.38550582359134e-10,1,1.79577809269961e-09,1,-0.382474779472684,-0.343194112773527,FALSE,FALSE,8,1,"3","3",0.898,0.0703239258393226
"Gemella",0.386026182153357,0.703869739850906,"Gemella","Gemella","India",163,26,289,0.56401384083045,0.0899653979238754,0.000357508650519031,0.000946786608870979,"UK",38,21,71,0.535211267605634,0.295774647887324,0.00111042253521127,0.00316200634164889,0.690369274752973,3.686031756511e-05,0.807878938540713,0,0.000142833730564801,1,0.0288025732248161,-0.205809249963449,TRUE,FALSE,9,1,"ns","3",0.898,0.0703239258393226
"Veillonella",0.343002026039314,0.60435920761298,"Veillonella","Veillonella","India",176,131,289,0.608996539792388,0.453287197231834,0.0333493425605536,0.0841169295446797,"UK",47,35,71,0.661971830985915,0.492957746478873,0.107684507042254,0.195484430076294,0.495389645939431,0.595934854852068,0.648724536349255,0,0.659785017871932,0,-0.052975291193528,-0.0396705492470393,FALSE,FALSE,10,1,"ns","ns",0.898,0.0703239258393226
"Rothia",0.251796291759238,0.446220169940835,"Rothia","Rothia","India",197,89,289,0.681660899653979,0.307958477508651,0.00156719723183391,0.00331127253450544,"UK",39,15,71,0.549295774647887,0.211267605633803,0.00275042253521127,0.0103222023448237,0.037758482161309,0.143281801986956,0.0865298549529998,1,0.233775571662928,0,0.132365125006092,0.0966908718748477,TRUE,TRUE,11,1,"1","ns",0.898,0.0703239258393226
"Enterococcus",0.246620855820577,0.427394619761123,"Enterococcus","Enterococcus","India",190,116,289,0.657439446366782,0.401384083044983,0.0300925951557093,0.0747777091840291,"UK",37,24,71,0.52112676056338,0.338028169014085,0.0362923943661972,0.121982811265297,0.0394927358668412,0.344983411738371,0.0868840189070507,1,0.486112989267705,0,0.136312685803402,0.0633559140308982,TRUE,TRUE,12,1,"1","ns",0.898,0.0703239258393226
"Enterobacter",0.202338905513976,0.361178143237913,"Enterobacter","Enterobacter","India",106,52,289,0.366782006920415,0.179930795847751,0.00285342560553633,0.0101299299226781,"UK",13,10,71,0.183098591549296,0.140845070422535,0.0272687323943662,0.0899117693699071,0.00300806098587758,0.487684856449006,0.0103402096389542,1,0.585743939505572,0,0.183683415371119,0.0390857254252157,TRUE,TRUE,13,1,"1","ns",0.898,0.0703239258393226
"Corynebacterium_1",0.188667746852416,0.333202101110241,"Corynebacterium_1","Corynebacterium_1","India",122,4,289,0.422145328719723,0.013840830449827,9.01038062283737e-05,0.000196448474353302,"UK",16,2,71,0.225352112676056,0.028169014084507,0.000151549295774648,0.000791870566420916,0.00256116423845299,0.337760736630759,0.0093909355409943,1,NA,NA,0.196793216043667,-0.0143281836346801,TRUE,FALSE,14,1,"1","ns",0.898,0.0703239258393226
"Clostridium_sensu_stricto_1",0.179737541410933,0.322117881555869,"Clostridium_sensu_stricto_1","Clostridium_sensu_stricto_1","India",86,50,289,0.29757785467128,0.173010380622837,0.00565716262975779,0.0284584752847458,"UK",21,15,71,0.295774647887324,0.211267605633803,0.0289171830985916,0.108130512321032,1,0.49126911055306,1,0,0.585743939505572,0,0.00180320678395635,-0.0382572250109655,TRUE,FALSE,15,1,"ns","ns",0.898,0.0703239258393226
"Lactobacillus",0.136470804015958,0.243850664848045,"Lactobacillus","Lactobacillus","India",120,68,289,0.41522491349481,0.235294117647059,0.013722214532872,0.0564860607738359,"UK",25,13,71,0.352112676056338,0.183098591549296,0.00960169014084507,0.0511276472869876,0.348004772082415,0.428111246617695,0.517304390933319,0,0.577019506310806,0,0.0631122374384717,0.052195526097763,TRUE,TRUE,16,1,"ns","ns",0.898,0.0703239258393226
"Neisseria",0.121124403880299,0.224288037926142,"Neisseria","Neisseria","India",15,2,289,0.0519031141868512,0.0069204152249135,2.96193771626298e-05,0.000286778431044091,"UK",11,6,71,0.154929577464789,0.0845070422535211,0.00257352112676056,0.0133317990532402,0.00784739140742637,0.000982299284596714,0.0227161330214974,1,0.00253760648520818,1,-0.103026463277938,-0.0775866270286076,FALSE,FALSE,17,1,"3","3",0.898,0.0703239258393226
"Acinetobacter",0.10827665252411,0.193469673051642,"Acinetobacter","Acinetobacter","India",57,11,289,0.197231833910035,0.0380622837370242,0.000315709342560554,0.00189570519675468,"UK",1,1,71,0.0140845070422535,0.0140845070422535,0.00101295774647887,0.00853533368573019,2.1066839021807e-05,0.473054059951086,0.000144834518274923,1,NA,NA,0.183147326867781,0.0239777766947707,TRUE,TRUE,18,1,"1","ns",0.898,0.0703239258393226
"Collinsella",0.0928894537378816,0.167820837311536,"Collinsella","Collinsella","India",65,45,289,0.224913494809689,0.155709342560554,0.0147932179930796,0.064557169697875,"UK",19,15,71,0.267605633802817,0.211267605633803,0.0127030985915493,0.043115795534204,0.437734590108435,0.286524511040735,0.601885061399099,0,0.444112992113139,0,-0.0426921389931283,-0.0555582630732492,FALSE,FALSE,19,1,"ns","ns",0.898,0.0703239258393226
"Clostridioides",0.0891235318785907,0.197262723032827,"Clostridioides","Clostridioides","India",59,39,289,0.204152249134948,0.134948096885813,0.00187640138408305,0.00769514553356698,"UK",1,1,71,0.0140845070422535,0.0140845070422535,4.84507042253521e-05,0.000408252890418686,1.22719663837183e-05,0.00239685068111363,9.64225930149297e-05,1,0.00550153260927969,1,0.190067742092695,0.12086358984356,TRUE,TRUE,20,1,"1","1",0.898,0.0703239258393226
"unassigned_Lachnospiraceae",0.0849108859622017,0.151234563281945,"unassigned_Lachnospiraceae","unassigned_Lachnospiraceae","India",59,38,289,0.204152249134948,0.131487889273356,0.00925204152249135,0.0492323713971525,"UK",15,8,71,0.211267605633803,0.112676056338028,0.00842647887323944,0.0446935991293925,0.871025978156998,0.842929293149797,0.958128575972698,0,0.87102693625479,0,-0.00711535649885472,0.0188118329353282,FALSE,TRUE,21,0,"ns","ns",0.898,0.0703239258393226
"Sutterella",0.0681567019349546,0.126592846430031,"Sutterella","Sutterella","India",34,21,289,0.117647058823529,0.0726643598615917,0.00156110726643599,0.010183081769546,"UK",13,8,71,0.183098591549296,0.112676056338028,0.00450028169014084,0.0154298943586635,0.167748164591915,0.32771501714356,0.297617711372752,0,0.483769787211922,0,-0.0654515327257664,-0.0400116964764365,FALSE,FALSE,22,0,"ns","ns",0.898,0.0703239258393226
"Actinomyces",0.0652643333549055,0.11911865726028,"Actinomyces","Actinomyces","India",40,9,289,0.13840830449827,0.0311418685121107,0.000243875432525952,0.00197812381254622,"UK",7,3,71,0.0985915492957746,0.0422535211267606,0.00183267605633803,0.0150346180489986,0.436758926277553,0.710696346639812,0.601885061399099,0,NA,NA,0.0398167552024953,-0.0111116526146498,TRUE,FALSE,23,0,"ns","ns",0.898,0.0703239258393226
"unassigned_Enterobacteriaceae",0.0596302358515285,0.107034680928707,"unassigned_Enterobacteriaceae","unassigned_Enterobacteriaceae","India",51,22,289,0.176470588235294,0.0761245674740484,0.00145508650519031,0.0119141507575547,"UK",5,5,71,0.0704225352112676,0.0704225352112676,0.000221971830985916,0.000883157678395799,0.0278945405766817,1,0.0667043361616302,1,1,0,0.106048053024027,0.00570203226278083,TRUE,TRUE,24,0,"1","ns",0.898,0.0703239258393226
"Citrobacter",0.0582914550523273,0.114828153134622,"Citrobacter","Citrobacter","India",34,19,289,0.117647058823529,0.0657439446366782,0.00107723183391003,0.00699755219738261,"UK",2,1,71,0.028169014084507,0.0140845070422535,0.00595774647887324,0.0501671705457202,0.0254785253269549,0.143168959304906,0.0636963133173872,1,0.233775571662928,0,0.0894780447390224,0.0516594375944247,TRUE,TRUE,25,0,"1","ns",0.898,0.0703239258393226
"Ruminiclostridium_5",0.0545612582552599,0.102281086652248,"Ruminiclostridium_5","Ruminiclostridium_5","India",4,0,289,0.013840830449827,0,6.36678200692042e-06,6.44066163221365e-05,"UK",10,7,71,0.140845070422535,0.0985915492957746,0.000354929577464789,0.00127418194847791,2.60734347005685e-05,9.07019620830136e-06,0.000159337656503474,1,4.01680117796203e-05,1,-0.127004239972708,-0.0985915492957746,FALSE,FALSE,26,0,"3","3",0.898,0.0703239258393226
"Granulicatella",0.0529625538662306,0.0988154897580894,"Granulicatella","Granulicatella","India",25,1,289,0.0865051903114187,0.00346020761245675,1.78546712802768e-05,9.7963107713542e-05,"UK",8,2,71,0.112676056338028,0.028169014084507,6.14084507042254e-05,0.000273544437626022,0.493697964259796,0.100543097679775,0.648724536349255,0,NA,NA,-0.0261708660266095,-0.0247088064720503,FALSE,FALSE,27,0,"ns","ns",0.898,0.0703239258393226
"Prevotella_9",0.0516303986280192,0.096669899524622,"Prevotella_9","Prevotella_9","India",24,13,289,0.0830449826989619,0.0449826989619377,0.00247750865051903,0.0208932300144878,"UK",7,2,71,0.0985915492957746,0.028169014084507,0.0027656338028169,0.0165926624689,0.641225511215814,0.744533092059172,0.76668267645369,0,NA,NA,-0.0155465665968127,0.0168136848774307,FALSE,TRUE,28,0,"ns","ns",0.898,0.0703239258393226
"Salmonella",0.0504951605792797,0.10908321506811,"Salmonella","Salmonella","India",42,26,289,0.145328719723183,0.0899653979238754,0.000680553633217993,0.00295286484681184,"UK",0,0,71,0,0,0,0,0.000102527819382392,0.00397276254310985,0.000469919172169298,1,0.00821037592242703,1,0.145328719723183,0.0899653979238754,TRUE,TRUE,29,0,"1","1",0.898,0.0703239258393226
"Phascolarctobacterium",0.0494085283018192,0.0948690836546615,"Phascolarctobacterium","Phascolarctobacterium","India",3,3,289,0.0103806228373702,0.0103806228373702,9.79930795847751e-05,0.00109300686815812,"UK",10,7,71,0.140845070422535,0.0985915492957746,0.00339830985915493,0.0142768951192293,8.85686910271286e-06,0.000648462878091925,8.11879667748679e-05,1,0.00182748629280452,1,-0.130464447585165,-0.0882109264584044,FALSE,FALSE,30,0,"3","3",0.898,0.0703239258393226
"Bilophila",0.0461427822147811,0.0865782490420645,"Bilophila","Bilophila","India",8,3,289,0.027681660899654,0.0103806228373702,3.77854671280277e-05,0.000463639672032611,"UK",11,6,71,0.154929577464789,0.0845070422535211,0.0012512676056338,0.00765924332882964,0.000172581351388352,0.00248456311386825,0.000730151871258412,1,0.00550153260927969,1,-0.127247916565135,-0.0741264194161509,FALSE,FALSE,31,0,"3","3",0.898,0.0703239258393226
"Alistipes",0.041103906351436,0.079865486256279,"Alistipes","Alistipes","India",8,3,289,0.027681660899654,0.0103806228373702,8.30449826989619e-05,0.00108346749235836,"UK",9,1,71,0.126760563380282,0.0140845070422535,0.000123380281690141,0.000644475298566808,0.00178633782084876,0.586390916211492,0.00701775572476297,1,NA,NA,-0.0990789024806277,-0.00370388420488328,FALSE,FALSE,32,0,"3","ns",0.898,0.0703239258393226
"Dolosigranulum",0.0384056266751214,0.0710308319740797,"Dolosigranulum","Dolosigranulum","India",21,1,289,0.0726643598615917,0.00346020761245675,1.52249134948097e-05,8.90109696076611e-05,"UK",5,0,71,0.0704225352112676,0,9.5774647887324e-06,4.55893665458549e-05,1,1,1,0,NA,NA,0.00224182465032409,0.00346020761245675,TRUE,TRUE,33,0,"ns","ns",0.898,0.0703239258393226
"Megasphaera",0.0359732558431836,0.0764453459402068,"Megasphaera","Megasphaera","India",21,8,289,0.0726643598615917,0.027681660899654,0.00212387543252595,0.0296198680775062,"UK",1,1,71,0.0140845070422535,0.0140845070422535,0.00429464788732394,0.036187346321647,0.0928231862975339,1,0.182331258798727,0,NA,NA,0.0585798528193382,0.0135971538574005,TRUE,TRUE,34,0,"ns","ns",0.898,0.0703239258393226
"Barnesiella",0.0351209709018142,0.0689162923826706,"Barnesiella","Barnesiella","India",3,2,289,0.0103806228373702,0.0069204152249135,4.34602076124567e-05,0.00054437955187658,"UK",9,4,71,0.126760563380282,0.0563380281690141,0.00124225352112676,0.0075415402362388,3.85052475764396e-05,0.0152938446773158,0.000211778861670418,1,0.0296318240622993,1,-0.116379940542911,-0.0494176129441006,FALSE,FALSE,35,0,"3","3",0.898,0.0703239258393226
"UBA1819",0.0344353109502324,0.0752712490536361,"UBA1819","UBA1819","India",8,5,289,0.027681660899654,0.0173010380622837,0.000388927335640138,0.00365761447354183,"UK",7,4,71,0.0985915492957746,0.0563380281690141,0.000980845070422535,0.00690899491273697,0.014718473253708,0.079436346129688,0.03854838233114,1,0.144854513530608,0,-0.0709098883961207,-0.0390369901067303,FALSE,FALSE,36,0,"3","ns",0.898,0.0703239258393226
"Erysipelatoclostridium",0.0305100794094747,0.0571545147427021,"Erysipelatoclostridium","Erysipelatoclostridium","India",24,14,289,0.0830449826989619,0.0484429065743945,0.00079598615916955,0.00507488045286969,"UK",5,4,71,0.0704225352112676,0.0563380281690141,0.000787042253521127,0.00427287403925414,1,0.763373543115051,1,0,0.816019994364365,0,0.0126224474876943,-0.00789512159461962,TRUE,FALSE,37,0,"ns","ns",0.898,0.0703239258393226
"Cutibacterium",0.0287788422373315,0.0553402656162438,"Cutibacterium","Cutibacterium","India",19,5,289,0.0657439446366782,0.0173010380622837,8.26297577854671e-05,0.000735375002087189,"UK",4,1,71,0.0563380281690141,0.0140845070422535,2.14084507042254e-05,0.000148259384426155,1,1,1,0,NA,NA,0.00940591646766411,0.00321653102003022,TRUE,TRUE,38,0,"ns","ns",0.898,0.0703239258393226
"Senegalimassilia",0.0278991978847941,0.0558361359955701,"Senegalimassilia","Senegalimassilia","India",32,20,289,0.110726643598616,0.069204152249135,0.000786851211072664,0.00444934188118891,"UK",5,3,71,0.0704225352112676,0.0422535211267606,0.000263661971830986,0.0017945132562792,0.388141614502756,0.589009020282937,0.561783915727674,0,0.659785017871932,0,0.0403041083873483,0.0269506311223744,TRUE,TRUE,39,0,"ns","ns",0.898,0.0703239258393226
"Libanicoccus",0.0273921540365459,0.061170549585374,"Libanicoccus","Libanicoccus","India",22,12,289,0.0761245674740484,0.041522491349481,0.000504083044982699,0.00370563177905853,"UK",0,0,71,0,0,0,0,0.010951159851491,0.134010421579918,0.0301156895916004,1,NA,NA,0.0761245674740484,0.041522491349481,TRUE,TRUE,40,0,"1","ns",0.898,0.0703239258393226
"Intestinibacter",0.0260881048135459,0.0582747443227945,"Intestinibacter","Intestinibacter","India",9,2,289,0.0311418685121107,0.0069204152249135,3.7923875432526e-05,0.00037127573949894,"UK",6,1,71,0.0845070422535211,0.0140845070422535,4.11267605633803e-05,0.000256033197042742,0.0880495392558224,0.483711738068191,0.179360172558157,0,NA,NA,-0.0533651737414104,-0.00716409181734003,FALSE,FALSE,41,0,"ns","ns",0.898,0.0703239258393226
"Finegoldia",0.0258449289699742,0.0555743761579339,"Finegoldia","Finegoldia","India",17,0,289,0.0588235294117647,0,1.09342560553633e-05,6.1436726452264e-05,"UK",3,0,71,0.0422535211267606,0,2.25352112676056e-06,1.14887750308839e-05,0.775536405146201,1,0.888635464230022,0,NA,NA,0.0165700082850041,0,TRUE,FALSE,42,0,"ns","ns",0.898,0.0703239258393226
"Lachnoclostridium",0.0256477458787676,0.0518220569640023,"Lachnoclostridium","Lachnoclostridium","India",23,12,289,0.0795847750865052,0.041522491349481,0.000302560553633218,0.00178944290794641,"UK",7,3,71,0.0985915492957746,0.0422535211267606,0.000691830985915493,0.00470470351574105,0.632097834020939,1,0.76668267645369,0,NA,NA,-0.0190067742092695,-0.000731029777279596,FALSE,FALSE,43,0,"ns","ns",0.898,0.0703239258393226
"Anaerococcus",0.0249947152687591,0.0477244641465388,"Anaerococcus","Anaerococcus","India",19,1,289,0.0657439446366782,0.00346020761245675,1.06574394463668e-05,7.21296837133469e-05,"UK",5,0,71,0.0704225352112676,0,1.1830985915493e-05,7.66123798118989e-05,0.796267021761327,1,0.893769106058633,0,NA,NA,-0.00467859057458941,0.00346020761245675,FALSE,TRUE,44,0,"ns","ns",0.898,0.0703239258393226
"Megamonas",0.0243041130595308,0.0501448966973383,"Megamonas","Megamonas","India",16,9,289,0.055363321799308,0.0311418685121107,0.00170920415224913,0.0135183728779467,"UK",2,1,71,0.028169014084507,0.0140845070422535,0.00357464788732394,0.0301060770244616,0.543956283094462,0.69376726275061,0.695758036516172,0,NA,NA,0.0271943077148009,0.0170573614698572,TRUE,TRUE,45,0,"ns","ns",0.898,0.0703239258393226
"unassigned_Erysipelotrichaceae",0.0209739387220743,0.0396783805403292,"unassigned_Erysipelotrichaceae","unassigned_Erysipelotrichaceae","India",15,9,289,0.0519031141868512,0.0311418685121107,0.00025356401384083,0.00183180355594954,"UK",6,3,71,0.0845070422535211,0.0422535211267606,0.000194929577464789,0.00101350716854105,0.270958566859563,0.710696346639812,0.446160769812071,0,NA,NA,-0.0326039280666699,-0.0111116526146498,FALSE,FALSE,46,0,"ns","ns",0.898,0.0703239258393226
"Holdemanella",0.0206850659718703,0.0435004371480251,"Holdemanella","Holdemanella","India",21,9,289,0.0726643598615917,0.0311418685121107,0.000491072664359862,0.00502406865590876,"UK",2,2,71,0.028169014084507,0.028169014084507,0.000110985915492958,0.000660361708091163,0.275808475883826,1,0.446160769812071,0,NA,NA,0.0444953457770847,0.00297285442760368,TRUE,TRUE,47,0,"ns","ns",0.898,0.0703239258393226
"Eggerthella",0.0203139933410162,0.0393186104129034,"Eggerthella","Eggerthella","India",12,3,289,0.041522491349481,0.0103806228373702,0.000126505190311419,0.0012111641699928,"UK",5,0,71,0.0704225352112676,0,1.52112676056338e-05,6.39164444507622e-05,0.345920618815672,1,0.517304390933319,0,NA,NA,-0.0289000438617866,0.0103806228373702,FALSE,TRUE,48,0,"ns","ns",0.898,0.0703239258393226
