"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B16.F3",0.0041,0.0041,29,9e-04,0.0204081632653061,8
"B16.F4",0.1383,0.1383,30,0.6658,0.413265306122449,7
"B16.F5",0.1209,0.1209,29,0.027,0.0459183673469388,8
"B17.F1",0.0611,0.0611,30,1e-04,0.183673469387755,7
"B17.F2",0.0338,0.0338,30,0.1615,0.0459183673469387,7
"B17.F3",0.103,0.103,30,0.0409,0.00519480519480519,7
"B17.F4",0.0772,0.0772,29,0.0845,0.226757369614513,8
"B17.F5",0.1007,0.1007,29,0.371,0.544784580498866,8
"B18.F1",0.0014,0.0014,30,0.0181,0.0207792207792208,7
"B18.F2",0.082,0.082,30,0.0739,0.0459183673469387,7
"B18.F3",0.0027,0.0027,29,0.2481,0.544784580498866,8
"B18.F4",0.0565,0.0565,29,0.0458,0.00226757369614513,8
"B18.F5",0.0304,0.0304,30,0.43,0.326530612244898,7
"B19.F1",0.0383,0.0383,30,0.0519,0.103316326530612,7
"B19.F2",7e-04,7e-04,29,0.4439,0.127551020408163,8
"B19.F3",0.0453,0.0453,30,0.5146,0.286989795918367,7
"B19.F4",0.0469,0.0469,29,0.0354,0.0459183673469388,8
"B19.F5",0.0801,0.0801,30,0.0311,0,7
"B20.F1",6e-04,6e-04,30,0.0978,0.286989795918367,7
"B20.F2",0.1169,0.1169,30,0.0991,0.0548701298701298,7
"B20.F3",0.0256,0.0256,29,0.0097,0.127551020408163,8
"B20.F4",0,0,29,0.4375,0.0958049886621316,8
"B20.F5",0.0028,0.0028,30,0.31,0.0816326530612245,7
