"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B16.F5",0.0014,0.0014,101,1e-04,0.0109443786982249,25
"B17.F1",0.0441,0.0441,101,0.0383,0.0389453044070205,25
"B17.F2",0.0036,0.0036,100,0.0013,3.37789465994594e-05,26
"B17.F3",0.0054,0.0054,101,0.0215,0.00880710059171598,25
"B17.F4",9e-04,9e-04,101,0.0269,0.0369822485207101,25
"B17.F5",0,0,101,0.0174,0.0497633136094675,25
"B18.F1",0.0018,0.0018,101,0.0093,0.0257331222067659,25
"B18.F2",0.0132,0.0132,100,0.0951,0.105708349769888,26
"B18.F3",0.0122,0.0122,101,7e-04,9e-04,25
"B18.F4",0.0028,0.0028,101,4e-04,5.91715976331361e-07,25
"B18.F5",0.0105,0.0105,101,0.0985,0.0340828402366864,25
"B19.F1",0.0463,0.0463,101,0.2084,0.137237546985527,25
"B19.F2",0.0033,0.0033,101,0.0458,3.78698224852071e-05,25
"B19.F3",0.0322,0.0322,101,0.037,0.0329562130177515,25
"B19.F4",0.014,0.014,100,0.0024,0.0237739498867704,26
"B19.F5",0.0059,0.0059,101,0.0524,0.0613514792899408,25
"B20.F1",0.0028,0.0028,101,0.0016,2.36686390532544e-06,25
"B20.F2",0.0214,0.0214,100,0.01,0.0173248593761414,26
"B20.F3",0.0087,0.0087,101,0.0533,0.0166077189451564,25
"B20.F4",0.0294,0.0294,101,0.0372,0.070660461124101,25
"B20.F5",0.0104,0.0104,101,0.0669,0.0393869822485207,25
