"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B9.F5",0.0405,0.0405,29,0.0668,0.0625,7
"B10.F1",5e-04,5e-04,28,0.1361,0.25,8
"B10.F2",0.0146,0.0146,29,0.0678,0.127551020408163,7
"B10.F3",0.0155,0.0155,29,0.1431,0.154336734693877,7
"B10.F4",0.1706,0.1706,29,0.1617,0.0459183673469387,7
"B10.F5",0.169,0.169,29,0.1272,0.0204081632653061,7
"B11.F1",6e-04,6e-04,29,0.0659,0,7
"B11.F2",0.3346,0.3346,29,0.0919,0.0459183673469387,7
"B11.F3",0.192,0.192,28,0.0045,0.0277777777777778,8
"B11.F4",0,0,29,0.1946,0.183673469387755,7
"B11.F5",0.0079,0.0079,29,2e-04,0.00510204081632653,7
"B12.F1",6e-04,6e-04,29,0.008,0.154336734693877,7
"B12.F2",0.0015,0.0015,29,0.2164,0.25,7
"B12.F3",0.3468,0.3468,28,0.2,0.163832199546485,8
"B12.F4",0.0961,0.0961,29,0.3566,0.326530612244898,7
"B12.F5",0.0306,0.0306,29,0.0264,0.0114795918367347,7
"B13.F1",0.0239,0.0239,28,0.0156,0.00226757369614513,8
"B13.F2",0.0143,0.0143,29,0.0909,0.0318877551020408,7
"B13.F3",0.0242,0.0242,29,0.0341,0.183673469387755,7
"B13.F4",0.0769,0.0769,29,4e-04,0,7
"B13.F5",0.2733,0.2733,29,0.2929,0.0459183673469387,7
"B14.F1",0.1882,0.1882,29,0.2141,0.0204081632653061,7
"B14.F2",0.0616,0.0616,29,0.1491,0.154336734693877,7
"B14.F3",0.0304,0.0304,28,0.011,0.00226757369614513,8
"B14.F4",0.0398,0.0398,29,0.1521,0.61734693877551,7
"B14.F5",8e-04,8e-04,29,0.0094,0.00510204081632653,7
"B15.F1",0.0668,0.0668,28,0.025,0.00226757369614513,8
"B15.F2",0.0111,0.0111,29,0.3527,0.368622448979592,7
"B15.F3",0.0036,0.0036,29,0,0,7
"B15.F4",0.3389,0.3389,29,0.2337,0.460459183673469,7
"B15.F5",0.0173,0.0173,29,0.0026,0.00510204081632653,7
"B16.F1",0.0424,0.0424,29,0.0141,0.00127551020408163,7
"B16.F2",0.0701,0.0701,29,0,0.00510204081632653,7
"B16.F3",0.0013,0.0013,29,0.2646,0.0318877551020408,7
"B16.F4",3e-04,3e-04,28,0.0697,0.0459183673469388,8
"B16.F5",0.4064,0.4064,29,0.307,0.215561224489796,7
"B17.F1",0.0962,0.0962,29,0.0607,0.183673469387755,7
"B17.F2",0.0028,0.0028,28,0.2616,0.183673469387755,8
"B17.F3",0.0347,0.0347,29,0.0087,0.0816326530612245,7
"B17.F4",0.1029,0.1029,29,0.0947,0,7
"B17.F5",0.1041,0.1041,29,0.2658,0.0459183673469387,7
"B18.F1",0.0184,0.0184,29,0.2955,0.073051948051948,7
"B18.F2",0.0924,0.0924,29,0.123,0.79719387755102,7
"B18.F3",0.1951,0.1951,28,0.0065,0.014172335600907,8
"B18.F4",0.0047,0.0047,29,0.0128,0.0204081632653061,7
"B18.F5",1e-04,1e-04,29,0.0033,0.0625,7
"B19.F1",0.0344,0.0344,29,0.0091,0.0816326530612245,7
"B19.F2",0.0047,0.0047,29,1e-04,0.0114795918367347,7
"B19.F3",0.0557,0.0557,28,0.0564,0.014172335600907,8
"B19.F4",0.1247,0.1247,29,0.0507,0.00510204081632653,7
"B19.F5",0.0189,0.0189,29,0.0849,0.326530612244898,7
"B20.F1",6e-04,6e-04,29,0.0351,0.0204081632653061,7
"B20.F2",0.0081,0.0081,28,0.3034,0.510204081632653,8
"B20.F3",0.3842,0.3842,29,0.0562,0.183673469387755,7
"B20.F4",0.0012,0.0012,29,0.2143,0.0831168831168831,7
"B20.F5",0.001,0.001,29,0.3182,0.368622448979592,7
