"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B10.F5",5e-04,5e-04,89,0.0027,0.000807057392735142,23
"B11.F1",0.0304,0.0304,89,0.0023,0.000549083269671505,23
"B11.F2",0.0259,0.0259,90,0.0932,0.114763717548731,22
"B11.F3",0.0108,0.0108,89,0.0103,0.0122482775859645,23
"B11.F4",3e-04,3e-04,90,7e-04,0.000235083864314366,22
"B11.F5",0.0182,0.0182,90,1e-04,0.00244080901096768,22
"B12.F1",0,0,90,0.0021,7.25567482451747e-05,22
"B12.F2",0.0112,0.0112,90,0.0874,0.0330853580441614,22
"B12.F3",0.034,0.034,90,0.0427,0.0237115118902336,22
"B12.F4",0.0043,0.0043,89,0.0134,0.00836280167172955,23
"B12.F5",0.0148,0.0148,89,1e-04,0.00831872730849713,23
"B13.F1",0,0,90,2e-04,0.00379019163101698,22
"B13.F2",0.021,0.021,90,0.0657,0.0214090637464956,22
"B13.F3",0.0164,0.0164,90,0.1472,0.135736533552602,22
"B13.F4",0.0211,0.0211,89,0.097,0.132232386719525,23
"B13.F5",0.0153,0.0153,89,0.1036,0.0809955332754909,23
"B14.F1",0.0013,0.0013,90,0.0267,0.0381645611628576,22
"B14.F2",0.0231,0.0231,90,0.0024,0.00247697013904657,22
"B14.F3",0.0299,0.0299,89,0.0264,0.0626257366689546,23
"B14.F4",1e-04,1e-04,89,9e-04,0.0134996804809354,23
"B14.F5",0.0059,0.0059,90,0.0014,3.2064323598284e-05,22
"B15.F1",0.0135,0.0135,89,0.1843,0.244106297551907,23
"B15.F2",0.0036,0.0036,90,0.0025,0.0135677986609664,22
"B15.F3",4e-04,4e-04,90,0.0029,0.00921019238502416,22
"B15.F4",6e-04,6e-04,89,0.0254,0.034745447788926,23
"B15.F5",0.0017,0.0017,90,0.0558,0.0310308781090883,22
"B16.F1",2e-04,2e-04,90,0.0427,0.0258660393903832,22
"B16.F2",0.0151,0.0151,90,0.0042,0.00783518432548097,22
"B16.F3",0.0114,0.0114,89,0.0137,0.0275308512350307,23
"B16.F4",0,0,89,0.0451,0.0638073014589572,23
"B16.F5",0.0187,0.0187,90,8e-04,0.00517165475316723,22
"B17.F1",0.0381,0.0381,90,0.0688,0.0262411231200695,22
"B17.F2",0.0021,0.0021,89,0.0045,0.0114002885258207,23
"B17.F3",5e-04,5e-04,89,0.0104,0.0460699330802645,23
"B17.F4",0.0081,0.0081,90,0.0395,0.020752243298054,22
"B17.F5",0.0146,0.0146,90,0.0368,0.074608008136675,22
"B18.F1",0,0,89,2e-04,0.0112906597871451,23
"B18.F2",0.0062,0.0062,89,0.0157,0.0108504382801058,23
"B18.F3",0.0017,0.0017,90,0.0036,0.00351802074903658,22
"B18.F4",0.009,0.009,90,0.1332,0.116192879240048,22
"B18.F5",0.0031,0.0031,90,0.0031,0.0269784313062213,22
"B19.F1",0.0011,0.0011,90,8e-04,0.000170588976985322,22
"B19.F2",0.0059,0.0059,90,0.022,0.0793743713505407,22
"B19.F3",3e-04,3e-04,90,0.0013,0.00558688774376501,22
"B19.F4",0.0058,0.0058,89,0.0113,0.0210211987093008,23
"B19.F5",0.0081,0.0081,89,0.0052,0.0947709324434136,23
"B20.F1",1e-04,1e-04,90,0.0616,0.138776432346965,22
"B20.F2",0.0104,0.0104,90,0.003,0.00129096009180161,22
"B20.F3",0.0531,0.0531,89,0.1791,0.16577516902953,23
"B20.F4",0.0028,0.0028,90,0.006,0.0132133871116169,22
"B20.F5",0,0,89,1e-04,0.0354327961370767,23
