"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B7.F3",0.0074,0.0074,119,0,0.0145928549952301,30
"B7.F4",0.0018,0.0018,119,0.014,0.0091958478317153,30
"B7.F5",0.0017,0.0017,120,0.0311,0.0202676599771894,29
"B8.F1",0.0166,0.0166,119,0.0448,0.0356743433873504,30
"B8.F2",0,0,119,0.0341,0.0230253364639443,30
"B8.F3",0.0444,0.0444,119,0.0283,0.00529219835164767,30
"B8.F4",0.0393,0.0393,119,0.0275,0.00500600726812613,30
"B8.F5",0.0196,0.0196,120,0.0207,0.0805105680797884,29
"B9.F1",0.0036,0.0036,120,1e-04,0.00629013079667063,29
"B9.F2",1e-04,1e-04,119,0.1188,0.0871724157732495,30
"B9.F3",0.0149,0.0149,119,0.1359,0.0814692879617818,30
"B9.F4",0.0814,0.0814,119,0.0272,0.014974854620151,30
"B9.F5",0.0037,0.0037,119,0.0718,0.00568774351924831,30
"B10.F1",9e-04,9e-04,119,0.0069,0.00503642039542144,30
"B10.F2",1e-04,1e-04,119,0.0033,1.98014606547452e-05,30
"B10.F3",0,0,119,0.0052,0.00623730977813687,30
"B10.F4",4e-04,4e-04,120,0.0084,0.0135288230778947,29
"B10.F5",0.0045,0.0045,119,0.058,0.00311808572372467,30
"B11.F1",0.0181,0.0181,119,0.01,0.0520097740009792,30
"B11.F2",2e-04,2e-04,120,0.0123,0.00786236016404183,29
"B11.F3",5e-04,5e-04,119,0.0093,0.00685051332811565,30
"B11.F4",0.004,0.004,119,0.0041,0.0023737164393511,30
"B11.F5",0.0624,0.0624,119,0.0823,0.134121035438179,30
"B12.F1",0.0474,0.0474,119,0.0888,0.0669571045908201,30
"B12.F2",0.0076,0.0076,119,0.0362,0.0398222224421895,30
"B12.F3",0.0021,0.0021,119,0.033,0.00741246298878621,30
"B12.F4",0.0619,0.0619,120,2e-04,0.0124523500049152,29
"B12.F5",0.0013,0.0013,119,0.0261,0.0140603142040161,30
"B13.F1",0.0074,0.0074,119,0.0076,0.00121994404857208,30
"B13.F2",0.0188,0.0188,119,0.0053,0.0189678686648321,30
"B13.F3",0.0012,0.0012,120,0.0182,0.000816326530612245,29
"B13.F4",0.0028,0.0028,119,4e-04,0.00287458194186842,30
"B13.F5",0.0014,0.0014,119,0.017,0.0286686042395917,30
"B14.F1",0,0,119,0,0.0154655091988255,30
"B14.F2",0.0249,0.0249,119,0.0429,0.0021618879461916,30
"B14.F3",0.0019,0.0019,119,0,0.00644993015351379,30
"B14.F4",0.0045,0.0045,119,0.0727,0.0436484092249065,30
"B14.F5",0.0085,0.0085,120,0.0931,0.0647523535244309,29
"B15.F1",0.0253,0.0253,119,0.0122,0.00430709687317883,30
"B15.F2",2e-04,2e-04,119,0.001,0.0258712374768158,30
"B15.F3",0.0026,0.0026,120,0.0138,0.0407026531080358,29
"B15.F4",8e-04,8e-04,119,0.0239,0.0445830381678104,30
"B15.F5",0.0181,0.0181,119,0.0088,0.00787927755595452,30
"B16.F1",0.0018,0.0018,119,0.0378,0.00104058272632674,30
"B16.F2",1e-04,1e-04,120,0,0.00196607429576311,29
"B16.F3",0.0206,0.0206,119,0.1211,0.0988374562449599,30
"B16.F4",9e-04,9e-04,119,0.0024,0.00297079563128479,30
"B16.F5",0.0023,0.0023,119,0.0071,0.0311233962838452,30
"B17.F1",0.0182,0.0182,119,0.0176,0.0103364880766047,30
"B17.F2",0.0076,0.0076,119,0.0034,0.000316823370475923,30
"B17.F3",3e-04,3e-04,119,0.0023,0.000209152928165746,30
"B17.F4",0.0327,0.0327,119,0.0401,0.000301180216558674,30
"B17.F5",0,0,120,0.0826,0.0960083962241258,29
"B18.F1",0.0022,0.0022,119,0.0246,0.00522882320414365,30
"B18.F2",0.0012,0.0012,120,0.05,0.0444962641249113,29
"B18.F3",0.0093,0.0093,119,0.0996,0.12152862963545,30
"B18.F4",1e-04,1e-04,119,0.0105,0.00516351749131713,30
"B18.F5",0.004,0.004,119,0.0514,0.0328742478665579,30
"B19.F1",0.015,0.015,119,0.0277,0.0197060384731026,30
"B19.F2",0.0274,0.0274,120,0.0181,0.0592336922025736,29
"B19.F3",6e-04,6e-04,119,0.0059,0.00877212475609409,30
"B19.F4",9e-04,9e-04,119,0.0024,0.00264097668772991,30
"B19.F5",3e-04,3e-04,119,0.006,0.0294860510191554,30
"B20.F1",0.018,0.018,120,0.0114,0.00143876337693222,29
"B20.F2",0.0323,0.0323,119,0.0775,0.149671727701401,30
"B20.F3",0.0053,0.0053,119,0.0198,0.00997776543211404,30
"B20.F4",0.013,0.013,119,0.1217,0.1287684128082,30
"B20.F5",2e-04,2e-04,119,0.018,0.0177027038399487,30
