"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B8.F2",0.0377,0.0377,119,0.0133,0.000956247270171653,30
"B8.F3",0.046,0.046,120,7e-04,0.00598146036060084,29
"B8.F4",0.0351,0.0351,119,9e-04,0.000139024821795568,30
"B8.F5",0.0239,0.0239,119,0.0665,0.1257806602104,30
"B9.F1",0.0031,0.0031,120,0.1087,0.0505820550816345,29
"B9.F2",0.2038,0.2038,119,0.0043,0.0175216313763532,30
"B9.F3",0.0057,0.0057,119,0.0934,0.135889413648338,30
"B9.F4",0.0138,0.0138,119,0.0222,0.024459707424267,30
"B9.F5",0.044,0.044,119,0.0075,0.00203999598030349,30
"B10.F1",0.0517,0.0517,119,5e-04,8.36425592148488e-06,30
"B10.F2",0.0372,0.0372,120,0.0464,0.0372889417360285,29
"B10.F3",6e-04,6e-04,119,0.0926,0.0899532834039503,30
"B10.F4",0.0172,0.0172,119,0.0723,0.0974217552316812,30
"B10.F5",0.0242,0.0242,119,4e-04,9.1511888750447e-05,30
"B11.F1",0.0025,0.0025,119,0.1146,0.0974217552316812,30
"B11.F2",0.0297,0.0297,119,0.0119,0.0275495741943404,30
"B11.F3",0.0017,0.0017,119,0.2132,0.113297013985382,30
"B11.F4",0.0725,0.0725,119,0.0237,0.0127220332565785,30
"B11.F5",0.0414,0.0414,120,0.0807,0.0723424494649227,29
"B12.F1",0.0364,0.0364,120,0.0695,0.0888216166371424,29
"B12.F2",0.0164,0.0164,119,0.0014,0.00311808572372467,30
"B12.F3",0.0839,0.0839,119,0.0492,0.0673029866048069,30
"B12.F4",0.0162,0.0162,119,0.0787,0.0602668196360587,30
"B12.F5",0.0319,0.0319,119,0.072,0.0387638718586094,30
"B13.F1",0.0047,0.0047,119,0.1153,0.113896864765077,30
"B13.F2",0.0616,0.0616,119,0.0251,0.0327130998353133,30
"B13.F3",0.0154,0.0154,119,0.0137,0.00772380724664155,30
"B13.F4",0.0017,0.0017,120,0.1931,0.196607429576311,29
"B13.F5",0.0844,0.0844,119,0.0115,0.00910867469849703,30
"B14.F1",0.0402,0.0402,120,0.0013,8.73595573782426e-06,29
"B14.F2",0.0094,0.0094,119,0.1486,0.142529346041393,30
"B14.F3",0.0461,0.0461,119,0.0879,0.110026144486334,30
"B14.F4",0.034,0.034,119,1e-04,0.000849532165740206,30
"B14.F5",0.0204,0.0204,119,0.0234,0.00454386965618701,30
"B15.F1",0.0278,0.0278,119,0.0147,0.0150293581406032,30
"B15.F2",0.0108,0.0108,119,0.0607,0.0507878114478948,30
"B15.F3",2e-04,2e-04,119,0.1252,0.0295732868432481,30
"B15.F4",0.0311,0.0311,119,0.0341,0.0270530431769484,30
"B15.F5",0.0353,0.0353,120,0.0568,0.0975408284598024,29
"B16.F1",0.0281,0.0281,119,0.0883,0.0241875336934229,30
"B16.F2",2e-04,2e-04,119,0.1359,0.120290917729624,30
"B16.F3",0.039,0.039,119,0.0104,0.0192095283227811,30
"B16.F4",0.01,0.01,119,0.039,0.0680983567206673,30
"B16.F5",0.0317,0.0317,120,0.0506,0.0579220657858168,29
"B17.F1",0.1002,0.1002,120,3e-04,0.0164041835521367,29
"B17.F2",0.0276,0.0276,119,0.0641,0.0438247911101323,30
"B17.F3",0,0,119,0.0961,0.108848615629033,30
"B17.F4",0.0151,0.0151,119,0.1443,0.114825155577601,30
"B17.F5",0.0089,0.0089,119,0.016,0.0107015457788347,30
"B18.F1",1e-04,1e-04,119,0.1462,0.167417439047391,30
"B18.F2",0.0812,0.0812,119,0.0311,0.0711506667277076,30
"B18.F3",0.0107,0.0107,119,0.0299,0.0317545264111279,30
"B18.F4",0.0038,0.0038,120,0.1374,0.100354500186292,29
"B18.F5",0.0139,0.0139,119,0.0316,0.023495194883451,30
"B19.F1",5e-04,5e-04,120,0.2037,0.189819376026273,29
"B19.F2",0.0036,0.0036,119,0.0168,0.0177027038399487,30
"B19.F3",0.1365,0.1365,119,0.0345,0.0268828670095682,30
"B19.F4",0.0153,0.0153,119,0.0163,0.0260145681581686,30
"B19.F5",0.0099,0.0099,119,0.0607,0.0366899323311899,30
"B20.F1",0.0087,0.0087,119,0.0103,0.0135376719405197,30
"B20.F2",0.0068,0.0068,120,0.1524,0.130235734735314,29
"B20.F3",0.0523,0.0523,119,0.0047,0.0198311558634548,30
"B20.F4",9e-04,9e-04,119,0.0682,0.0500994775879643,30
"B20.F5",0.0053,0.0053,119,0.0257,0.0167067845746293,30
