"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B15.F5",0.0096,0.0096,89,0.0713,0.0477097569974605,23
"B16.F1",0.0262,0.0262,90,0.2603,0.22615697747782,22
"B16.F2",0.0441,0.0441,90,0.0333,0.0177060639419857,22
"B16.F3",0.0014,0.0014,89,0.1838,0.193237708582977,23
"B16.F4",0.0088,0.0088,90,0.1291,0.0906792718182106,22
"B16.F5",0.0047,0.0047,89,0.023,0.011500403462943,23
"B17.F1",0.0335,0.0335,89,0.0011,0.00729371296931828,23
"B17.F2",0.0017,0.0017,89,0.1009,0.156996136855472,23
"B17.F3",0.0077,0.0077,90,0.0704,0.0672594077527045,22
"B17.F4",0.0105,0.0105,90,6e-04,0.00253340638897712,22
"B17.F5",0.0022,0.0022,90,0.0254,0.0518985210060725,22
"B18.F1",0.003,0.003,90,0.0055,0.000712346030549293,22
"B18.F2",0.0157,0.0157,89,0.0098,0.00317184236621577,23
"B18.F3",0.0158,0.0158,90,0,1.56581687547953e-05,22
"B18.F4",0.0032,0.0032,89,0.014,0.00788883908561184,23
"B18.F5",5e-04,5e-04,90,0.0169,0.0107380213298293,22
"B19.F1",0.0038,0.0038,89,0.2453,0.172918788965405,23
"B19.F2",0.0193,0.0193,90,0.0015,0.00547457946131491,22
"B19.F3",0.0588,0.0588,90,0.0948,0.0720994760265448,22
"B19.F4",0.0073,0.0073,89,0.0025,0.00449155587495509,23
"B19.F5",5e-04,5e-04,90,3e-04,0.00379662659134129,22
"B20.F1",0.0167,0.0167,89,0.0037,0.00373666409588997,23
"B20.F2",0.0015,0.0015,90,0.0031,0.000268289804030408,22
"B20.F3",0,0,90,0.0049,0.075734649766203,22
"B20.F4",0.0084,0.0084,89,0.0027,0.0130202278539874,23
"B20.F5",9e-04,9e-04,90,0.0523,0.060673716328853,22
