"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B14.F3",0.0441,0.0441,82,0.4359,0.447134659360573,21
"B14.F4",0.0102,0.0102,82,0.0392,0.0191425533530797,21
"B14.F5",0.0215,0.0215,82,0.061,0.104833630421866,21
"B15.F1",0.0177,0.0177,82,0.0074,0.014941829004329,21
"B15.F2",0.0553,0.0553,83,4e-04,0.00936453101866635,20
"B15.F3",0.0162,0.0162,82,0.0884,0.0642861457479398,21
"B15.F4",0,0,82,0.1359,0.0572384748759094,21
"B15.F5",0.009,0.009,83,0.0013,9.07245489288833e-06,20
"B16.F1",0.0028,0.0028,83,0.1289,0.167492834454356,20
"B16.F2",0.0014,0.0014,83,0.1468,0.050526896391558,20
"B16.F3",0.0554,0.0554,82,0.0041,0.00189404487650102,21
"B16.F4",0.0415,0.0415,82,0.0163,0.0132330827067669,21
"B16.F5",0.0239,0.0239,82,0.0347,0.0321171634121274,21
"B17.F1",0.0023,0.0023,83,0.0326,0.041132658962949,20
"B17.F2",0.0217,0.0217,83,0.0521,0.0430901681685129,20
"B17.F3",0.0015,0.0015,82,0.0076,0.00574846206425154,21
"B17.F4",0.0022,0.0022,82,0.0374,0.031908474890931,21
"B17.F5",0.0938,0.0938,82,0.0504,0.0140124370743263,21
"B18.F1",0.1029,0.1029,82,0.0012,0.00652759200931959,21
"B18.F2",0.0189,0.0189,82,0.118,0.169557416267943,21
"B18.F3",0.0111,0.0111,82,0.0048,0.00143711551606288,21
"B18.F4",0.0027,0.0027,83,0.0599,0.0234196177466567,20
"B18.F5",0.0225,0.0225,83,0.0032,0.0018381167365366,20
"B19.F1",0.0049,0.0049,83,0.3057,0.282871657909252,20
"B19.F2",3e-04,3e-04,82,0.0904,0.0481322000258877,21
"B19.F3",0.0726,0.0726,82,0.0083,0.00917712111302693,21
"B19.F4",0.0067,0.0067,82,0.01,0.0102881493506493,21
"B19.F5",0.0259,0.0259,83,0.0212,0.00204130235089987,20
"B20.F1",0.025,0.025,82,0.0525,0.0182900432900433,21
"B20.F2",0.086,0.086,83,0.0263,0.0639240145819093,20
"B20.F3",0.0129,0.0129,83,0.0022,0.00766461608566872,20
"B20.F4",0.0096,0.0096,82,6e-04,0.00448893299391638,21
"B20.F5",6e-04,6e-04,82,0.1036,0.104253246753247,21
