"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B14.F5",0.0413,0.0413,56,0.0031,0.00819180819180819,14
"B15.F1",0.2265,0.2265,56,0.2051,0.205536485985924,14
"B15.F2",0.1252,0.1252,56,0.0129,0.0146117618645091,14
"B15.F3",0.0873,0.0873,56,0.1085,0.203441932516822,14
"B15.F4",0,0,56,0.1164,0.0810945152408567,14
"B15.F5",0.0877,0.0877,56,0.0028,0.0106937115747688,14
"B16.F1",0.1878,0.1878,56,0.0022,0.00901050169342852,14
"B16.F2",0.0554,0.0554,56,0.1063,0.0785994493311567,14
"B16.F3",0.0037,0.0037,56,0.2549,0.283506801568476,14
"B16.F4",0.2596,0.2596,56,0.0364,0.000392118894321537,14
"B16.F5",0.0834,0.0834,56,0.0814,0.131795517258072,14
"B17.F1",0.0416,0.0416,56,0.1147,0.0913495493270774,14
"B17.F2",0.2871,0.2871,56,0.0132,0.000121829390122073,14
"B17.F3",0.0475,0.0475,56,0.1085,0.000174275064142906,14
"B17.F4",0.1463,0.1463,56,0.0948,0.0906605482429658,14
"B17.F5",0.1544,0.1544,56,0.0031,0.0287021348695358,14
"B18.F1",0.1236,0.1236,56,0.0107,0.0856319891562182,14
"B18.F2",0.0425,0.0425,56,0.161,0.223774023333495,14
"B18.F3",0.0818,0.0818,56,0.0053,0.020053050397878,14
"B18.F4",0.1719,0.1719,56,0.0081,0.000392984498944764,14
"B18.F5",0.0825,0.0825,56,0.0775,0.0828933703658978,14
"B19.F1",0.1075,0.1075,56,0.2097,0.205536485985924,14
"B19.F2",0.1465,0.1465,56,0.0338,0.0095616742807754,14
"B19.F3",0.0227,0.0227,56,0.124,0.100382436946314,14
"B19.F4",0.0955,0.0955,56,1e-04,0.00978142736384495,14
"B19.F5",0.0701,0.0701,56,0.0439,0.0754739765728777,14
"B20.F1",0.0349,0.0349,56,0.102,0.283789314134142,14
"B20.F2",0.1383,0.1383,56,0.0162,0.0575156121411628,14
"B20.F3",0.0622,0.0622,56,0.0209,0.0146117618645091,14
"B20.F4",0.1322,0.1322,56,0.118,0.0553024996981041,14
"B20.F5",0.1508,0.1508,56,0.0271,0.0713481640310909,14
